C,cache_size,class_weight,decision_function_shape,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
5.793684210526316,2048,,ovr,linear,ClusterCentroids,0.8595421176372496,0.9173982020095188,0.8016860332649807,0.19831396673501936,0.08260179799048123,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8597656856674641,0.9282919090428345,0.7912394622920939,0.20876053770790612,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,OneSidedSelection,0.8595499824750569,0.9261061166931076,0.7929938482570064,0.20700615174299383,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,EditedNearestNeighbours,0.8606382669813325,0.9326458663846289,0.7886306675780362,0.211369332421964,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,RandomUnderSampler,0.8587679808385923,0.9088665609025207,0.8086694007746639,0.1913305992253361,0.09113343909747929,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,NearMiss,0.8583523523244918,0.9228450555261767,0.793859649122807,0.20614035087719298,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,TomekLinks,0.8597728757738778,0.9239203243433809,0.7956254272043747,0.20437457279562543,0.07607967565661908,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,NearMiss,0.8583523523244918,0.9228450555261767,0.793859649122807,0.20614035087719298,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,RandomOverSampler,0.8598761157014936,0.9293671778600388,0.7903850535429484,0.20961494645705173,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.862509318221278,0.9337563899171514,0.7912622465254046,0.20873775347459558,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,NearMiss,0.8583523523244918,0.9228450555261767,0.793859649122807,0.20614035087719298,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,SMOTE,0.8602042821586923,0.9282919090428345,0.7921166552745501,0.20788334472544998,0.07170809095716552,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,OneSidedSelection,0.8596635301295881,0.927199012867971,0.7921280473912052,0.20787195260879474,0.0728009871320289,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8606470806601619,0.9326634937422881,0.788630667578036,0.211369332421964,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,RandomUnderSampler,0.8587679808385923,0.9088665609025207,0.8086694007746639,0.1913305992253361,0.09113343909747929,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,SMOTEENN,0.826058141483703,0.724308126211881,0.9278081567555251,0.07219184324447482,0.27569187378811916,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,TomekLinks,0.8610814751411485,0.9282919090428344,0.7938710412394624,0.2061289587605377,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,OneSidedSelection,0.8591170820421564,0.9261061166931076,0.7921280473912052,0.20787195260879474,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,RandomUnderSampler,0.8593056152471945,0.9099418297197249,0.8086694007746639,0.1913305992253361,0.090058170280275,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,RandomOverSampler,0.8598761157014936,0.9293671778600388,0.7903850535429484,0.20961494645705173,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,OneSidedSelection,0.8584570863001936,0.9239203243433809,0.7929938482570064,0.20700615174299383,0.07607967565661908,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,RandomUnderSampler,0.8593056152471945,0.9099418297197249,0.8086694007746639,0.1913305992253361,0.090058170280275,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,TomekLinks,0.8605350270537168,0.927199012867971,0.7938710412394624,0.2061289587605377,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,,ovr,linear,SMOTETomek,0.8525288721780414,0.8903049532875021,0.8147527910685805,0.18524720893141944,0.1096950467124978,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,None,0.8546494414971134,0.9032610611669311,0.8060378218272954,0.19396217817270447,0.09673893883306893,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,SMOTE,0.8602042821586923,0.9282919090428345,0.7921166552745501,0.20788334472544998,0.07170809095716552,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,TomekLinks,0.8586799795990144,0.9217345319936542,0.7956254272043747,0.20437457279562543,0.07826546800634586,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,RandomOverSampler,0.8598761157014936,0.9293671778600388,0.7903850535429484,0.20961494645705173,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,RandomOverSampler,0.8598761157014936,0.9293671778600388,0.7903850535429484,0.20961494645705173,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,SMOTE,0.8600964305624886,0.9271990128679711,0.7929938482570061,0.20700615174299383,0.0728009871320289,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,SMOTEENN,0.8220611501832797,0.7415476820024679,0.902574618364092,0.09742538163590793,0.2584523179975322,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,SMOTE,0.8600964305624886,0.9271990128679711,0.7929938482570061,0.20700615174299383,0.0728009871320289,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,SMOTEENN,0.8226075982707116,0.7426405781773312,0.9025746183640919,0.09742538163590796,0.2573594218226688,0.0,0.0,0.0,0.0,0.0
5.267894736842106,2048,balanced,ovr,linear,SMOTETomek,0.8557910177347123,0.901181032963159,0.8104010025062657,0.18959899749373435,0.09881896703684118,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,ClusterCentroids,0.8595421176372496,0.9173982020095188,0.8016860332649807,0.19831396673501936,0.08260179799048123,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,SMOTEENN,0.8261628754594046,0.7253833950290852,0.9269423558897243,0.0730576441102757,0.2746166049709149,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,None,0.8600975149522284,0.9315529702097655,0.7886420596946914,0.21135794030530874,0.06844702979023444,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,EditedNearestNeighbours,0.8592203219697723,0.9315529702097655,0.7868876737297791,0.213112326270221,0.06844702979023444,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,balanced,ovr,linear,SMOTETomek,0.8557910177347123,0.901181032963159,0.8104010025062657,0.18959899749373435,0.09881896703684118,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,None,0.8555209384212418,0.9032610611669311,0.8077808156755525,0.19221918432444748,0.09673893883306893,0.0,0.0,0.0,0.0,0.0
5.793684210526316,2048,,ovr,linear,SMOTETomek,0.8524241382023398,0.8892296844702979,0.8156185919343816,0.18438140806561862,0.11077031552970211,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,None,0.8600975149522284,0.9315529702097655,0.7886420596946914,0.21135794030530874,0.06844702979023444,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,NearMiss,0.8588988004119235,0.9239379517010401,0.793859649122807,0.20614035087719298,0.07606204829895999,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8606470806601619,0.9326634937422881,0.788630667578036,0.211369332421964,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,OneSidedSelection,0.8584570863001936,0.9239203243433809,0.7929938482570064,0.20700615174299383,0.07607967565661908,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,RandomUnderSampler,0.8593056152471945,0.9099418297197249,0.8086694007746639,0.1913305992253361,0.090058170280275,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,ClusterCentroids,0.8595421176372496,0.9173982020095188,0.8016860332649807,0.19831396673501936,0.08260179799048123,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,TomekLinks,0.8581335315115828,0.9206416358187908,0.7956254272043747,0.20437457279562543,0.07935836418120924,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8593327852345638,0.9282919090428345,0.7903736614262931,0.20962633857370702,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,ADASYN,0.8571579753431462,0.9326458663846289,0.7816700843016634,0.21832991569833674,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,ClusterCentroids,0.8594285699827185,0.9163053058346554,0.8025518341307815,0.1974481658692185,0.0836946941653446,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,SMOTE,0.8600964305624886,0.9271990128679711,0.7929938482570061,0.20700615174299383,0.0728009871320289,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,ClusterCentroids,0.8594285699827185,0.9163053058346554,0.8025518341307815,0.1974481658692185,0.0836946941653446,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8600850384458333,0.9271990128679711,0.7929710640236957,0.20702893597630437,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,EditedNearestNeighbours,0.8585748359649665,0.929384805217698,0.7877648667122351,0.2122351332877649,0.07061519478230213,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,NearMiss,0.8588988004119235,0.9239379517010401,0.793859649122807,0.20614035087719298,0.07606204829895999,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,SMOTEENN,0.8245235311971095,0.7221047065044951,0.9269423558897243,0.0730576441102757,0.277895293495505,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,NearMiss,0.8583523523244918,0.9228450555261767,0.793859649122807,0.20614035087719298,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,NearMiss,0.8583523523244918,0.9228450555261767,0.793859649122807,0.20614035087719298,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,,ovr,linear,SMOTETomek,0.8524241382023398,0.8892296844702979,0.8156185919343816,0.18438140806561862,0.11077031552970211,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,None,0.8555209384212418,0.9032610611669311,0.8077808156755525,0.19221918432444748,0.09673893883306893,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,OneSidedSelection,0.8591170820421564,0.9261061166931076,0.7921280473912052,0.20787195260879474,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,RandomUnderSampler,0.8593056152471945,0.9099418297197249,0.8086694007746639,0.1913305992253361,0.090058170280275,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8606470806601619,0.9326634937422881,0.788630667578036,0.211369332421964,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,TomekLinks,0.8609736235449447,0.927199012867971,0.7947482342219185,0.20525176577808155,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,OneSidedSelection,0.8596635301295881,0.927199012867971,0.7921280473912052,0.20787195260879474,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,RandomUnderSampler,0.8593056152471945,0.9099418297197249,0.8086694007746639,0.1913305992253361,0.090058170280275,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,OneSidedSelection,0.8590035343876252,0.9250132205182443,0.7929938482570064,0.20700615174299383,0.0749867794817557,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,RandomUnderSampler,0.8593056152471945,0.9099418297197249,0.8086694007746639,0.1913305992253361,0.090058170280275,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,TomekLinks,0.8597770777841195,0.9282919090428345,0.7912622465254046,0.20873775347459556,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,SMOTE,0.8600964305624886,0.9271990128679711,0.7929938482570061,0.20700615174299383,0.0728009871320289,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,ClusterCentroids,0.8583444874866846,0.9141371408425876,0.8025518341307815,0.1974481658692185,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,TomekLinks,0.8581335315115828,0.9206416358187908,0.7956254272043747,0.20437457279562543,0.07935836418120924,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,ADASYN,0.856620340934544,0.9315705975674247,0.7816700843016634,0.21832991569833674,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,EditedNearestNeighbours,0.8590077363978669,0.929384805217698,0.7886306675780362,0.21136933242196398,0.07061519478230213,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,SMOTEENN,0.8266032852912533,0.7480345496210118,0.9051720209614946,0.09482797903850536,0.25196545037898815,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,SMOTE,0.859988578966285,0.9261061166931078,0.7938710412394624,0.2061289587605377,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,SMOTE,0.859988578966285,0.9261061166931078,0.7938710412394624,0.2061289587605377,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
6.319473684210527,2048,balanced,ovr,linear,SMOTETomek,0.855691979817338,0.9001057641459546,0.8112781954887218,0.18872180451127818,0.09989423585404549,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,SMOTEENN,0.8265042473738792,0.7469592808038076,0.9060492139439508,0.09395078605604922,0.2530407191961925,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,None,0.8591269801107259,0.9304777013925613,0.7877762588288905,0.21222374117110956,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,SMOTEENN,0.8246282651728114,0.7231799753216993,0.9260765550239234,0.07392344497607656,0.27682002467830075,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8606470806601619,0.9326634937422881,0.788630667578036,0.211369332421964,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,balanced,ovr,linear,SMOTETomek,0.8547126312970059,0.899012867971091,0.810412394622921,0.18958760537707908,0.10098713202890885,0.0,0.0,0.0,0.0,0.0
6.845263157894737,2048,,ovr,linear,SMOTETomek,0.8527491870390365,0.8881367882954345,0.8173615857826384,0.1826384142173616,0.1118632117045655,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,None,0.8562845837491667,0.9021681649920676,0.8104010025062657,0.18959899749373432,0.0978318350079323,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,None,0.8591269801107259,0.9304777013925613,0.7877762588288905,0.21222374117110956,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,OneSidedSelection,0.8579106382127618,0.9228274281685175,0.7929938482570064,0.20700615174299383,0.07717257183148248,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,RandomUnderSampler,0.8601714161129953,0.9099418297197249,0.8104010025062657,0.18959899749373432,0.090058170280275,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,TomekLinks,0.8575958971029806,0.9195663670015864,0.7956254272043747,0.20437457279562543,0.08043363299841354,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,ClusterCentroids,0.8583444874866846,0.9141371408425876,0.8025518341307815,0.1974481658692185,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,ADASYN,0.856620340934544,0.9315705975674247,0.7816700843016634,0.21832991569833674,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8600850384458333,0.9271990128679711,0.7929710640236957,0.20702893597630437,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,SMOTE,0.859988578966285,0.9261061166931078,0.7938710412394624,0.2061289587605377,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,ClusterCentroids,0.8583444874866846,0.9141371408425876,0.8025518341307815,0.1974481658692185,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,SMOTEENN,0.8240818170853798,0.7220870791468359,0.9260765550239234,0.07392344497607656,0.2779129208531641,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,ClusterCentroids,0.8583444874866846,0.9141371408425876,0.8025518341307815,0.1974481658692185,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8599803044701316,0.9261237440507668,0.7938368648894963,0.20616313511050355,0.07387625594923321,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,EditedNearestNeighbours,0.8590077363978669,0.929384805217698,0.7886306675780362,0.21136933242196398,0.07061519478230213,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,,ovr,linear,SMOTETomek,0.853182087471937,0.8881367882954345,0.8182273866484394,0.1817726133515607,0.1118632117045655,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,,ovr,linear,None,0.8567231802403948,0.9021681649920676,0.8112781954887218,0.18872180451127818,0.0978318350079323,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,OneSidedSelection,0.8596635301295881,0.927199012867971,0.7921280473912052,0.20787195260879474,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,RandomUnderSampler,0.8601714161129953,0.9099418297197249,0.8104010025062657,0.18959899749373432,0.090058170280275,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8610856771513902,0.9326634937422881,0.7895078605604923,0.21049213943950787,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,TomekLinks,0.8596692261879157,0.9271990128679711,0.7921394395078606,0.2078605604921394,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,,ovr,linear,EditedNearestNeighbours,0.8590077363978669,0.929384805217698,0.7886306675780362,0.21136933242196398,0.07061519478230213,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,OneSidedSelection,0.8589055808599909,0.9282919090428345,0.7895192526771475,0.2104807473228526,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,RandomUnderSampler,0.8596306640838912,0.9088489335448616,0.810412394622921,0.18958760537707908,0.09115106645513837,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,OneSidedSelection,0.8579106382127618,0.9228274281685175,0.7929938482570064,0.20700615174299383,0.07717257183148248,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,,ovr,linear,RandomUnderSampler,0.8596306640838912,0.9088489335448616,0.810412394622921,0.18958760537707908,0.09115106645513837,0.0,0.0,0.0,0.0,0.0
7.371052631578948,2048,balanced,ovr,linear,SMOTE,0.859988578966285,0.9261061166931078,0.7938710412394624,0.2061289587605377,0.0738938833068923,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
7.8968421052631586,2048,balanced,ovr,linear,TomekLinks,0.8596692261879157,0.9271990128679711,0.7921394395078606,0.2078605604921394,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
