layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",OneSidedSelection,0.71242719839974844,0.70535123021436619,0.8582625377442935,0.9130618720253834,0.8034632034632034,0.19653679653679654,0.0869381279746166,0.7480698043363301,0.7564821143768512,0.09307359307359307,0.05757095011457782,0.05757095011457782,0.01755825678507487
"[(25, 'tanh'), (25, 'tanh')]",TomekLinks,0.70387600670985273,0.70146588101627261,0.8539435640203822,0.8783359774369822,0.8295511506037822,0.17044884939621782,0.1216640225630178,0.711140490040543,0.7225563909774436,0.07649806334016859,0.05869910100475939,0.05869910100475939,0.030280351638793945
"[(50, 'lin'), (50, 'lin')]",OneSidedSelection,0.72333665209409892,0.71222740898737802,0.8631402944889265,0.9359069275515601,0.7903736614262931,0.20962633857370697,0.06409307244843998,0.8109994711792702,0.7755753018910915,0.11220095693779904,0.058646218931782124,0.058646218931782124,0.015733957290649414
"[(50, 'tanh'), (50, 'tanh')]",OneSidedSelection,0.6981428617777482,0.69571120797118857,0.851105095559436,0.8761678124449146,0.8260423786739576,0.1739576213260424,0.12383218755508547,0.7100652212233388,0.7251310093415356,0.10173160173160174,0.06084963863916799,0.06084963863916799,0.031169573465983074
"[(25, 'rbf_l1'), (25, 'rbf_l1')]",TomekLinks,0.36015298715178795,0.35358817681877069,0.6731578206368765,0.5439802573594218,0.8023353839143313,0.19766461608566868,0.45601974264057815,0.06946941653446148,0.12271588061061744,0.012178172704488496,0.02175215935131324,0.02175215935131324,0.04215153058369955
"[(50, 'sigm'), (50, 'sigm')]",RandomUnderSampler,0.69611305528057776,0.69310497521998571,0.8501501548448305,0.8794641283271639,0.8208361813624973,0.17916381863750286,0.12053587167283625,0.7231976026793584,0.7225449988607884,0.10786056049213943,0.0728009871320289,0.0728009871320289,0.1293470859527588
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",RandomUnderSampler,0.66204669649962389,0.65917106313353979,0.8329657523212868,0.8599506433985544,0.8059808612440191,0.19401913875598087,0.14004935660144543,0.6722016569716199,0.6816700843016633,0.10520619731146047,0.08032786885245902,0.08032786885245902,0.1451412041982015
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",RandomUnderSampler,0.70651171383343581,0.70167025336651134,0.8554233945519537,0.8978142076502733,0.813032581453634,0.1869674185463659,0.10218579234972679,0.7285739467653799,0.7278081567555251,0.10696058327637276,0.05757095011457783,0.05757095011457783,0.20273049672444662
"[(25, 'tanh'), (25, 'tanh')]",ADASYN,0.70216618827374433,0.69899154987266654,0.8532100225565115,0.8838180856689583,0.8226019594440648,0.1773980405559353,0.11618191433104179,0.6840824960338446,0.6912508544087492,0.09215083162451583,0.05547329455314648,0.05547329455314648,0.15926051139831543
"[(50, 'lin'), (50, 'lin')]",RandomUnderSampler,0.71763761012183724,0.70876129896679918,0.8606360982018528,0.9239379517010399,0.7973342447026658,0.20266575529733424,0.07606204829895997,0.7947999294905692,0.7485873775347459,0.11389838231943494,0.05866384628944121,0.05866384628944121,0.2863736152648926
"[(25, 'lin'), (25, 'lin')]",SMOTEENN,0.53536828695148742,0.49438510647246031,0.7371072084326001,0.5264586638462894,0.9477557530189108,0.052244246981089086,0.47354133615371063,0.334285210646924,0.7457165641376169,0.017429938482570063,0.2433104177683765,0.2433104177683765,0.04665946960449219
"[(50, 'tanh'), (50, 'tanh')]",RandomUnderSampler,0.69119056040835292,0.68881659786079885,0.8475832597454408,0.8708443504318703,0.8243221690590111,0.17567783094098885,0.12915564956812975,0.7188789000528821,0.7025860104807474,0.10437457279562541,0.06842940243257535,0.06842940243257535,0.2973965009053548
"[(25, 'rbf_l1'), (25, 'rbf_l1')]",ADASYN,0.3535840656547124,0.34838726326993358,0.6710074185511855,0.5527234267583289,0.7892914103440419,0.21070858965595807,0.447276573241671,0.06730125154239379,0.11487810435178857,0.012178172704488496,0.020641635818790766,0.020641635818790766,0.17334373792012533
"[(25, 'tanh'), (25, 'tanh')]",RandomOverSampler,0.70817514130221859,0.70548085282406536,0.856126238749607,0.8826899347787768,0.8295625427204375,0.17043745727956253,0.11731006522122335,0.6937775427463423,0.7191273638642061,0.07303485987696513,0.060920148069804336,0.060920148069804336,0.21410648028055826
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",TomekLinks,0.67525666087537495,0.67307153558323052,0.8394140638601938,0.8588577472236912,0.8199703804966963,0.18002961950330373,0.14114225277630882,0.6623655913978496,0.7111870585554797,0.09313055365686944,0.08246077912920853,0.08246077912920853,0.04977575937906901
"[(50, 'sigm'), (50, 'sigm')]",TomekLinks,0.71714982236075142,0.71364267702556594,0.8607451727487074,0.8945707738410013,0.8269195716564136,0.17308042834358625,0.10542922615899879,0.7197778952934955,0.7486329460013671,0.0983025746183641,0.06629649215582585,0.06629649215582585,0.03965552647908529
"[(25, 'rbf_l1'), (25, 'rbf_l1')]",RandomOverSampler,0.37639865881526763,0.37510849169597033,0.6858774231140564,0.6102943768729067,0.7614604693552063,0.2385395306447938,0.3897056231270932,0.0705270579940067,0.11313511050353155,0.01302118933697881,0.01958399435924555,0.01958399435924555,0.12062621116638184
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",TomekLinks,0.71242719839974822,0.70535123021436619,0.858256841685966,0.9130618720253834,0.8034518113465482,0.1965481886534518,0.0869381279746166,0.7437158469945354,0.7582251082251082,0.09133059922533608,0.05647805393971444,0.05647805393971444,0.027268409729003906
"[(50, 'lin'), (50, 'lin')]",TomekLinks,0.724463986863224,0.71321695760598514,0.8636867425763581,0.9369998237264235,0.7903736614262931,0.20962633857370697,0.06300017627357658,0.8077207826546801,0.7738095238095238,0.1113237639553429,0.05755332275691873,0.05755332275691873,0.06840252876281738
"[(50, 'tanh'), (50, 'tanh')]",TomekLinks,0.6992085872585031,0.69671613409912325,0.8516458475885401,0.877260708619778,0.8260309865573024,0.17396901344269766,0.1227392913802221,0.7100652212233386,0.7268853953064479,0.09997721576668946,0.06084963863916799,0.06084963863916799,0.05205782254536947
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",ADASYN,0.67342026729340132,0.67062363496771094,0.8386344147470256,0.8643046007403491,0.8129642287537026,0.18703577124629756,0.135695399259651,0.6298431165168342,0.6589997721576668,0.08700159489633175,0.06846465714789353,0.06846465714789353,0.13143515586853027
"[(25, 'lin'), (25, 'lin')]",SMOTETomek,0.49142157955071175,0.48643459834845576,0.7393885596159525,0.6415476820024678,0.8372294372294372,0.16277056277056276,0.35845231799753224,0.4048827780715671,0.48554340396445655,0.023547505126452494,0.09978847170809095,0.09978847170809095,0.1078035831451416
"[(50, 'sigm'), (50, 'sigm')]",ADASYN,0.71154941570347863,0.70914994540108012,0.8577121557318611,0.881544156530936,0.8338801549327867,0.1661198450672135,0.118455843469064,0.6862859157412303,0.7225791752107541,0.08781043517885623,0.06083201128150889,0.06083201128150889,0.18008049329121908
"[(25, 'tanh'), (25, 'tanh')]",SMOTE,0.70979486080714682,0.70729998705430164,0.8568753743403749,0.8815794112462543,0.8321713374344956,0.1678286625655047,0.11842058875374582,0.7014278159703861,0.7156185919343813,0.07736386420596947,0.060920148069804336,0.060920148069804336,0.026036898295084637
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",ADASYN,0.69713533219374868,0.6900105938001132,0.8505532285354992,0.9054468535166579,0.7956596035543404,0.2043403964456596,0.09455314648334213,0.6947823021329104,0.720915926179084,0.08258145363408521,0.05647805393971444,0.05647805393971444,0.19958957036336264
"[(25, 'rbf_l1'), (25, 'rbf_l1')]",SMOTE,0.37795601112501997,0.37705342397238922,0.6871871068710669,0.6190199189141548,0.755354294827979,0.24464570517202097,0.3809800810858452,0.07380574651859685,0.11575529733424468,0.015641376167691956,0.020641635818790766,0.020641635818790766,0.06929763158162434
"[(50, 'lin'), (50, 'lin')]",ADASYN,0.72273725901402985,0.71210505184031936,0.8629308265375232,0.9337563899171514,0.7921052631578949,0.20789473684210527,0.06624361008284858,0.7567072095892824,0.7607655502392344,0.10434039644565961,0.05866384628944121,0.05866384628944121,0.3210267225901286
"[(50, 'tanh'), (50, 'tanh')]",ADASYN,0.69374993100880522,0.69165010598595933,0.848843588708322,0.8707562136435749,0.826930963773069,0.17306903622693096,0.12924378635642517,0.6817556848228451,0.6816814764183184,0.0913192071086808,0.0597567424643046,0.0597567424643046,0.2478351593017578
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",RandomOverSampler,0.67147398575006123,0.66984483575826193,0.8374289197586534,0.8523356248898288,0.8225222146274778,0.1774777853725222,0.14766437511017097,0.6547858276044421,0.708589655958077,0.08439280018227387,0.07488101533580117,0.07488101533580117,0.2786722977956136
"[(50, 'sigm'), (50, 'sigm')]",RandomOverSampler,0.71649301311644997,0.7146690809436137,0.8601052472535119,0.8793583641812092,0.8408521303258145,0.15914786967418545,0.12064163581879074,0.7057641459545213,0.746924128503076,0.08521303258145363,0.06300017627357658,0.06300017627357658,0.2254488468170166
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",None,0.45452040176413494,0.43967781788519061,0.7144414567498982,0.5690287325929844,0.8598541809068125,0.1401458190931875,0.43097126740701563,0.09885422175215935,0.23249031670084305,0.016564137616769194,0.04891591750396616,0.04891591750396616,0.2664000988006592
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",RandomOverSampler,0.70823573836368026,0.70354036933867414,0.8563270285708985,0.8978670897232505,0.8147869674185464,0.18521303258145363,0.10213291027674952,0.7240084611316764,0.747801321485532,0.08345864661654134,0.05757095011457782,0.05757095011457782,0.24035565058390299
"[(50, 'tanh'), (50, 'tanh')]",RandomOverSampler,0.70444451947046804,0.70225871925715744,0.8541493691442201,0.8761501850872554,0.8321485532011849,0.16785144679881522,0.12384981491274459,0.6948880662788648,0.7208361813624972,0.08609022556390977,0.06740701568834832,0.06740701568834832,0.15870308876037598
"[(50, 'lin'), (50, 'lin')]",RandomOverSampler,0.72604249320631631,0.71582039569773326,0.8646707027652782,0.9337387625594924,0.7956026429710641,0.204397357028936,0.06626123744050767,0.7676185439802574,0.7712349054454317,0.09563681932102985,0.05757095011457782,0.05757095011457782,0.28757309913635254
"[(25, 'tanh'), (25, 'tanh')]",SMOTEENN,0.6712136012728388,0.66581279927222947,0.8283789554170027,0.7481226864093072,0.9086352244246981,0.09136477557530188,0.2518773135906927,0.5276220694517892,0.7912850307587149,0.03910913647755753,0.10650449497620307,0.10650449497620307,0.018125454584757488
"[(25, 'rbf_l1'), (25, 'rbf_l1')]",SMOTEENN,0.31122958032040815,0.28080858280044946,0.6338947279260119,0.3949938304248193,0.8727956254272043,0.12720437457279563,0.6050061695751807,0.059756742464304596,0.1583732057416268,0.00781499202551834,0.04673012515423938,0.04673012515423938,0.03908689816792806
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",SMOTE,0.67195306096279594,0.67057328215961043,0.8375268732862877,0.8490569363652388,0.8259968102073364,0.1740031897926635,0.15094306363476115,0.6547858276044421,0.7164388243335612,0.07743221690590112,0.08031024149479993,0.08031024149479993,0.0514212449391683
"[(50, 'sigm'), (50, 'sigm')]",SMOTE,0.71125022055390952,0.70902458515170574,0.8575089230214618,0.8794288736118455,0.8355889724310778,0.1644110275689223,0.12057112638815441,0.7013044244667723,0.7539302802460698,0.0861244019138756,0.06842940243257535,0.06842940243257535,0.07437443733215332
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",SMOTE,0.70330675004074905,0.69800434672084688,0.8538121148985631,0.8989776132557731,0.8086466165413534,0.1913533834586466,0.10102238674422703,0.7284329279041071,0.7538961038961038,0.07909546593757119,0.05649568129737353,0.05649568129737353,0.07192762692769368
"[(50, 'tanh'), (50, 'tanh')]",SMOTE,0.71001833828191829,0.70859071176797395,0.8567923341838563,0.8718667371760973,0.8417179311916154,0.1582820688083846,0.1281332628239027,0.6873083024854575,0.7269081795397585,0.0861244019138756,0.06629649215582584,0.06629649215582584,0.08027982711791992
"[(50, 'lin'), (50, 'lin')]",SMOTE,0.72580964695853323,0.71501533541646722,0.8644446918459555,0.9359069275515601,0.792982456140351,0.20701754385964913,0.06409307244843998,0.7773135906927551,0.7703577124629758,0.09131920710868079,0.05757095011457782,0.05757095011457782,0.11843164761861165
"[(25, 'tanh'), (25, 'tanh')]",SMOTETomek,0.71667705623332123,0.71473168216148852,0.8602711377983442,0.8805217697867089,0.8400205058099796,0.1599794941900205,0.11947823021329101,0.6806980433632998,0.7286511733880155,0.07387787650945545,0.06744227040366647,0.06744227040366647,0.027914762496948242
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",SMOTEENN,0.6486358132342126,0.64259695516334558,0.8166739531632793,0.7308302485457431,0.9025176577808156,0.09748234221918432,0.26916975145425703,0.4972325048475234,0.7989861016176807,0.04259512417407155,0.13139432399083378,0.13139432399083378,0.026371320088704426
"[(25, 'rbf_l1'), (25, 'rbf_l1')]",SMOTETomek,0.37112277066179855,0.36736963180228183,0.6809461848698956,0.5778071567072095,0.7840852130325815,0.2159147869674186,0.4221928432927904,0.06946941653446148,0.1218386876281613,0.015641376167691956,0.024977965802926144,0.024977965802926144,0.02967516581217448
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",SMOTEENN,0.69588152174390194,0.69093102033983966,0.8410539533295524,0.7664551383747575,0.9156527682843473,0.08434723171565277,0.23354486162524238,0.5374052529525825,0.7982342219184325,0.03217133743449533,0.10974792878547505,0.10974792878547505,0.02384010950724284
"[(50, 'sigm'), (50, 'sigm')]",SMOTEENN,0.676079112721793,0.66766998943121136,0.8281330188362114,0.7327868852459017,0.9234791524265208,0.07652084757347916,0.26721311475409837,0.5448968799576944,0.8251537935748464,0.03562314878104351,0.14015512074739997,0.14015512074739997,0.034169276555379234
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",None,0.71174607728308192,0.71097247929779062,0.8573081332001703,0.8642517186673718,0.8503645477329688,0.1496354522670312,0.13574828133262826,0.6742111757447559,0.7512417407154249,0.06957165641376167,0.07054468535166579,0.07054468535166579,0.2318439483642578
"[(50, 'tanh'), (50, 'tanh')]",SMOTEENN,0.65524656777679613,0.64824651360190644,0.8190332900420851,0.7284858099770846,0.9095807701070858,0.09041922989291411,0.2715141900229156,0.5254186497444033,0.8008544087491457,0.03651173388015493,0.129208531641107,0.129208531641107,0.024370670318603516
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",None,0.68411559544774792,0.68352483395252184,0.8433612967325289,0.8458135025559668,0.8409090909090909,0.1590909090909091,0.15418649744403312,0.6612021857923498,0.7591592617908408,0.07998405103668262,0.0771196897585052,0.0771196897585052,0.20272000630696616
"[(50, 'lin'), (50, 'lin')]",SMOTEENN,0.72074790075093398,0.72012375854856547,0.8586053494873668,0.8250484752335625,0.8921622237411712,0.10783777625882889,0.1749515247664375,0.5894235854045479,0.7817270448849397,0.04348370927318296,0.0738938833068923,0.0738938833068923,0.15183083216349283
"[(25, 'rbf_linf'), (25, 'rbf_linf')]",SMOTETomek,0.67325904579110418,0.67268778333741575,0.8377486761709814,0.8382337387625595,0.837263613579403,0.16273638642059696,0.1617662612374405,0.6341970738586286,0.7347345636819321,0.07306903622693096,0.09120394852811564,0.09120394852811564,0.025619109471638996
"[(25, 'rbf_l2'), (25, 'rbf_l2')]",SMOTETomek,0.70051883331082276,0.69716474907234305,0.8524080048927666,0.8848228450555262,0.819993164730007,0.18000683526999317,0.11517715494447382,0.7002291556495681,0.7643312827523353,0.07213488266119844,0.06407544509078089,0.06407544509078089,0.0429696242014567
"[(50, 'sigm'), (50, 'sigm')]",SMOTETomek,0.71316819770313644,0.71262476199288505,0.8577362924401527,0.8598448792526,0.8556277056277054,0.14437229437229437,0.14015512074739997,0.6894588401198661,0.7695374800637959,0.08090681248575986,0.07495152476643752,0.07495152476643752,0.042413949966430664
"[(75, 'sigm'), (75, 'sigm')]",None,0.68107767139300524,0.68091463957113663,0.8411977855797611,0.8337740172748105,0.8486215538847118,0.15137844611528822,0.1662259827251895,0.6524413890357835,0.7555365686944634,0.07474367737525632,0.09134496738938831,0.09134496738938831,0.2747186024983724
"[(50, 'tanh'), (50, 'tanh')]",SMOTETomek,0.70671880787825303,0.70601538231889993,0.8547267343880108,0.8598977613255774,0.8495557074504442,0.15044429254955569,0.1401022386744227,0.6731711616428697,0.7539188881294144,0.08350421508316246,0.07821258593336859,0.07821258593336859,0.04085167249043783
"[(50, 'lin'), (50, 'lin')]",SMOTETomek,0.71790905171477926,0.7095720702077335,0.8608678051795033,0.9217697867089724,0.7999658236500342,0.20003417634996581,0.07823021329102768,0.7448087431693988,0.7738209159261791,0.08000683526999317,0.05757095011457782,0.05757095011457782,0.06680830319722493
"[(75, 'tanh'), (75, 'tanh')]",None,0.68138228067125184,0.68134396701904343,0.8408964698173973,0.8261766261237441,0.8556163135110504,0.14438368648894964,0.17382337387625593,0.6471884364533756,0.7433128275233538,0.06861471861471861,0.08152652917327693,0.08152652917327693,0.3023374875386556
"[(75, 'lin'), (75, 'lin')]",None,0.72680424811227129,0.7182580440751668,0.8653399218444169,0.9272166402256302,0.8034632034632034,0.19653679653679654,0.07278335977436982,0.7220518244315177,0.7729437229437229,0.07566643882433356,0.05757095011457782,0.05757095011457782,0.3341387112935384
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",None,0.57162419330559011,0.56295482244141715,0.7764029021161143,0.671990128679711,0.8808156755525177,0.11918432444748235,0.3280098713202891,0.17265996827075622,0.3414445203918888,0.025187969924812027,0.06190728009871319,0.06190728009871319,0.33003973960876465
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",None,0.70755602572292642,0.70733471395407588,0.854579959224536,0.8501145778247841,0.859045340624288,0.140954659375712,0.14988542217521594,0.6709677419354838,0.7556049213943951,0.07480063795853269,0.07176097303014278,0.07176097303014278,0.3291042645772298
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",ClusterCentroids,0.47652121600837277,0.47256494763812301,0.7335961291623848,0.6525647805393971,0.8146274777853725,0.1853725222146275,0.3474352194606029,0.11621716904635997,0.20113921166552748,0.02437912964228754,0.03692931429578706,0.03692931429578706,0.13032944997151694
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",EditedNearestNeighbours,0.47398821656745777,0.46883320898025155,0.7370251683243975,0.7611316763617134,0.7129186602870813,0.28708133971291866,0.2388683236382866,0.15104882778071568,0.18897243107769424,0.051344269765322394,0.0315000881367883,0.0315000881367883,0.06122771898905436
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",ClusterCentroids,0.7104921325941197,0.70934123526423232,0.8568788955948353,0.8685880486515072,0.8451697425381636,0.1548302574618364,0.13141195134849284,0.6916622598272518,0.736431989063568,0.07395762132604237,0.06839414771725717,0.06839414771725717,0.15980776151021323
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",ClusterCentroids,0.68985193124629962,0.68882984568322803,0.8465446101673105,0.8556319407720784,0.8374572795625427,0.16254272043745727,0.14436805922792173,0.6644279922439628,0.739997721576669,0.08782182729551151,0.07708443504318703,0.07708443504318703,0.17082699139912924
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",EditedNearestNeighbours,0.71531909317002984,0.70221100463335795,0.8586905523989773,0.9391856160761501,0.7781954887218046,0.22180451127819545,0.06081438392384981,0.9043187026264764,0.7338459785828207,0.19569377990430623,0.05542041248016923,0.05542041248016923,0.05674473444620768
"[(75, 'sigm'), (75, 'sigm')]",ClusterCentroids,0.68421539061617553,0.68399401081169087,0.8429620696132427,0.8381456019742641,0.8477785372522216,0.15222146274777854,0.16185439802573595,0.6632998413537811,0.7381408065618592,0.08345864661654134,0.08808390622245726,0.08808390622245726,0.14211320877075195
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",EditedNearestNeighbours,0.71866470427556539,0.70747073731456644,0.8607745988691743,0.9337387625594924,0.7878104351788563,0.21218956482114373,0.06626123744050767,0.8804688877137318,0.7347687400318978,0.18171565276828436,0.05542041248016922,0.05542041248016922,0.05901686350504557
"[(75, 'tanh'), (75, 'tanh')]",ClusterCentroids,0.68220349345264264,0.68196507838475184,0.8418173697307546,0.835924554909219,0.8477101845522897,0.1522898154477102,0.16407544509078087,0.6525471531817381,0.7110731373889267,0.07386648439280018,0.07715494447382337,0.07715494447382337,0.15477840105692545
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",InstanceHardnessThreshold,0.48743739367708122,0.48541158619796382,0.7423832826140154,0.7101709853692931,0.7745955798587376,0.22540442014126225,0.28982901463070687,0.14232328573946765,0.20726817042606516,0.044349510138983826,0.034761149303719374,0.034761149303719374,0.30490994453430176
"[(75, 'lin'), (75, 'lin')]",ClusterCentroids,0.72709908538251344,0.71756507657663626,0.8653296141175013,0.9315705975674246,0.799088630667578,0.20091136933242196,0.06842940243257535,0.7329279041071745,0.7598997493734335,0.08001822738664843,0.05866384628944121,0.05866384628944121,0.11979047457377116
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",ClusterCentroids,0.56805451036601828,0.56432157782621861,0.7791686833303633,0.7088841882601798,0.8494531784005468,0.15054682159945318,0.2911158117398202,0.19012867971091132,0.3109250398724083,0.030405559352927772,0.04234091309712673,0.04234091309712673,0.20865615208943686
"[(75, 'sigm'), (75, 'sigm')]",EditedNearestNeighbours,0.70224246225921183,0.69118195462411736,0.8524784299819786,0.9249955931605852,0.7799612668033721,0.22003873319662792,0.07500440683941477,0.8674951524766437,0.6912166780587833,0.18000683526999317,0.05432751630530583,0.05432751630530583,0.07224321365356445
"[(75, 'tanh'), (75, 'tanh')]",EditedNearestNeighbours,0.68780443388867873,0.67681838290337948,0.8452051388265867,0.9173982020095188,0.7730120756436545,0.22698792435634538,0.08260179799048123,0.8424466772430813,0.6650831624515835,0.17303485987696512,0.05110170985369294,0.05110170985369294,0.07759467760721843
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",ClusterCentroids,0.70164240726952276,0.701064486917928,0.852074404438094,0.8555614313414418,0.8485873775347459,0.15141262246525405,0.1444385686585581,0.6905341089370703,0.728673957621326,0.08178400546821599,0.07280098713202891,0.07280098713202891,0.18737181027730307
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",NearMiss,0.45461385635418111,0.44957958130890124,0.7222385442959354,0.6386215406310595,0.8058555479608112,0.19414445203918887,0.3613784593689406,0.12173453199365415,0.21593757120072907,0.03310549100022784,0.04126564427992244,0.04126564427992244,0.08451326688130696
"[(75, 'lin'), (75, 'lin')]",EditedNearestNeighbours,0.725091404377879,0.71333784705912107,0.8639081418270931,0.9391856160761503,0.788630667578036,0.21136933242196398,0.06081438392384982,0.935924554909219,0.785144679881522,0.20874914559125082,0.05757095011457782,0.05757095011457782,0.02499230702718099
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",EditedNearestNeighbours,0.56988923844883888,0.56772738754645469,0.7862541250486922,0.8021505376344086,0.7703577124629756,0.2296422875370244,0.1978494623655914,0.24211175744755864,0.28574846206425153,0.046889952153110044,0.041283271637581526,0.041283271637581526,0.0890957514444987
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",InstanceHardnessThreshold,0.71977881792274445,0.70845860355676604,0.8613153508982784,0.9348316587343556,0.787799043062201,0.21220095693779903,0.06516834126564429,0.9108584523179974,0.7703691045796309,0.19999999999999998,0.058646218931782124,0.058646218931782124,0.1951605478922526
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",EditedNearestNeighbours,0.70827816276748834,0.69774167624722327,0.8556134669879834,0.9260708619777894,0.7851560719981774,0.21484392800182275,0.07392913802221047,0.8770668076855279,0.703360674413306,0.18439280018227389,0.05755332275691873,0.05755332275691873,0.06556447347005208
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",InstanceHardnessThreshold,0.70737523224418908,0.69828260897657479,0.8554806202082775,0.9196192490745637,0.7913419913419913,0.20865800865800865,0.08038075092543627,0.8880839062224574,0.7713146502620187,0.19561403508771932,0.06303543098889476,0.06303543098889476,0.19925196965535483
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",NeighbourhoodCleaningRule,0.49438298864013186,0.49211385791169615,0.7470085934272245,0.7394147717257183,0.754602415128731,0.24539758487126906,0.2605852282742817,0.14013749338974088,0.19681020733652313,0.04440647072226019,0.033668253128855984,0.033668253128855984,0.03198870023091634
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",NearMiss,0.71064221074804002,0.7088423335154207,0.8571646232546898,0.8760973030142781,0.8382319434951014,0.1617680565048986,0.12390269698572183,0.6980433632998412,0.73382319434951,0.08782182729551151,0.06518596862330336,0.06518596862330336,0.04673361778259277
"[(75, 'tanh'), (75, 'tanh')]",InstanceHardnessThreshold,0.70680404265488639,0.69742131395227613,0.8551239734594406,0.9206945178917681,0.7895534290271132,0.21044657097288677,0.07930548210823198,0.8794288736118455,0.7399065846434268,0.19300524037366143,0.05649568129737353,0.05649568129737353,0.202058474222819
"[(75, 'sigm'), (75, 'sigm')]",InstanceHardnessThreshold,0.71381384839485273,0.70343876820297302,0.8584695628065887,0.9282742816851753,0.788664843928002,0.21133515607199815,0.0717257183148246,0.8989952406134321,0.7634199134199133,0.1964912280701754,0.05866384628944121,0.05866384628944121,0.27715222040812176
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",NearMiss,0.68755968816090363,0.68568665906834603,0.8457572317650528,0.8654151242728716,0.826099339257234,0.173900660742766,0.1345848757271285,0.6872377930548211,0.7295169742538165,0.10175438596491226,0.07054468535166579,0.07054468535166579,0.04307985305786133
"[(75, 'lin'), (75, 'lin')]",InstanceHardnessThreshold,0.72334121566725929,0.71222676207896252,0.8631491081677561,0.9359245549092191,0.7903736614262931,0.20962633857370694,0.06407544509078089,0.9250308478759034,0.7860218728639782,0.2026315789473684,0.05757095011457782,0.05757095011457782,0.18084955215454102
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",InstanceHardnessThreshold,0.5760338417211156,0.57560318647716247,0.7883742395265121,0.7750396615547329,0.8017088174982913,0.19829118250170882,0.22496033844526706,0.22809800810858452,0.3161995898838004,0.042538163590795174,0.046712497796580287,0.046712497796580287,0.19910335540771484
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",OneSidedSelection,0.464232838436061,0.45640436149628671,0.7243939677085605,0.6167988718491099,0.8319890635680108,0.16801093643198908,0.3832011281508902,0.10973030142781597,0.22374117110959216,0.02351332877648667,0.03911510664551384,0.03911510664551384,0.0662081241607666
"[(75, 'tanh'), (75, 'tanh')]",NearMiss,0.66601128194458403,0.66528310806903135,0.8343316285521748,0.8392032434338091,0.82946001367054,0.17053998632946002,0.16079675656619072,0.6700334919795523,0.7138072453861928,0.08954203691045796,0.07278335977436982,0.07278335977436982,0.0815282662709554
"[(75, 'sigm'), (75, 'sigm')]",NearMiss,0.66967401606335974,0.66903908924872235,0.8360808576414355,0.8392384981491275,0.8329232171337435,0.16707678286625657,0.16076150185087254,0.6763088313061872,0.7372522214627478,0.08785600364547734,0.08043363299841354,0.08043363299841354,0.06586933135986328
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",NeighbourhoodCleaningRule,0.71434923594837629,0.70202420598263215,0.8583638799898646,0.9358893001939009,0.7808384597858282,0.2191615402141718,0.06411069980609906,0.8695399259650979,0.7311802232854866,0.17567783094098885,0.05651330865503262,0.05651330865503262,0.04544568061828613
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",InstanceHardnessThreshold,0.71803516600298289,0.70733657265533101,0.8605184840857975,0.9315177154944473,0.7895192526771474,0.21048074732285257,0.06848228450555262,0.9010047593865679,0.7616427432216906,0.19737981316928685,0.05649568129737353,0.05649568129737353,0.17697604497273764
