d,Data balancer,Matthews correlation coefficient,Cohen Kappa score,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
0.79157894736842105,EditedNearestNeighbours,0.62346967279778209,0.61559578646023672,0.8131304295544881,0.8717609730301428,0.7544998860788334,0.24550011392116658,0.12823902696985723,0.0,0.0,0.0,0.0,0.0
0.73947368421052628,NeighbourhoodCleaningRule,0.62885053243996525,0.62117872414920372,0.8158336444929448,0.8729067512779833,0.7587605377079062,0.24123946229209392,0.12709324872201658,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,SMOTE,0.59016241511246903,0.5897184553315663,0.7937492974058143,0.7546095540278511,0.8328890407837776,0.1671109592162224,0.24539044597214876,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,SMOTEENN,0.59249218573082574,0.58159444080872358,0.7847922773136388,0.668764322228098,0.9008202323991797,0.09917976760082022,0.33123567777190194,0.0,0.0,0.0,0.0,0.0
0.79157894736842105,NeighbourhoodCleaningRule,0.61833979264134242,0.61134783308885388,0.8107558660364194,0.8643574828133262,0.7571542492595125,0.24284575074048761,0.13564251718667372,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,SMOTETomek,0.63795138910700599,0.63672187267625147,0.8161818450505862,0.7664375110170986,0.8659261790840738,0.13407382091592618,0.23356248898290147,0.0,0.0,0.0,0.0,0.0
0.47894736842105268,SMOTEENN,0.5998028952882275,0.59011863079496041,0.7894215943444979,0.6798343028380046,0.899008885850991,0.1009911141490089,0.32016569716199544,0.0,0.0,0.0,0.0,0.0
0.5831578947368421,SMOTEENN,0.58379784164101622,0.57409362478999959,0.7814286509504856,0.6698748457606204,0.8929824561403509,0.10701754385964912,0.33012515423937955,0.0,0.0,0.0,0.0,0.0
0.68736842105263163,SMOTEENN,0.56362047760891476,0.55408070468930715,0.7716087247106757,0.6588930019390093,0.8843244474823423,0.11567555251765778,0.34110699806099065,0.0,0.0,0.0,0.0,0.0
0.47894736842105268,SMOTETomek,0.59347306268157307,0.59122675869202224,0.7927811180998021,0.7283624184734708,0.8571998177261335,0.14280018227386648,0.2716375815265291,0.0,0.0,0.0,0.0,0.0
0.84368421052631581,EditedNearestNeighbours,0.60510983905012539,0.59536789874575458,0.8035289144692412,0.8717080909571656,0.7353497379813169,0.264650262018683,0.1282919090428345,0.0,0.0,0.0,0.0,0.0
0.63526315789473686,SMOTEENN,0.58939645972228571,0.57858113951924006,0.783249979908668,0.667548034549621,0.8989519252677148,0.10104807473228528,0.332451965450379,0.0,0.0,0.0,0.0,0.0
0.53105263157894744,SMOTEENN,0.55739922269022291,0.54797594263342464,0.7686474250141483,0.6548387096774193,0.8824561403508772,0.11754385964912283,0.34516129032258064,0.0,0.0,0.0,0.0,0.0
0.79157894736842105,SMOTEENN,0.57050431080893016,0.55931425616766939,0.7736897710359258,0.6536224219989423,0.8937571200729096,0.10624287992709046,0.3463775780010576,0.0,0.0,0.0,0.0,0.0
0.84368421052631581,NeighbourhoodCleaningRule,0.62680273313094015,0.62056014553840533,0.8151340956352229,0.8644103648863034,0.7658578263841421,0.23414217361585785,0.13558963511369646,0.0,0.0,0.0,0.0,0.0
0.73947368421052628,SMOTEENN,0.5790628277419404,0.56699487066565224,0.77734057091192,0.6547153181738058,0.8999658236500342,0.10003417634996582,0.34528468182619426,0.0,0.0,0.0,0.0,0.0
0.89578947368421058,EditedNearestNeighbours,0.61144162875014285,0.60263108748833438,0.8070811674154378,0.8708267230742113,0.7433356117566644,0.25666438824333565,0.12917327692578884,0.0,0.0,0.0,0.0,0.0
0.94789473684210535,EditedNearestNeighbours,0.63091210645308149,0.62248365216863588,0.8169378906137513,0.8784417415829365,0.755434039644566,0.24456596035543407,0.12155825841706329,0.0,0.0,0.0,0.0,0.0
1.0,EditedNearestNeighbours,0.63737314658636712,0.62979405909975716,0.8202320859116207,0.877260708619778,0.7632034632034633,0.2367965367965368,0.1227392913802221,0.0,0.0,0.0,0.0,0.0
0.89578947368421058,NeighbourhoodCleaningRule,0.6204559439528704,0.61461429525286604,0.8119911998157984,0.8589106292966684,0.7650717703349282,0.23492822966507176,0.14108937070333158,0.0,0.0,0.0,0.0,0.0
0.94789473684210535,NeighbourhoodCleaningRule,0.61760347538487481,0.61241348872482204,0.8106137085659199,0.8545037898818967,0.766723627249943,0.23327637275005694,0.1454962101181033,0.0,0.0,0.0,0.0,0.0
0.84368421052631581,SMOTEENN,0.57230063983703461,0.5615167761289257,0.7749625283101027,0.6569539925965099,0.8929710640236955,0.1070289359763044,0.3430460074034902,0.0,0.0,0.0,0.0,0.0
1.0,SMOTEENN,0.57411847694767093,0.56541995962872693,0.7773101176333941,0.6685527939361889,0.8860674413305992,0.11393255866940076,0.331447206063811,0.0,0.0,0.0,0.0,0.0
0.89578947368421058,SMOTEENN,0.56342229582219827,0.55240178635020187,0.770377403173334,0.6504494976203068,0.8903053087263612,0.10969469127363864,0.34955050237969326,0.0,0.0,0.0,0.0,0.0
0.94789473684210535,SMOTEENN,0.57447875953248229,0.56342337070408988,0.7756313106211516,0.6565485633703507,0.8947140578719527,0.10528594212804737,0.3434514366296492,0.0,0.0,0.0,0.0,0.0
