activation,hidden_layer_sizes,max_iter,solver,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
logistic,"(4, 4)",1000,adam,TomekLinks,0.6960317460317461,0.591111111111111,0.800952380952381,0.19904761904761906,0.40888888888888886,0.3033333333333333,0.7123809523809523,0.06904761904761904,0.29555555555555557,0.29555555555555557
tanh,"(5,)",1000,sgd,OneSidedSelection,0.6808730158730159,0.5022222222222222,0.8595238095238095,0.14047619047619045,0.4977777777777778,0.19444444444444445,0.6757142857142857,0.03190476190476191,0.24444444444444446,0.24444444444444446
tanh,"(5,)",1000,adam,ClusterCentroids,0.6741269841269842,0.6511111111111111,0.6971428571428572,0.3028571428571429,0.34888888888888886,0.5122222222222222,0.5833333333333334,0.2147619047619048,0.26,0.26
tanh,"(5,)",1000,sgd,RandomUnderSampler,0.6996031746031747,0.7144444444444445,0.6847619047619048,0.31523809523809526,0.28555555555555556,0.4466666666666666,0.44142857142857145,0.13285714285714287,0.11444444444444446,0.11444444444444446
logistic,"(50, 5)",1000,adam,SMOTE,0.6884126984126985,0.6377777777777777,0.7390476190476191,0.26095238095238094,0.3622222222222223,0.5388888888888889,0.659047619047619,0.1938095238095238,0.2955555555555555,0.2955555555555555
tanh,"(5,)",1000,sgd,TomekLinks,0.6713492063492064,0.4822222222222223,0.8604761904761905,0.13952380952380952,0.5177777777777778,0.1988888888888889,0.6819047619047619,0.030000000000000002,0.25,0.25
tanh,"(5,)",1000,adam,EditedNearestNeighbours,0.7010317460317461,0.737777777777778,0.6642857142857143,0.3357142857142857,0.2622222222222222,0.6533333333333333,0.5904761904761905,0.2714285714285714,0.2011111111111111,0.2011111111111111
logistic,"(4, 4)",1000,adam,ADASYN,0.67,0.6033333333333334,0.7366666666666667,0.26333333333333336,0.39666666666666667,0.47222222222222227,0.6304761904761905,0.17095238095238097,0.27444444444444444,0.27444444444444444
tanh,"(5,)",1000,sgd,ADASYN,0.7088095238095238,0.6933333333333334,0.7242857142857143,0.2757142857142857,0.3066666666666667,0.4333333333333334,0.4985714285714285,0.10809523809523809,0.11777777777777777,0.11777777777777777
tanh,"(5,)",1000,adam,InstanceHardnessThreshold,0.6789682539682539,0.8688888888888888,0.489047619047619,0.5109523809523809,0.13111111111111112,0.84,0.43476190476190474,0.44857142857142857,0.09555555555555555,0.09555555555555555
tanh,"(5,)",1000,sgd,RandomOverSampler,0.7133333333333333,0.7166666666666667,0.71,0.29,0.2833333333333333,0.45555555555555555,0.5085714285714286,0.12285714285714287,0.12777777777777777,0.12777777777777777
logistic,"(50, 5)",1000,adam,SMOTEENN,0.6699999999999999,0.5433333333333333,0.7966666666666665,0.20333333333333334,0.4566666666666667,0.44555555555555554,0.7376190476190477,0.1466666666666667,0.3788888888888889,0.3788888888888889
tanh,"(5,)",1000,adam,NearMiss,0.671904761904762,0.7300000000000001,0.6138095238095238,0.3861904761904762,0.27,0.6422222222222222,0.507142857142857,0.2914285714285714,0.1877777777777778,0.1877777777777778
tanh,"(5,)",1000,sgd,SMOTE,0.7133333333333333,0.7133333333333333,0.7133333333333334,0.2866666666666666,0.2866666666666667,0.4833333333333334,0.530952380952381,0.1376190476190476,0.14222222222222222,0.14222222222222222
logistic,"(4, 4)",1000,adam,RandomOverSampler,0.6733333333333333,0.6266666666666666,0.7200000000000001,0.27999999999999997,0.37333333333333335,0.5122222222222222,0.6314285714285713,0.19285714285714284,0.27444444444444444,0.27444444444444444
tanh,"(5,)",1000,adam,NeighbourhoodCleaningRule,0.6878571428571428,0.6833333333333332,0.6923809523809524,0.3076190476190476,0.31666666666666665,0.59,0.6157142857142858,0.23047619047619047,0.23666666666666666,0.23666666666666666
tanh,"(5,)",1000,sgd,SMOTEENN,0.6979365079365079,0.6177777777777778,0.7780952380952382,0.2219047619047619,0.3822222222222222,0.40666666666666673,0.6333333333333334,0.10761904761904761,0.22444444444444445,0.22444444444444445
tanh,"(5,)",1000,sgd,SMOTETomek,0.7120634920634922,0.7055555555555556,0.7185714285714285,0.2814285714285714,0.29444444444444445,0.47555555555555556,0.530952380952381,0.1338095238095238,0.14222222222222222,0.14222222222222222
tanh,"(50, 50)",1000,lbgfs,None,0.6535714285714286,0.49333333333333335,0.8138095238095238,0.1861904761904762,0.5066666666666667,0.47555555555555556,0.8019047619047619,0.17380952380952383,0.49222222222222217,0.49222222222222217
tanh,"(5,)",1000,adam,OneSidedSelection,0.6625396825396825,0.5322222222222223,0.7928571428571428,0.2071428571428571,0.4677777777777778,0.4166666666666667,0.7157142857142856,0.1338095238095238,0.3633333333333333,0.3633333333333333
logistic,"(4, 4)",1000,adam,SMOTE,0.6704761904761906,0.6133333333333333,0.7276190476190476,0.27238095238095233,0.3866666666666667,0.5122222222222222,0.6447619047619048,0.18428571428571427,0.27111111111111114,0.27111111111111114
logistic,"(50, 5)",1000,adam,SMOTETomek,0.6753968253968253,0.6022222222222222,0.7485714285714286,0.2514285714285714,0.3977777777777778,0.5222222222222223,0.690952380952381,0.18999999999999997,0.32666666666666666,0.32666666666666666
tanh,"(50, 50)",1000,lbgfs,ClusterCentroids,0.6441269841269841,0.6177777777777779,0.6704761904761906,0.3295238095238095,0.3822222222222222,0.6033333333333334,0.6533333333333333,0.3138095238095238,0.3644444444444444,0.3644444444444444
tanh,"(50, 50)",1000,lbgfs,EditedNearestNeighbours,0.6899206349206349,0.7322222222222222,0.6476190476190475,0.3523809523809524,0.2677777777777777,0.7111111111111111,0.6376190476190476,0.3423809523809524,0.25777777777777783,0.25777777777777783
tanh,"(5,)",1000,adam,RandomUnderSampler,0.6714285714285714,0.6966666666666667,0.6461904761904762,0.3538095238095238,0.30333333333333334,0.611111111111111,0.5514285714285714,0.2680952380952381,0.19444444444444445,0.19444444444444445
tanh,"(50, 50)",1000,lbgfs,InstanceHardnessThreshold,0.6823809523809524,0.8633333333333334,0.5014285714285714,0.4985714285714286,0.13666666666666666,0.8633333333333334,0.4942857142857143,0.490952380952381,0.13444444444444445,0.13444444444444445
tanh,"(50, 50)",1000,lbgfs,NearMiss,0.6535714285714286,0.7133333333333334,0.5938095238095239,0.4061904761904762,0.2866666666666667,0.7055555555555554,0.5823809523809524,0.39904761904761904,0.27777777777777773,0.27777777777777773
tanh,"(50, 50)",1000,lbgfs,NeighbourhoodCleaningRule,0.681111111111111,0.6722222222222222,0.69,0.31,0.3277777777777778,0.6588888888888889,0.6757142857142857,0.2966666666666667,0.32222222222222224,0.32222222222222224
tanh,"(50, 50)",1000,lbgfs,OneSidedSelection,0.6553968253968254,0.5322222222222223,0.7785714285714286,0.22142857142857145,0.4677777777777778,0.5244444444444444,0.7652380952380952,0.2080952380952381,0.45,0.45
logistic,"(4, 4)",1000,adam,SMOTEENN,0.6770634920634921,0.5488888888888889,0.8052380952380952,0.19476190476190477,0.4511111111111111,0.43111111111111117,0.7285714285714286,0.13142857142857142,0.34333333333333343,0.34333333333333343
tanh,"(50, 50)",1000,lbgfs,RandomUnderSampler,0.6653968253968253,0.7155555555555555,0.6152380952380953,0.3847619047619048,0.28444444444444444,0.7044444444444444,0.5952380952380952,0.37000000000000005,0.26555555555555554,0.26555555555555554
tanh,"(50, 50)",1000,sgd,None,0.6722222222222222,0.47444444444444445,0.87,0.13,0.5255555555555556,0.1811111111111111,0.7152380952380953,0.02428571428571429,0.27666666666666667,0.27666666666666667
tanh,"(50, 50)",1000,lbgfs,TomekLinks,0.6616666666666667,0.5333333333333333,0.7899999999999999,0.21,0.4666666666666666,0.5166666666666667,0.7757142857142858,0.20047619047619047,0.45333333333333337,0.45333333333333337
tanh,"(5,)",1000,adam,TomekLinks,0.661031746031746,0.5311111111111111,0.790952380952381,0.20904761904761904,0.4688888888888889,0.4133333333333334,0.7261904761904763,0.14095238095238094,0.3422222222222222,0.3422222222222222
tanh,"(50, 50)",1000,lbgfs,ADASYN,0.654920634920635,0.5122222222222222,0.7976190476190476,0.20238095238095236,0.4877777777777778,0.5011111111111112,0.7852380952380952,0.18666666666666668,0.4666666666666666,0.4666666666666666
tanh,"(50, 50)",1000,lbgfs,RandomOverSampler,0.6367460317460317,0.4877777777777778,0.7857142857142856,0.21428571428571427,0.5122222222222222,0.47666666666666674,0.7719047619047618,0.2042857142857143,0.49222222222222217,0.49222222222222217
tanh,"(50, 50)",1000,lbgfs,SMOTE,0.6576984126984127,0.5244444444444444,0.790952380952381,0.20904761904761907,0.47555555555555556,0.508888888888889,0.7771428571428572,0.19523809523809524,0.45999999999999996,0.45999999999999996
tanh,"(50, 50)",1000,lbgfs,SMOTEENN,0.6383333333333333,0.42333333333333334,0.8533333333333332,0.14666666666666667,0.5766666666666667,0.40444444444444444,0.8447619047619046,0.13809523809523808,0.5566666666666666,0.5566666666666666
tanh,"(50, 50)",1000,lbgfs,SMOTETomek,0.655,0.51,0.8000000000000002,0.19999999999999998,0.49,0.4877777777777777,0.790952380952381,0.18285714285714286,0.47444444444444445,0.47444444444444445
logistic,"(4, 4)",1000,adam,SMOTETomek,0.6615873015873016,0.5755555555555555,0.7476190476190476,0.2523809523809524,0.42444444444444446,0.47555555555555556,0.61,0.16952380952380955,0.27111111111111114,0.27111111111111114
tanh,"(5,)",1000,adam,ADASYN,0.6583333333333333,0.56,0.7566666666666668,0.24333333333333332,0.43999999999999995,0.4588888888888889,0.6761904761904761,0.18000000000000002,0.3500000000000001,0.3500000000000001
tanh,"(100,)",1000,lbgfs,None,0.6361904761904761,0.47000000000000003,0.8023809523809525,0.1976190476190476,0.5299999999999999,0.45777777777777784,0.7919047619047618,0.18380952380952378,0.5088888888888888,0.5088888888888888
tanh,"(50, 50)",1000,sgd,ClusterCentroids,0.707063492063492,0.7022222222222222,0.7119047619047619,0.2880952380952381,0.29777777777777775,0.49222222222222217,0.5047619047619047,0.1419047619047619,0.13777777777777778,0.13777777777777778
tanh,"(100,)",1000,lbgfs,ClusterCentroids,0.6552380952380953,0.6133333333333334,0.6971428571428572,0.3028571428571428,0.38666666666666666,0.6,0.6780952380952381,0.28857142857142853,0.3733333333333333,0.3733333333333333
tanh,"(50, 50)",1000,adam,None,0.6715873015873015,0.5088888888888888,0.8342857142857142,0.16571428571428573,0.49111111111111105,0.46555555555555556,0.7985714285714285,0.13523809523809524,0.43333333333333335,0.43333333333333335
tanh,"(100,)",1000,lbgfs,EditedNearestNeighbours,0.6903968253968255,0.7355555555555556,0.6452380952380953,0.35476190476190483,0.2644444444444444,0.7144444444444445,0.6271428571428571,0.33904761904761904,0.25333333333333335,0.25333333333333335
tanh,"(100,)",1000,lbgfs,InstanceHardnessThreshold,0.6735714285714286,0.85,0.49714285714285716,0.5028571428571428,0.15,0.8477777777777779,0.48666666666666664,0.49523809523809526,0.14222222222222222,0.14222222222222222
tanh,"(100,)",1000,lbgfs,NearMiss,0.6484920634920636,0.7188888888888889,0.5780952380952381,0.42190476190476195,0.28111111111111114,0.71,0.5633333333333334,0.40666666666666673,0.27111111111111114,0.27111111111111114
tanh,"(5,)",1000,adam,RandomOverSampler,0.6554761904761904,0.55,0.7609523809523809,0.23904761904761904,0.44999999999999996,0.46222222222222226,0.6871428571428572,0.16952380952380952,0.3466666666666667,0.3466666666666667
tanh,"(100,)",1000,lbgfs,NeighbourhoodCleaningRule,0.6761904761904761,0.67,0.6823809523809524,0.31761904761904763,0.33,0.6466666666666666,0.6638095238095238,0.29857142857142854,0.3033333333333334,0.3033333333333334
tanh,"(100,)",1000,lbgfs,OneSidedSelection,0.6661904761904761,0.5300000000000001,0.8023809523809525,0.1976190476190476,0.47,0.5088888888888888,0.7814285714285715,0.18428571428571427,0.4488888888888889,0.4488888888888889
tanh,"(100,)",1000,lbgfs,RandomUnderSampler,0.6598412698412699,0.7044444444444444,0.6152380952380953,0.3847619047619047,0.2955555555555555,0.6900000000000001,0.5938095238095239,0.3661904761904762,0.27555555555555555,0.27555555555555555
tanh,"(100,)",1000,lbgfs,TomekLinks,0.6583333333333333,0.5166666666666666,0.7999999999999999,0.20000000000000004,0.4833333333333332,0.5,0.7828571428571429,0.18666666666666668,0.4688888888888889,0.4688888888888889
tanh,"(100,)",1000,lbgfs,ADASYN,0.663015873015873,0.518888888888889,0.8071428571428573,0.19285714285714284,0.4811111111111111,0.49666666666666665,0.7876190476190477,0.1814285714285714,0.4688888888888889,0.4688888888888889
tanh,"(50, 50)",1000,adam,ClusterCentroids,0.6705555555555556,0.6244444444444445,0.7166666666666667,0.2833333333333333,0.3755555555555555,0.57,0.6728571428571429,0.2380952380952381,0.3266666666666666,0.3266666666666666
tanh,"(100,)",1000,lbgfs,RandomOverSampler,0.6711904761904762,0.5333333333333333,0.809047619047619,0.19095238095238098,0.46666666666666673,0.5077777777777778,0.7961904761904762,0.18095238095238098,0.45333333333333337,0.45333333333333337
tanh,"(100,)",1000,lbgfs,SMOTE,0.6510317460317461,0.5144444444444445,0.7876190476190477,0.21238095238095236,0.4855555555555555,0.49666666666666676,0.7733333333333331,0.19714285714285715,0.4666666666666666,0.4666666666666666
tanh,"(100,)",1000,lbgfs,SMOTEENN,0.6404761904761905,0.4333333333333333,0.8476190476190476,0.15238095238095237,0.5666666666666667,0.40777777777777774,0.8376190476190475,0.1438095238095238,0.5544444444444444,0.5544444444444444
tanh,"(50, 50)",1000,sgd,EditedNearestNeighbours,0.7143650793650793,0.751111111111111,0.6776190476190477,0.3223809523809524,0.24888888888888885,0.6144444444444445,0.5514285714285715,0.21619047619047618,0.15111111111111108,0.15111111111111108
tanh,"(100,)",1000,lbgfs,SMOTETomek,0.6633333333333334,0.5233333333333333,0.8033333333333333,0.19666666666666666,0.4766666666666666,0.5122222222222222,0.787142857142857,0.18666666666666668,0.4611111111111112,0.4611111111111112
tanh,"(5,)",1000,adam,SMOTE,0.6657142857142857,0.5833333333333334,0.748095238095238,0.2519047619047619,0.4166666666666667,0.49,0.6704761904761906,0.17523809523809528,0.33111111111111113,0.33111111111111113
tanh,"(50, 50)",1000,adam,EditedNearestNeighbours,0.6957936507936507,0.7377777777777776,0.6538095238095237,0.34619047619047616,0.2622222222222222,0.6933333333333334,0.6161904761904763,0.30952380952380953,0.24111111111111114,0.24111111111111114
tanh,"(100,)",1000,sgd,None,0.6646825396825397,0.44222222222222224,0.8871428571428573,0.11285714285714284,0.5577777777777778,0.13555555555555554,0.7057142857142858,0.01761904761904762,0.2788888888888889,0.2788888888888889
tanh,"(50, 50)",1000,adam,InstanceHardnessThreshold,0.6819047619047618,0.87,0.49380952380952375,0.5061904761904762,0.13000000000000003,0.8566666666666666,0.46571428571428575,0.4847619047619048,0.11666666666666665,0.11666666666666665
tanh,"(5,)",1000,adam,SMOTEENN,0.6553968253968254,0.5155555555555555,0.7952380952380952,0.20476190476190473,0.48444444444444446,0.39222222222222225,0.7233333333333333,0.1419047619047619,0.39222222222222225,0.39222222222222225
tanh,"(50, 50)",1000,sgd,InstanceHardnessThreshold,0.6782539682539683,0.8722222222222221,0.48428571428571426,0.5157142857142857,0.12777777777777777,0.8288888888888888,0.40952380952380957,0.43761904761904763,0.08111111111111112,0.08111111111111112
tanh,"(50, 50)",1000,adam,NearMiss,0.6617460317460316,0.7177777777777777,0.6057142857142858,0.3942857142857143,0.2822222222222222,0.6766666666666667,0.5685714285714286,0.35666666666666663,0.24777777777777774,0.24777777777777774
tanh,"(100,)",1000,sgd,ClusterCentroids,0.7076984126984126,0.7144444444444445,0.7009523809523811,0.299047619047619,0.28555555555555556,0.45222222222222225,0.440952380952381,0.11761904761904762,0.11777777777777776,0.11777777777777776
tanh,"(50, 50)",1000,sgd,NearMiss,0.6795238095238095,0.7433333333333333,0.6157142857142857,0.38428571428571434,0.25666666666666665,0.5622222222222223,0.44714285714285723,0.23666666666666666,0.12333333333333334,0.12333333333333334
tanh,"(5,)",1000,adam,SMOTETomek,0.665,0.5733333333333334,0.7566666666666667,0.24333333333333332,0.4266666666666666,0.4811111111111111,0.6795238095238095,0.17238095238095238,0.3333333333333333,0.3333333333333333
tanh,"(50, 50)",1000,adam,NeighbourhoodCleaningRule,0.6891269841269841,0.6911111111111111,0.6871428571428572,0.3128571428571429,0.30888888888888894,0.6499999999999999,0.6495238095238095,0.27190476190476187,0.27777777777777785,0.27777777777777785
tanh,"(100,)",1000,sgd,EditedNearestNeighbours,0.715,0.7433333333333335,0.6866666666666666,0.31333333333333335,0.25666666666666665,0.5633333333333334,0.5128571428571428,0.18666666666666668,0.12777777777777777,0.12777777777777777
tanh,"(50, 50)",1000,adam,OneSidedSelection,0.6803968253968254,0.5555555555555556,0.8052380952380952,0.19476190476190477,0.4444444444444445,0.5133333333333333,0.7742857142857144,0.16333333333333333,0.39999999999999997,0.39999999999999997
tanh,"(50, 50)",1000,sgd,NeighbourhoodCleaningRule,0.7115873015873015,0.6988888888888889,0.7242857142857142,0.27571428571428575,0.3011111111111111,0.5266666666666667,0.5861904761904762,0.16571428571428573,0.17,0.17
tanh,"(100,)",1000,adam,None,0.6751587301587301,0.4988888888888889,0.8514285714285714,0.14857142857142855,0.5011111111111112,0.43222222222222223,0.7947619047619048,0.11047619047619046,0.42444444444444446,0.42444444444444446
tanh,"(100,)",1000,sgd,InstanceHardnessThreshold,0.6904761904761904,0.8733333333333334,0.5076190476190476,0.49238095238095236,0.12666666666666665,0.7999999999999999,0.40190476190476193,0.3876190476190476,0.07888888888888888,0.07888888888888888
tanh,"(50, 50)",1000,adam,RandomUnderSampler,0.6792063492063493,0.7188888888888888,0.6395238095238095,0.36047619047619045,0.28111111111111114,0.6766666666666667,0.5919047619047619,0.31666666666666665,0.2333333333333333,0.2333333333333333
tanh,"(50, 50)",1000,sgd,OneSidedSelection,0.6792857142857143,0.5199999999999999,0.8385714285714285,0.16142857142857145,0.48,0.2866666666666667,0.6904761904761904,0.0480952380952381,0.26555555555555554,0.26555555555555554
tanh,"(100,)",1000,sgd,NearMiss,0.6808730158730159,0.7388888888888889,0.6228571428571429,0.37714285714285706,0.2611111111111111,0.5133333333333333,0.4085714285714286,0.2119047619047619,0.11,0.11
tanh,"(50, 50)",1000,adam,TomekLinks,0.6746825396825397,0.5455555555555556,0.8038095238095239,0.19619047619047622,0.45444444444444443,0.49222222222222217,0.7666666666666666,0.1595238095238095,0.4088888888888889,0.4088888888888889
tanh,"(100,)",1000,adam,ClusterCentroids,0.6835714285714286,0.6333333333333334,0.7338095238095238,0.2661904761904762,0.3666666666666667,0.5522222222222223,0.6514285714285714,0.20047619047619047,0.2877777777777778,0.2877777777777778
tanh,"(100,)",1000,sgd,NeighbourhoodCleaningRule,0.713015873015873,0.6988888888888889,0.7271428571428572,0.27285714285714285,0.30111111111111116,0.49222222222222217,0.5485714285714286,0.1376190476190476,0.14888888888888888,0.14888888888888888
tanh,"(50, 50)",1000,adam,ADASYN,0.669047619047619,0.5133333333333333,0.8247619047619047,0.17523809523809522,0.48666666666666664,0.46444444444444444,0.7928571428571428,0.14095238095238094,0.44666666666666677,0.44666666666666677
tanh,"(50, 50)",1000,sgd,RandomUnderSampler,0.7070634920634921,0.7255555555555556,0.6885714285714286,0.31142857142857144,0.27444444444444444,0.5322222222222222,0.5090476190476191,0.17761904761904765,0.12999999999999998,0.12999999999999998
tanh,"(100,)",1000,adam,EditedNearestNeighbours,0.6982539682539682,0.7388888888888889,0.6576190476190475,0.3423809523809524,0.2611111111111111,0.6900000000000001,0.6066666666666667,0.29285714285714287,0.2188888888888889,0.2188888888888889
tanh,"(100,)",1000,sgd,OneSidedSelection,0.6792063492063493,0.5022222222222222,0.8561904761904763,0.1438095238095238,0.4977777777777779,0.19777777777777775,0.6733333333333332,0.029047619047619044,0.24555555555555555,0.24555555555555555
tanh,"(50, 50)",1000,adam,RandomOverSampler,0.6704761904761906,0.5333333333333334,0.8076190476190476,0.1923809523809524,0.4666666666666666,0.4811111111111111,0.7704761904761904,0.15904761904761902,0.4144444444444444,0.4144444444444444
tanh,"(100,)",1000,adam,InstanceHardnessThreshold,0.679047619047619,0.8766666666666666,0.4814285714285715,0.5185714285714286,0.12333333333333334,0.8555555555555555,0.440952380952381,0.471904761904762,0.10111111111111111,0.10111111111111111
tanh,"(100,)",1000,sgd,RandomUnderSampler,0.7130952380952381,0.7366666666666667,0.6895238095238095,0.3104761904761904,0.26333333333333336,0.45888888888888885,0.4438095238095238,0.12809523809523807,0.10888888888888888,0.10888888888888888
tanh,"(50, 50)",1000,sgd,TomekLinks,0.6818253968253969,0.5188888888888888,0.8447619047619047,0.15523809523809526,0.4811111111111111,0.2766666666666666,0.6752380952380953,0.049999999999999996,0.2477777777777778,0.2477777777777778
tanh,"(50, 50)",1000,adam,SMOTE,0.6716666666666667,0.5466666666666666,0.7966666666666667,0.20333333333333334,0.4533333333333333,0.49222222222222217,0.7623809523809525,0.17047619047619048,0.4177777777777778,0.4177777777777778
tanh,"(100,)",1000,sgd,TomekLinks,0.683968253968254,0.5088888888888888,0.859047619047619,0.14095238095238094,0.4911111111111111,0.19777777777777783,0.6671428571428571,0.027142857142857146,0.25,0.25
tanh,"(100,)",1000,adam,NearMiss,0.6703968253968254,0.7288888888888888,0.6119047619047618,0.3880952380952381,0.27111111111111114,0.6699999999999999,0.5438095238095239,0.31190476190476196,0.19444444444444445,0.19444444444444445
tanh,"(50, 50)",1000,adam,SMOTEENN,0.6603174603174603,0.4711111111111112,0.8495238095238095,0.15047619047619046,0.528888888888889,0.3888888888888889,0.8033333333333333,0.11238095238095236,0.4444444444444444,0.4444444444444444
tanh,"(100,)",1000,sgd,ADASYN,0.710079365079365,0.6977777777777779,0.7223809523809525,0.27761904761904765,0.3022222222222222,0.4333333333333334,0.48666666666666664,0.11142857142857143,0.11222222222222221,0.11222222222222221
tanh,"(100,)",1000,adam,NeighbourhoodCleaningRule,0.7034126984126985,0.7044444444444444,0.7023809523809524,0.2976190476190476,0.2955555555555555,0.6322222222222221,0.641904761904762,0.24142857142857144,0.24,0.24
tanh,"(50, 50)",1000,adam,SMOTETomek,0.6803174603174603,0.5444444444444444,0.8161904761904761,0.18380952380952378,0.45555555555555555,0.4955555555555555,0.7752380952380952,0.15285714285714283,0.41333333333333333,0.41333333333333333
tanh,"(5, 5, 5)",1000,lbgfs,None,0.6269047619047619,0.4566666666666667,0.7971428571428572,0.20285714285714285,0.5433333333333333,0.41,0.7633333333333333,0.17714285714285716,0.5,0.5
tanh,"(100,)",1000,sgd,RandomOverSampler,0.7227777777777776,0.7255555555555556,0.7200000000000001,0.27999999999999997,0.27444444444444444,0.46777777777777785,0.4957142857142857,0.12095238095238094,0.12444444444444445,0.12444444444444445
tanh,"(100,)",1000,adam,OneSidedSelection,0.6861904761904762,0.5566666666666666,0.8157142857142857,0.1842857142857143,0.44333333333333336,0.48888888888888893,0.7695238095238096,0.1419047619047619,0.3666666666666667,0.3666666666666667
tanh,"(5, 5, 5)",1000,lbgfs,ClusterCentroids,0.6379365079365079,0.6244444444444445,0.6514285714285716,0.3485714285714286,0.3755555555555556,0.5955555555555556,0.61,0.32523809523809527,0.3444444444444444,0.3444444444444444
tanh,"(100,)",1000,sgd,SMOTE,0.716984126984127,0.7111111111111111,0.722857142857143,0.27714285714285714,0.2888888888888889,0.47444444444444445,0.5214285714285714,0.12523809523809523,0.1311111111111111,0.1311111111111111
tanh,"(50, 50)",1000,sgd,ADASYN,0.6976984126984126,0.6144444444444445,0.7809523809523808,0.21904761904761902,0.3855555555555556,0.4166666666666667,0.6433333333333333,0.11523809523809524,0.21888888888888888,0.21888888888888888
tanh,"(5, 5, 5)",1000,lbgfs,EditedNearestNeighbours,0.66,0.7066666666666667,0.6133333333333334,0.38666666666666666,0.2933333333333333,0.7011111111111111,0.6033333333333334,0.37666666666666665,0.27888888888888885,0.27888888888888885
tanh,"(100,)",1000,adam,RandomUnderSampler,0.6934920634920635,0.7455555555555554,0.6414285714285713,0.35857142857142854,0.2544444444444445,0.6844444444444444,0.5728571428571428,0.2976190476190476,0.20777777777777776,0.20777777777777776
tanh,"(5, 5, 5)",1000,lbgfs,InstanceHardnessThreshold,0.6734126984126984,0.861111111111111,0.48571428571428577,0.5142857142857142,0.1388888888888889,0.8555555555555556,0.4819047619047619,0.5133333333333333,0.1366666666666667,0.1366666666666667
tanh,"(5, 5, 5)",1000,lbgfs,NearMiss,0.6358730158730158,0.6955555555555556,0.5761904761904763,0.4238095238095238,0.3044444444444444,0.6644444444444445,0.557142857142857,0.39666666666666667,0.28777777777777774,0.28777777777777774
tanh,"(100,)",1000,sgd,SMOTEENN,0.6938888888888889,0.5977777777777779,0.79,0.20999999999999996,0.4022222222222222,0.3788888888888889,0.6361904761904762,0.0938095238095238,0.22,0.22
tanh,"(5, 5, 5)",1000,lbgfs,NeighbourhoodCleaningRule,0.6499206349206349,0.6255555555555555,0.6742857142857144,0.3257142857142857,0.3744444444444444,0.6111111111111112,0.6580952380952382,0.3142857142857142,0.3622222222222222,0.3622222222222222
tanh,"(100,)",1000,adam,TomekLinks,0.6859523809523811,0.5533333333333333,0.8185714285714285,0.1814285714285714,0.4466666666666667,0.47666666666666674,0.7733333333333334,0.13761904761904764,0.3844444444444444,0.3844444444444444
tanh,"(5, 5, 5)",1000,lbgfs,OneSidedSelection,0.6368253968253967,0.5155555555555555,0.758095238095238,0.24190476190476193,0.48444444444444446,0.48666666666666664,0.729047619047619,0.21999999999999997,0.45555555555555555,0.45555555555555555
tanh,"(100,)",1000,sgd,SMOTETomek,0.7188095238095239,0.7066666666666666,0.730952380952381,0.26904761904761904,0.29333333333333333,0.4811111111111111,0.53,0.12904761904761902,0.1388888888888889,0.1388888888888889
tanh,"(5, 5, 5)",1000,lbgfs,RandomUnderSampler,0.6322222222222221,0.6711111111111111,0.5933333333333334,0.4066666666666667,0.3288888888888889,0.6477777777777779,0.5761904761904761,0.3947619047619047,0.31888888888888894,0.31888888888888894
tanh,"(5, 5, 5)",1000,sgd,None,0.6591269841269841,0.4511111111111111,0.8671428571428571,0.13285714285714287,0.5488888888888889,0.1577777777777778,0.7076190476190476,0.02857142857142857,0.2988888888888889,0.2988888888888889
tanh,"(5, 5, 5)",1000,lbgfs,TomekLinks,0.6511111111111111,0.5388888888888889,0.7633333333333333,0.2366666666666667,0.4611111111111112,0.4922222222222223,0.7276190476190477,0.2138095238095238,0.40222222222222226,0.40222222222222226
tanh,"(100,)",1000,adam,ADASYN,0.6902380952380952,0.5333333333333333,0.8471428571428571,0.15285714285714286,0.46666666666666673,0.4533333333333333,0.7995238095238095,0.11523809523809525,0.3955555555555555,0.3955555555555555
tanh,"(50, 50)",1000,sgd,RandomOverSampler,0.7066666666666667,0.65,0.7633333333333333,0.23666666666666666,0.35000000000000003,0.4577777777777778,0.6266666666666666,0.1280952380952381,0.21777777777777776,0.21777777777777776
tanh,"(5, 5, 5)",1000,sgd,ClusterCentroids,0.6876190476190477,0.67,0.7052380952380952,0.2947619047619047,0.32999999999999996,0.47444444444444445,0.5057142857142857,0.15095238095238092,0.18000000000000002,0.18000000000000002
tanh,"(5, 5, 5)",1000,lbgfs,ADASYN,0.6455555555555555,0.581111111111111,0.71,0.29,0.41888888888888887,0.5377777777777778,0.6885714285714286,0.2542857142857143,0.3855555555555556,0.3855555555555556
tanh,"(5, 5, 5)",1000,sgd,EditedNearestNeighbours,0.6888888888888888,0.681111111111111,0.6966666666666667,0.3033333333333333,0.31888888888888883,0.5944444444444444,0.540952380952381,0.22476190476190472,0.17,0.17
tanh,"(5, 5, 5)",1000,lbgfs,RandomOverSampler,0.646111111111111,0.5388888888888889,0.7533333333333333,0.24666666666666667,0.4611111111111111,0.49222222222222234,0.7361904761904762,0.20952380952380953,0.4333333333333334,0.4333333333333334
