layers,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(5, 'rbf_l2'), (50, 'rbf_l2')]",SMOTETomek,0.7015079365079364,0.6777777777777777,0.7252380952380952,0.27476190476190476,0.32222222222222224,0.35555555555555557,0.4633333333333333,0.09761904761904762,0.1311111111111111,0.1311111111111111
"[(50, 'tanh'), (5, 'tanh')]",None,0.6349206349206349,0.3988888888888889,0.870952380952381,0.12904761904761905,0.601111111111111,0.10111111111111111,0.6147619047619047,0.02428571428571429,0.25333333333333335,0.25333333333333335
"[(50, 'sigm'), (5, 'sigm')]",ClusterCentroids,0.6592063492063492,0.6622222222222222,0.6561904761904762,0.3438095238095238,0.3377777777777778,0.38222222222222224,0.3971428571428572,0.12761904761904763,0.12666666666666668,0.12666666666666668
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",ClusterCentroids,0.6504761904761905,0.71,0.590952380952381,0.40904761904761905,0.29,0.41111111111111115,0.2980952380952381,0.17190476190476192,0.0988888888888889,0.0988888888888889
"[(50, 'sigm'), (5, 'sigm')]",EditedNearestNeighbours,0.7078571428571427,0.7333333333333334,0.6823809523809524,0.31761904761904763,0.26666666666666666,0.4577777777777778,0.4404761904761904,0.14,0.12222222222222222,0.12222222222222222
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",EditedNearestNeighbours,0.6898412698412698,0.7077777777777778,0.6719047619047619,0.32809523809523805,0.2922222222222222,0.4533333333333333,0.43047619047619046,0.14666666666666667,0.12333333333333334,0.12333333333333334
"[(50, 'lin'), (5, 'lin')]",ClusterCentroids,0.693968253968254,0.6988888888888889,0.689047619047619,0.310952380952381,0.3011111111111111,0.4077777777777778,0.4171428571428572,0.11095238095238096,0.11222222222222222,0.11222222222222222
"[(50, 'tanh'), (5, 'tanh')]",ClusterCentroids,0.6667460317460318,0.6711111111111112,0.6623809523809524,0.33761904761904765,0.32888888888888884,0.3411111111111111,0.380952380952381,0.12428571428571429,0.11444444444444442,0.11444444444444442
"[(50, 'lin'), (5, 'lin')]",EditedNearestNeighbours,0.7152380952380953,0.7466666666666667,0.6838095238095239,0.3161904761904762,0.25333333333333335,0.4988888888888889,0.4461904761904762,0.13904761904761906,0.09777777777777778,0.09777777777777778
"[(50, 'tanh'), (5, 'tanh')]",EditedNearestNeighbours,0.6857936507936508,0.7011111111111111,0.6704761904761903,0.3295238095238095,0.29888888888888887,0.42555555555555563,0.4257142857142857,0.14142857142857143,0.12,0.12
"[(50, 'sigm'), (5, 'sigm')]",InstanceHardnessThreshold,0.6877777777777778,0.8088888888888889,0.5666666666666667,0.43333333333333335,0.19111111111111112,0.6577777777777778,0.35999999999999993,0.2580952380952381,0.061111111111111116,0.061111111111111116
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",InstanceHardnessThreshold,0.6880158730158731,0.8188888888888889,0.5571428571428572,0.44285714285714284,0.18111111111111108,0.6555555555555556,0.3385714285714285,0.2571428571428571,0.07777777777777778,0.07777777777777778
"[(50, 'sigm'), (5, 'sigm')]",NearMiss,0.6553968253968254,0.6955555555555556,0.6152380952380953,0.3847619047619048,0.30444444444444446,0.43999999999999995,0.36571428571428566,0.18333333333333335,0.09222222222222222,0.09222222222222222
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",NearMiss,0.6378571428571428,0.6766666666666667,0.599047619047619,0.40095238095238095,0.3233333333333333,0.4266666666666667,0.34333333333333327,0.20095238095238097,0.10555555555555556,0.10555555555555556
"[(50, 'sigm'), (5, 'sigm')]",NeighbourhoodCleaningRule,0.7046031746031747,0.6911111111111111,0.7180952380952381,0.2819047619047619,0.3088888888888888,0.4277777777777778,0.4633333333333333,0.11904761904761905,0.12333333333333334,0.12333333333333334
"[(50, 'lin'), (5, 'lin')]",InstanceHardnessThreshold,0.7007142857142857,0.8399999999999999,0.5614285714285715,0.4385714285714286,0.16,0.6699999999999999,0.3633333333333333,0.25380952380952376,0.052222222222222225,0.052222222222222225
"[(50, 'tanh'), (5, 'tanh')]",InstanceHardnessThreshold,0.6792063492063493,0.798888888888889,0.5595238095238094,0.4404761904761905,0.2011111111111111,0.5977777777777779,0.33095238095238094,0.2571428571428572,0.06444444444444444,0.06444444444444444
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.6807936507936508,0.6311111111111111,0.7304761904761904,0.2695238095238095,0.3688888888888889,0.37666666666666665,0.4747619047619047,0.10999999999999999,0.1522222222222222,0.1522222222222222
"[(50, 'lin'), (5, 'lin')]",NearMiss,0.6811904761904762,0.7133333333333333,0.649047619047619,0.35095238095238096,0.2866666666666667,0.43999999999999995,0.3980952380952381,0.17523809523809522,0.07666666666666666,0.07666666666666666
"[(50, 'tanh'), (5, 'tanh')]",NearMiss,0.6595238095238095,0.6966666666666667,0.6223809523809524,0.3776190476190476,0.3033333333333333,0.4255555555555555,0.3328571428571429,0.17857142857142858,0.10444444444444445,0.10444444444444445
"[(50, 'sigm'), (5, 'sigm')]",OneSidedSelection,0.6652380952380952,0.48666666666666675,0.8438095238095239,0.15619047619047619,0.5133333333333333,0.1677777777777778,0.5838095238095238,0.030952380952380953,0.21888888888888888,0.21888888888888888
"[(50, 'sigm'), (5, 'sigm')]",RandomUnderSampler,0.684126984126984,0.7144444444444445,0.6538095238095237,0.3461904761904762,0.28555555555555556,0.4322222222222223,0.3952380952380952,0.14238095238095236,0.10222222222222221,0.10222222222222221
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",OneSidedSelection,0.6518253968253968,0.45555555555555555,0.848095238095238,0.1519047619047619,0.5444444444444444,0.1388888888888889,0.5885714285714286,0.030476190476190476,0.23555555555555555,0.23555555555555555
"[(50, 'lin'), (5, 'lin')]",NeighbourhoodCleaningRule,0.7185714285714285,0.7133333333333333,0.7238095238095239,0.27619047619047615,0.2866666666666667,0.43,0.49333333333333335,0.10904761904761905,0.11555555555555556,0.11555555555555556
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",RandomUnderSampler,0.6581746031746033,0.6611111111111111,0.6552380952380953,0.34476190476190477,0.33888888888888885,0.3688888888888889,0.3752380952380952,0.13952380952380952,0.12555555555555553,0.12555555555555553
"[(50, 'tanh'), (5, 'tanh')]",NeighbourhoodCleaningRule,0.6773809523809525,0.6333333333333333,0.7214285714285715,0.2785714285714285,0.36666666666666664,0.3677777777777778,0.4423809523809524,0.10047619047619048,0.13999999999999999,0.13999999999999999
"[(50, 'sigm'), (5, 'sigm')]",TomekLinks,0.6683333333333333,0.49,0.8466666666666667,0.15333333333333332,0.51,0.1711111111111111,0.5971428571428572,0.03619047619047619,0.21222222222222223,0.21222222222222223
"[(50, 'sigm'), (5, 'sigm')]",ADASYN,0.6844444444444444,0.6422222222222221,0.7266666666666667,0.2733333333333333,0.35777777777777775,0.28444444444444444,0.4438095238095238,0.0819047619047619,0.12,0.12
"[(50, 'sigm'), (5, 'sigm')]",RandomOverSampler,0.6893650793650794,0.6677777777777777,0.710952380952381,0.28904761904761905,0.3322222222222222,0.3688888888888889,0.4404761904761905,0.09952380952380951,0.10111111111111111,0.10111111111111111
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",TomekLinks,0.6438095238095238,0.44,0.8476190476190476,0.1523809523809524,0.56,0.13,0.5890476190476189,0.034761904761904765,0.23555555555555555,0.23555555555555555
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",ADASYN,0.6393650793650795,0.5177777777777778,0.7609523809523809,0.23904761904761904,0.4822222222222223,0.18000000000000002,0.43238095238095237,0.05476190476190476,0.15666666666666668,0.15666666666666668
"[(50, 'lin'), (5, 'lin')]",OneSidedSelection,0.6806349206349207,0.5088888888888888,0.8523809523809524,0.14761904761904762,0.4911111111111112,0.1911111111111111,0.6028571428571429,0.025714285714285714,0.1822222222222222,0.1822222222222222
"[(50, 'lin'), (5, 'lin')]",RandomUnderSampler,0.7119047619047619,0.7366666666666667,0.6871428571428572,0.3128571428571428,0.26333333333333336,0.42111111111111116,0.41952380952380947,0.12333333333333334,0.10555555555555556,0.10555555555555556
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",RandomOverSampler,0.6750793650793652,0.6511111111111111,0.699047619047619,0.3009523809523809,0.34888888888888897,0.3333333333333333,0.3985714285714286,0.10333333333333333,0.10333333333333332,0.10333333333333332
"[(50, 'sigm'), (5, 'sigm')]",SMOTE,0.6903174603174603,0.6711111111111111,0.7095238095238096,0.2904761904761905,0.3288888888888889,0.3833333333333333,0.45809523809523806,0.11142857142857143,0.13555555555555557,0.13555555555555557
"[(50, 'tanh'), (5, 'tanh')]",OneSidedSelection,0.6442063492063492,0.43555555555555553,0.8528571428571429,0.14714285714285716,0.5644444444444444,0.14777777777777779,0.5842857142857143,0.025238095238095237,0.2544444444444444,0.2544444444444444
"[(50, 'tanh'), (5, 'tanh')]",RandomUnderSampler,0.666111111111111,0.6855555555555556,0.6466666666666666,0.35333333333333333,0.31444444444444447,0.3844444444444444,0.3680952380952381,0.13333333333333333,0.09999999999999999,0.09999999999999999
"[(50, 'lin'), (5, 'lin')]",TomekLinks,0.6815079365079365,0.5111111111111111,0.8519047619047618,0.14809523809523809,0.48888888888888893,0.18777777777777774,0.6019047619047618,0.025714285714285714,0.18555555555555556,0.18555555555555556
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTE,0.6805555555555555,0.6411111111111111,0.7200000000000001,0.27999999999999997,0.35888888888888887,0.32,0.43142857142857144,0.10285714285714286,0.15222222222222223,0.15222222222222223
"[(50, 'tanh'), (5, 'tanh')]",TomekLinks,0.6549999999999999,0.4566666666666667,0.8533333333333332,0.14666666666666664,0.5433333333333333,0.13333333333333333,0.5838095238095238,0.03238095238095238,0.22666666666666666,0.22666666666666666
"[(50, 'lin'), (5, 'lin')]",ADASYN,0.7130952380952381,0.7066666666666667,0.7195238095238096,0.2804761904761905,0.2933333333333333,0.3355555555555556,0.42190476190476195,0.07333333333333333,0.07777777777777778,0.07777777777777778
"[(50, 'lin'), (5, 'lin')]",RandomOverSampler,0.7148412698412697,0.721111111111111,0.7085714285714286,0.2914285714285714,0.2788888888888889,0.40888888888888886,0.44857142857142857,0.09904761904761905,0.10999999999999999,0.10999999999999999
"[(50, 'sigm'), (5, 'sigm')]",SMOTEENN,0.6751587301587302,0.5788888888888889,0.7714285714285714,0.22857142857142856,0.42111111111111116,0.27999999999999997,0.520952380952381,0.08904761904761904,0.19333333333333336,0.19333333333333336
"[(50, 'tanh'), (5, 'tanh')]",ADASYN,0.6772222222222224,0.6277777777777779,0.7266666666666667,0.2733333333333334,0.37222222222222223,0.31222222222222223,0.4252380952380952,0.09476190476190477,0.1322222222222222,0.1322222222222222
"[(50, 'tanh'), (5, 'tanh')]",RandomOverSampler,0.6802380952380952,0.6566666666666666,0.7038095238095239,0.29619047619047617,0.3433333333333333,0.35333333333333333,0.40190476190476193,0.09904761904761905,0.10444444444444445,0.10444444444444445
"[(50, 'lin'), (5, 'lin')]",SMOTE,0.7125396825396825,0.7155555555555555,0.7095238095238097,0.2904761904761905,0.28444444444444444,0.43111111111111117,0.4666666666666666,0.10999999999999999,0.11777777777777776,0.11777777777777776
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTEENN,0.6604761904761905,0.5366666666666667,0.7842857142857143,0.21571428571428572,0.4633333333333333,0.2588888888888889,0.5504761904761906,0.08047619047619048,0.22999999999999998,0.22999999999999998
"[(50, 'tanh'), (5, 'tanh')]",SMOTE,0.6830952380952381,0.6733333333333333,0.692857142857143,0.30714285714285716,0.3266666666666667,0.36000000000000004,0.42333333333333334,0.1057142857142857,0.10555555555555556,0.10555555555555556
"[(50, 'sigm'), (5, 'sigm')]",SMOTETomek,0.6901587301587302,0.6655555555555556,0.7147619047619048,0.28523809523809524,0.3344444444444445,0.3755555555555555,0.4695238095238095,0.10285714285714287,0.12222222222222222,0.12222222222222222
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",None,0.5098412698412699,0.05777777777777778,0.9619047619047619,0.03809523809523809,0.9422222222222222,0.011111111111111112,0.01619047619047619,0.0,0.012222222222222223,0.012222222222222223
"[(50, 'lin'), (5, 'lin')]",SMOTEENN,0.6972222222222223,0.6244444444444445,0.77,0.22999999999999998,0.3755555555555556,0.3411111111111111,0.5480952380952381,0.08380952380952382,0.16222222222222224,0.16222222222222224
"[(50, 'tanh'), (5, 'tanh')]",SMOTEENN,0.6621428571428571,0.5700000000000001,0.7542857142857143,0.2457142857142857,0.43,0.2677777777777777,0.5047619047619047,0.07857142857142857,0.18555555555555556,0.18555555555555556
"[(5, 'rbf_linf'), (50, 'rbf_linf')]",SMOTETomek,0.6703174603174604,0.6211111111111111,0.7195238095238095,0.2804761904761905,0.3788888888888889,0.3011111111111111,0.4428571428571429,0.09476190476190476,0.14777777777777779,0.14777777777777779
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",None,0.653015873015873,0.4322222222222223,0.8738095238095239,0.1261904761904762,0.5677777777777777,0.12333333333333334,0.6309523809523809,0.023333333333333334,0.23111111111111113,0.23111111111111113
"[(50, 'lin'), (5, 'lin')]",SMOTETomek,0.7080952380952382,0.7033333333333333,0.712857142857143,0.28714285714285714,0.2966666666666667,0.4222222222222222,0.4695238095238095,0.10761904761904761,0.11888888888888888,0.11888888888888888
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",None,0.6404761904761905,0.39999999999999997,0.8809523809523809,0.11904761904761905,0.6,0.10222222222222221,0.631904761904762,0.020952380952380955,0.26555555555555554,0.26555555555555554
"[(50, 'tanh'), (5, 'tanh')]",SMOTETomek,0.681190476190476,0.6599999999999999,0.7023809523809524,0.2976190476190476,0.34,0.36111111111111116,0.42523809523809525,0.10714285714285715,0.1288888888888889,0.1288888888888889
"[(50, 'sigm'), (100, 'sigm')]",None,0.6696031746031745,0.4911111111111111,0.8480952380952381,0.1519047619047619,0.5088888888888888,0.21888888888888888,0.62,0.04190476190476191,0.2622222222222222,0.2622222222222222
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",ClusterCentroids,0.5103174603174603,0.22444444444444445,0.7961904761904762,0.2038095238095238,0.7755555555555556,0.008888888888888889,0.017142857142857144,0.0009523809523809524,0.0033333333333333335,0.0033333333333333335
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",ClusterCentroids,0.6726190476190476,0.7333333333333334,0.611904761904762,0.38809523809523805,0.26666666666666666,0.45222222222222225,0.3457142857142857,0.17095238095238097,0.09333333333333332,0.09333333333333332
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",EditedNearestNeighbours,0.5075396825396825,0.26555555555555554,0.7495238095238096,0.25047619047619046,0.7344444444444443,0.021111111111111112,0.015714285714285715,0.0014285714285714286,0.0033333333333333327,0.0033333333333333327
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",EditedNearestNeighbours,0.7053174603174602,0.7311111111111112,0.6795238095238094,0.3204761904761904,0.2688888888888889,0.4933333333333334,0.4242857142857143,0.14666666666666664,0.09555555555555555,0.09555555555555555
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",ClusterCentroids,0.6465079365079365,0.701111111111111,0.5919047619047619,0.4080952380952381,0.2988888888888889,0.40444444444444444,0.31,0.1742857142857143,0.11111111111111112,0.11111111111111112
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",EditedNearestNeighbours,0.6795238095238094,0.6966666666666667,0.6623809523809524,0.33761904761904765,0.3033333333333334,0.4377777777777778,0.4238095238095238,0.1433333333333333,0.12555555555555553,0.12555555555555553
"[(50, 'sigm'), (100, 'sigm')]",ClusterCentroids,0.6582539682539682,0.688888888888889,0.6276190476190476,0.3723809523809523,0.31111111111111106,0.47222222222222227,0.4071428571428571,0.19476190476190477,0.17,0.17
"[(50, 'sigm'), (100, 'sigm')]",EditedNearestNeighbours,0.6992063492063493,0.7288888888888888,0.6695238095238095,0.3304761904761905,0.2711111111111111,0.5188888888888888,0.4690476190476191,0.1780952380952381,0.13333333333333333,0.13333333333333333
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",InstanceHardnessThreshold,0.5263492063492065,0.4822222222222223,0.5704761904761905,0.4295238095238096,0.5177777777777778,0.015555555555555557,0.01904761904761905,0.006190476190476191,0.007777777777777777,0.007777777777777777
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",InstanceHardnessThreshold,0.6957936507936507,0.8377777777777778,0.5538095238095238,0.4461904761904762,0.1622222222222222,0.6633333333333332,0.35714285714285715,0.2704761904761905,0.06777777777777778,0.06777777777777778
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",NearMiss,0.5176190476190476,0.3333333333333333,0.7019047619047619,0.2980952380952381,0.6666666666666666,0.01888888888888889,0.030952380952380953,0.002857142857142857,0.005555555555555556,0.005555555555555556
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",NearMiss,0.6792857142857143,0.7366666666666667,0.6219047619047618,0.3780952380952381,0.26333333333333336,0.4811111111111111,0.3752380952380952,0.19333333333333336,0.0922222222222222,0.0922222222222222
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",InstanceHardnessThreshold,0.6846031746031747,0.8077777777777778,0.5614285714285714,0.4385714285714286,0.1922222222222222,0.6133333333333333,0.3328571428571428,0.25666666666666665,0.06666666666666667,0.06666666666666667
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",NearMiss,0.647063492063492,0.708888888888889,0.5852380952380952,0.4147619047619047,0.2911111111111111,0.4266666666666667,0.33714285714285713,0.2085714285714286,0.10444444444444445,0.10444444444444445
"[(50, 'sigm'), (100, 'sigm')]",InstanceHardnessThreshold,0.6943650793650794,0.8177777777777777,0.570952380952381,0.42904761904761907,0.1822222222222222,0.6544444444444445,0.38571428571428573,0.27095238095238094,0.07333333333333332,0.07333333333333332
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",NeighbourhoodCleaningRule,0.5375396825396825,0.2488888888888889,0.8261904761904763,0.17380952380952377,0.7511111111111112,0.017777777777777778,0.029047619047619048,0.002857142857142857,0.025555555555555557,0.025555555555555557
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",NeighbourhoodCleaningRule,0.7102380952380951,0.7066666666666667,0.7138095238095238,0.2861904761904762,0.2933333333333333,0.42,0.4695238095238095,0.12285714285714285,0.12777777777777777,0.12777777777777777
"[(50, 'sigm'), (100, 'sigm')]",NearMiss,0.6486507936507937,0.6944444444444445,0.6028571428571429,0.3971428571428571,0.3055555555555556,0.47444444444444445,0.4171428571428571,0.23095238095238094,0.15222222222222223,0.15222222222222223
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",NeighbourhoodCleaningRule,0.6891269841269841,0.6544444444444444,0.7238095238095239,0.2761904761904762,0.34555555555555556,0.3955555555555556,0.4633333333333334,0.11476190476190477,0.14,0.14
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",OneSidedSelection,0.5055555555555555,0.017777777777777778,0.9933333333333333,0.006666666666666667,0.9822222222222222,0.006666666666666665,0.043333333333333335,0.0,0.022222222222222227,0.022222222222222227
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",RandomUnderSampler,0.5328571428571428,0.5833333333333333,0.4823809523809524,0.5176190476190475,0.4166666666666667,0.021111111111111112,0.027619047619047616,0.0038095238095238095,0.005555555555555554,0.005555555555555554
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",OneSidedSelection,0.6706349206349206,0.49888888888888894,0.8423809523809523,0.15761904761904763,0.5011111111111111,0.17888888888888888,0.5980952380952381,0.02666666666666666,0.19999999999999998,0.19999999999999998
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",RandomUnderSampler,0.6872222222222223,0.7177777777777777,0.6566666666666666,0.3433333333333333,0.2822222222222222,0.42,0.4076190476190476,0.14285714285714288,0.10111111111111111,0.10111111111111111
"[(50, 'sigm'), (100, 'sigm')]",NeighbourhoodCleaningRule,0.6911111111111111,0.6788888888888889,0.7033333333333335,0.2966666666666667,0.3211111111111111,0.44999999999999996,0.4966666666666666,0.14523809523809525,0.14444444444444446,0.14444444444444446
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",TomekLinks,0.5015079365079366,0.0044444444444444444,0.9985714285714286,0.0014285714285714286,0.9955555555555556,0.006666666666666667,0.03,0.0,0.017777777777777778,0.017777777777777778
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",OneSidedSelection,0.6517460317460317,0.4577777777777778,0.8457142857142858,0.15428571428571428,0.5422222222222223,0.15,0.5928571428571429,0.04428571428571428,0.25,0.25
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",TomekLinks,0.6705555555555556,0.4977777777777778,0.8433333333333333,0.15666666666666668,0.5022222222222222,0.18666666666666668,0.5928571428571429,0.031428571428571424,0.1988888888888889,0.1988888888888889
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",RandomUnderSampler,0.6705555555555555,0.6777777777777777,0.6633333333333332,0.33666666666666667,0.3222222222222222,0.38999999999999996,0.38952380952380955,0.14476190476190476,0.11777777777777777,0.11777777777777777
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",ADASYN,0.5228571428571428,0.15666666666666668,0.8890476190476191,0.11095238095238096,0.8433333333333334,0.01888888888888889,0.03428571428571429,0.0023809523809523807,0.012222222222222223,0.012222222222222223
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",ADASYN,0.6946031746031746,0.6177777777777779,0.7714285714285714,0.22857142857142856,0.3822222222222223,0.24666666666666667,0.4819047619047619,0.06809523809523808,0.15444444444444444,0.15444444444444444
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",RandomOverSampler,0.5295238095238096,0.4633333333333334,0.5957142857142858,0.4042857142857143,0.5366666666666666,0.015555555555555557,0.02333333333333333,0.008571428571428572,0.007777777777777777,0.007777777777777777
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",RandomOverSampler,0.6964285714285713,0.6866666666666665,0.7061904761904761,0.2938095238095238,0.3133333333333333,0.4000000000000001,0.44428571428571423,0.10761904761904761,0.11666666666666665,0.11666666666666665
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",TomekLinks,0.6426984126984127,0.4377777777777778,0.8476190476190477,0.1523809523809524,0.5622222222222223,0.11999999999999998,0.5738095238095238,0.03428571428571429,0.21333333333333335,0.21333333333333335
"[(50, 'sigm'), (100, 'sigm')]",OneSidedSelection,0.6782539682539682,0.5388888888888889,0.8176190476190476,0.1823809523809524,0.4611111111111111,0.29888888888888887,0.6066666666666666,0.05333333333333334,0.23555555555555555,0.23555555555555555
"[(50, 'sigm'), (100, 'sigm')]",RandomUnderSampler,0.6546825396825396,0.6655555555555556,0.6438095238095237,0.35619047619047617,0.3344444444444445,0.47000000000000003,0.4523809523809524,0.1895238095238095,0.18000000000000002,0.18000000000000002
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",ADASYN,0.6485714285714287,0.5333333333333333,0.7638095238095238,0.23619047619047617,0.4666666666666666,0.1822222222222222,0.43571428571428567,0.05428571428571429,0.14888888888888888,0.14888888888888888
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",RandomOverSampler,0.6848412698412699,0.6777777777777777,0.6919047619047619,0.30809523809523814,0.3222222222222222,0.35666666666666663,0.4038095238095238,0.11857142857142855,0.11888888888888889,0.11888888888888889
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",SMOTE,0.5093650793650794,0.5611111111111111,0.4576190476190476,0.5423809523809523,0.4388888888888889,0.016666666666666663,0.013333333333333334,0.0033333333333333335,0.0022222222222222222,0.0022222222222222222
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",SMOTE,0.6872222222222222,0.6477777777777777,0.7266666666666667,0.2733333333333333,0.3522222222222222,0.36999999999999994,0.4661904761904762,0.09809523809523808,0.14666666666666667,0.14666666666666667
"[(50, 'sigm'), (100, 'sigm')]",TomekLinks,0.652063492063492,0.4955555555555556,0.8085714285714286,0.19142857142857142,0.5044444444444444,0.25666666666666665,0.6042857142857142,0.06333333333333334,0.26333333333333336,0.26333333333333336
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",SMOTE,0.6770634920634921,0.6255555555555556,0.7285714285714286,0.2714285714285714,0.3744444444444445,0.3277777777777778,0.45,0.10714285714285714,0.17555555555555555,0.17555555555555555
"[(50, 'sigm'), (100, 'sigm')]",ADASYN,0.6787301587301587,0.5922222222222223,0.7652380952380952,0.23476190476190475,0.4077777777777778,0.29777777777777775,0.5023809523809524,0.08523809523809522,0.19111111111111112,0.19111111111111112
"[(50, 'sigm'), (100, 'sigm')]",RandomOverSampler,0.6833333333333332,0.6566666666666666,0.71,0.29,0.3433333333333333,0.3955555555555555,0.48047619047619045,0.12999999999999998,0.16444444444444445,0.16444444444444445
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",SMOTEENN,0.5277777777777778,0.3888888888888889,0.6666666666666666,0.3333333333333333,0.611111111111111,0.007777777777777777,0.02619047619047619,0.0033333333333333335,0.012222222222222223,0.012222222222222223
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",SMOTEENN,0.6723809523809523,0.5566666666666666,0.7880952380952381,0.2119047619047619,0.44333333333333336,0.2866666666666667,0.5485714285714285,0.06333333333333334,0.20444444444444446,0.20444444444444446
"[(50, 'sigm'), (100, 'sigm')]",SMOTE,0.6704761904761906,0.6066666666666667,0.7342857142857143,0.26571428571428574,0.3933333333333333,0.3633333333333333,0.5052380952380952,0.11761904761904762,0.19666666666666666,0.19666666666666666
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",SMOTEENN,0.6607936507936508,0.5211111111111112,0.8004761904761905,0.19952380952380952,0.47888888888888886,0.25555555555555554,0.5442857142857144,0.07380952380952381,0.2511111111111111,0.2511111111111111
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",SMOTETomek,0.6948412698412699,0.6611111111111111,0.7285714285714286,0.2714285714285714,0.33888888888888885,0.3466666666666667,0.48666666666666664,0.09714285714285714,0.13444444444444442,0.13444444444444442
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",SMOTETomek,0.5418253968253968,0.6188888888888888,0.4647619047619049,0.5352380952380953,0.3811111111111112,0.031111111111111117,0.02333333333333333,0.005238095238095237,0.011111111111111112,0.011111111111111112
"[(50, 'lin'), (100, 'lin')]",None,0.6687301587301588,0.45888888888888885,0.8785714285714287,0.12142857142857143,0.5411111111111111,0.13888888888888887,0.6428571428571428,0.01761904761904762,0.20666666666666664,0.20666666666666664
"[(50, 'tanh'), (100, 'tanh')]",None,0.6335714285714286,0.43,0.8371428571428572,0.16285714285714284,0.57,0.1911111111111111,0.6295238095238095,0.0480952380952381,0.27777777777777773,0.27777777777777773
"[(50, 'sigm'), (100, 'sigm')]",SMOTEENN,0.6445238095238096,0.5,0.789047619047619,0.21095238095238092,0.5,0.29888888888888887,0.6019047619047619,0.0819047619047619,0.26333333333333336,0.26333333333333336
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",SMOTETomek,0.6758730158730158,0.6422222222222222,0.7095238095238096,0.2904761904761905,0.35777777777777775,0.3055555555555556,0.4142857142857143,0.10666666666666667,0.15,0.15
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",None,0.5029365079365079,0.011111111111111112,0.9947619047619046,0.005238095238095239,0.9888888888888889,0.006666666666666665,0.08380952380952379,0.0,0.04777777777777778,0.04777777777777778
"[(50, 'sigm'), (100, 'sigm')]",SMOTETomek,0.6762698412698414,0.6144444444444445,0.7380952380952381,0.26190476190476186,0.3855555555555555,0.3833333333333333,0.5300000000000001,0.11333333333333333,0.17777777777777778,0.17777777777777778
