C,cache_size,class_weight,decision_function_shape,gamma,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
4.2163157894736845,2048,,ovr,0.0001,rbf,OneSidedSelection,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,RandomUnderSampler,0.6434920634920634,0.45888888888888885,0.8280952380952381,0.17190476190476192,0.5411111111111112,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,ClusterCentroids,0.6757936507936507,0.7077777777777777,0.6438095238095238,0.35619047619047617,0.2922222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,EditedNearestNeighbours,0.7052380952380952,0.75,0.6604761904761904,0.33952380952380956,0.25,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,TomekLinks,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,ADASYN,0.590952380952381,0.26,0.9219047619047619,0.07809523809523809,0.7399999999999999,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,RandomOverSampler,0.6563492063492063,0.5022222222222222,0.8104761904761905,0.1895238095238095,0.4977777777777777,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,InstanceHardnessThreshold,0.6862698412698413,0.8544444444444445,0.518095238095238,0.4819047619047619,0.14555555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,NearMiss,0.6680952380952382,0.7233333333333333,0.6128571428571429,0.3871428571428572,0.27666666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,SMOTE,0.6719047619047617,0.5833333333333334,0.7604761904761905,0.2395238095238095,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,ClusterCentroids,0.6901587301587302,0.7288888888888888,0.6514285714285715,0.34857142857142853,0.2711111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,InstanceHardnessThreshold,0.6919047619047619,0.8700000000000001,0.5138095238095238,0.48619047619047623,0.12999999999999998,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,EditedNearestNeighbours,0.7090476190476189,0.7566666666666667,0.6614285714285714,0.3385714285714285,0.24333333333333332,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,NeighbourhoodCleaningRule,0.7067460317460318,0.6944444444444443,0.719047619047619,0.28095238095238095,0.3055555555555556,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,NearMiss,0.659047619047619,0.7433333333333333,0.5747619047619048,0.4252380952380952,0.25666666666666665,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,SMOTEENN,0.504920634920635,0.012222222222222223,0.9976190476190476,0.002380952380952381,0.9877777777777778,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,OneSidedSelection,0.6811904761904762,0.5266666666666666,0.8357142857142859,0.16428571428571428,0.4733333333333334,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,RandomUnderSampler,0.6926190476190476,0.7333333333333334,0.6519047619047619,0.3480952380952382,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,NeighbourhoodCleaningRule,0.6942063492063492,0.6822222222222223,0.7061904761904761,0.2938095238095238,0.31777777777777777,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,TomekLinks,0.6814285714285715,0.5266666666666666,0.8361904761904763,0.16380952380952382,0.4733333333333334,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.0001,rbf,SMOTETomek,0.6631746031746032,0.5177777777777778,0.8085714285714286,0.19142857142857142,0.4822222222222223,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,None,0.6093650793650793,0.2911111111111111,0.9276190476190477,0.07238095238095238,0.708888888888889,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,ADASYN,0.6853174603174602,0.5311111111111112,0.8395238095238096,0.1604761904761905,0.46888888888888886,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,OneSidedSelection,0.6757142857142857,0.5133333333333333,0.8380952380952381,0.16190476190476188,0.48666666666666664,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,RandomUnderSampler,0.6827777777777778,0.7455555555555554,0.62,0.38000000000000006,0.2544444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,RandomOverSampler,0.6776190476190477,0.53,0.8252380952380953,0.17476190476190478,0.47,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,InstanceHardnessThreshold,0.6943650793650793,0.8777777777777779,0.5109523809523809,0.489047619047619,0.12222222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,TomekLinks,0.6757142857142857,0.5133333333333333,0.8380952380952381,0.16190476190476188,0.48666666666666664,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,NearMiss,0.6449999999999999,0.7633333333333333,0.5266666666666667,0.47333333333333333,0.23666666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,SMOTE,0.6775396825396826,0.5288888888888889,0.8261904761904763,0.17380952380952377,0.4711111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,ADASYN,0.6723809523809524,0.49,0.8547619047619047,0.14523809523809525,0.51,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,NeighbourhoodCleaningRule,0.705952380952381,0.6900000000000001,0.7219047619047619,0.27809523809523806,0.31,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,RandomOverSampler,0.662142857142857,0.45999999999999996,0.8642857142857142,0.1357142857142857,0.54,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,SMOTEENN,0.651111111111111,0.4122222222222222,0.89,0.10999999999999999,0.5877777777777777,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,SMOTE,0.6532539682539682,0.4488888888888889,0.8576190476190476,0.14238095238095236,0.5511111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,OneSidedSelection,0.6554761904761904,0.4533333333333333,0.8576190476190476,0.14238095238095236,0.5466666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,RandomUnderSampler,0.6924603174603176,0.7877777777777778,0.5971428571428571,0.40285714285714286,0.2122222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.05272631578947369,rbf,SMOTETomek,0.6766666666666667,0.5233333333333333,0.83,0.17,0.4766666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,TomekLinks,0.655,0.4533333333333333,0.8566666666666666,0.14333333333333334,0.5466666666666665,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,None,0.5693650793650794,0.1844444444444444,0.9542857142857143,0.045714285714285714,0.8155555555555556,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,SMOTEENN,0.6291269841269841,0.3477777777777778,0.9104761904761904,0.08952380952380952,0.6522222222222221,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,ClusterCentroids,0.6961904761904764,0.7533333333333333,0.6390476190476191,0.3609523809523809,0.24666666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,ADASYN,0.6666666666666666,0.4633333333333334,0.8700000000000001,0.12999999999999998,0.5366666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,EditedNearestNeighbours,0.7118253968253968,0.7488888888888887,0.6747619047619048,0.3252380952380952,0.2511111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,RandomOverSampler,0.638015873015873,0.3888888888888889,0.887142857142857,0.11285714285714284,0.611111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.10535263157894738,rbf,SMOTETomek,0.6526984126984128,0.4444444444444444,0.8609523809523809,0.13904761904761906,0.5555555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,None,0.5425396825396825,0.11555555555555556,0.9695238095238096,0.030476190476190473,0.8844444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,SMOTE,0.6340476190476191,0.3866666666666667,0.8814285714285713,0.11857142857142856,0.6133333333333334,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,SMOTEENN,0.6064285714285714,0.27666666666666667,0.9361904761904761,0.0638095238095238,0.7233333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,InstanceHardnessThreshold,0.6928571428571427,0.89,0.4957142857142857,0.5042857142857143,0.11000000000000003,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,NearMiss,0.6317460317460317,0.7844444444444444,0.479047619047619,0.520952380952381,0.21555555555555553,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,ClusterCentroids,0.6919047619047619,0.7599999999999999,0.6238095238095238,0.3761904761904762,0.24,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.15797894736842105,rbf,SMOTETomek,0.6333333333333334,0.38000000000000006,0.8866666666666667,0.11333333333333333,0.62,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,EditedNearestNeighbours,0.7024603174603175,0.6977777777777776,0.7071428571428572,0.29285714285714287,0.3022222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,None,0.5216666666666667,0.06333333333333334,0.9800000000000001,0.02,0.9366666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,NeighbourhoodCleaningRule,0.6976984126984127,0.6544444444444445,0.7409523809523809,0.259047619047619,0.34555555555555556,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,OneSidedSelection,0.6326190476190475,0.3633333333333333,0.901904761904762,0.09809523809523808,0.6366666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,RandomUnderSampler,0.683968253968254,0.8255555555555555,0.5423809523809524,0.4576190476190476,0.17444444444444443,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,ClusterCentroids,0.6975396825396826,0.7922222222222223,0.6028571428571429,0.3971428571428572,0.20777777777777776,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,TomekLinks,0.6327777777777778,0.36222222222222217,0.9033333333333333,0.09666666666666666,0.6377777777777779,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,EditedNearestNeighbours,0.6672222222222223,0.5644444444444444,0.77,0.23,0.43555555555555553,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,InstanceHardnessThreshold,0.6880952380952382,0.8966666666666666,0.47952380952380946,0.5204761904761904,0.10333333333333335,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,ADASYN,0.6549206349206349,0.43222222222222223,0.8776190476190475,0.12238095238095237,0.5677777777777778,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,NearMiss,0.617063492063492,0.7955555555555556,0.4385714285714286,0.5614285714285714,0.20444444444444443,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,RandomOverSampler,0.6083333333333333,0.29,0.9266666666666666,0.07333333333333333,0.71,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,NeighbourhoodCleaningRule,0.666904761904762,0.5433333333333333,0.7904761904761904,0.20952380952380953,0.4566666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,SMOTE,0.6100793650793651,0.29777777777777775,0.9223809523809523,0.07761904761904763,0.7022222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,ClusterCentroids,0.6907142857142858,0.8066666666666666,0.5747619047619048,0.42523809523809525,0.19333333333333336,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,OneSidedSelection,0.584920634920635,0.23555555555555555,0.9342857142857142,0.06571428571428573,0.7644444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,InstanceHardnessThreshold,0.6823809523809524,0.8966666666666668,0.4680952380952381,0.5319047619047619,0.10333333333333335,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,EditedNearestNeighbours,0.6212698412698413,0.39111111111111113,0.8514285714285714,0.14857142857142858,0.6088888888888889,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,RandomUnderSampler,0.6669841269841269,0.8544444444444443,0.4795238095238095,0.5204761904761904,0.14555555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,SMOTEENN,0.5762698412698413,0.1977777777777778,0.9547619047619048,0.04523809523809524,0.8022222222222221,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,NearMiss,0.6053968253968255,0.8055555555555557,0.40523809523809523,0.5947619047619047,0.19444444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,TomekLinks,0.582936507936508,0.23111111111111113,0.9347619047619048,0.06523809523809525,0.7688888888888888,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,NeighbourhoodCleaningRule,0.6250793650793651,0.3844444444444444,0.8657142857142857,0.13428571428571429,0.6155555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,ADASYN,0.6347619047619047,0.3733333333333333,0.8961904761904762,0.10380952380952381,0.6266666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.21060526315789474,rbf,SMOTETomek,0.606031746031746,0.28777777777777774,0.9242857142857143,0.07571428571428572,0.7122222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,None,0.5123809523809524,0.03666666666666667,0.9880952380952381,0.011904761904761904,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,RandomOverSampler,0.5693650793650794,0.1844444444444444,0.9542857142857143,0.045714285714285714,0.8155555555555556,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,OneSidedSelection,0.5527777777777778,0.14888888888888888,0.9566666666666667,0.043333333333333335,0.851111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,RandomUnderSampler,0.6336507936507936,0.8877777777777779,0.37952380952380954,0.6204761904761905,0.11222222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,SMOTE,0.577936507936508,0.2111111111111111,0.9447619047619047,0.05523809523809523,0.7888888888888888,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,InstanceHardnessThreshold,0.6742857142857144,0.9,0.44857142857142857,0.5514285714285715,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,TomekLinks,0.5516666666666666,0.14666666666666664,0.9566666666666667,0.043333333333333335,0.8533333333333334,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,NearMiss,0.5903968253968254,0.8122222222222222,0.36857142857142855,0.6314285714285713,0.18777777777777774,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,ADASYN,0.5941269841269842,0.24111111111111108,0.9471428571428572,0.05285714285714286,0.7588888888888888,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,SMOTEENN,0.5479365079365078,0.12444444444444443,0.9714285714285715,0.02857142857142857,0.8755555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,NeighbourhoodCleaningRule,0.5777777777777778,0.24222222222222223,0.9133333333333332,0.08666666666666667,0.7577777777777778,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,RandomOverSampler,0.5425396825396825,0.11555555555555556,0.9695238095238096,0.030476190476190473,0.8844444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,OneSidedSelection,0.5329365079365079,0.09444444444444444,0.9714285714285715,0.02857142857142857,0.9055555555555556,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,RandomUnderSampler,0.5935714285714285,0.9233333333333332,0.2638095238095238,0.7361904761904762,0.07666666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.2632315789473684,rbf,SMOTETomek,0.574047619047619,0.20333333333333334,0.9447619047619047,0.05523809523809523,0.7966666666666665,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,SMOTE,0.5499999999999999,0.1366666666666667,0.9633333333333333,0.03666666666666666,0.8633333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,None,0.5067460317460317,0.02111111111111111,0.9923809523809525,0.007619047619047619,0.9788888888888888,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,ClusterCentroids,0.6787301587301586,0.8155555555555555,0.541904761904762,0.45809523809523806,0.18444444444444444,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,TomekLinks,0.5318253968253969,0.0922222222222222,0.9714285714285715,0.02857142857142857,0.9077777777777779,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,EditedNearestNeighbours,0.5734920634920635,0.24555555555555553,0.9014285714285716,0.09857142857142857,0.7544444444444446,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,SMOTEENN,0.5296031746031745,0.07777777777777778,0.9814285714285714,0.018571428571428572,0.9222222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,ADASYN,0.5511111111111111,0.1322222222222222,0.9700000000000001,0.030000000000000002,0.8677777777777779,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,RandomOverSampler,0.5216666666666667,0.06333333333333334,0.9800000000000001,0.02,0.9366666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3158578947368421,rbf,SMOTETomek,0.548015873015873,0.1322222222222222,0.9638095238095238,0.03619047619047619,0.8677777777777779,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,SMOTE,0.5316666666666666,0.09000000000000001,0.9733333333333335,0.02666666666666667,0.91,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5263631578947369,rbf,None,0.5042857142857142,0.01333333333333333,0.9952380952380953,0.004761904761904762,0.9866666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,InstanceHardnessThreshold,0.6629365079365078,0.9077777777777777,0.41809523809523813,0.5819047619047618,0.09222222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,SMOTEENN,0.5169047619047619,0.04666666666666667,0.9871428571428572,0.012857142857142859,0.9533333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,NearMiss,0.5881746031746031,0.831111111111111,0.3452380952380952,0.6547619047619047,0.1688888888888889,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,ClusterCentroids,0.6634920634920635,0.8255555555555555,0.5014285714285714,0.4985714285714286,0.17444444444444443,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,EditedNearestNeighbours,0.5546825396825398,0.17555555555555555,0.9338095238095239,0.06619047619047619,0.8244444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,NeighbourhoodCleaningRule,0.5553968253968254,0.1722222222222222,0.9385714285714286,0.06142857142857142,0.8277777777777778,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.3684842105263158,rbf,SMOTETomek,0.5318253968253969,0.08888888888888889,0.9747619047619048,0.025238095238095237,0.9111111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5789894736842105,rbf,None,0.501984126984127,0.007777777777777777,0.9961904761904762,0.00380952380952381,0.9922222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,OneSidedSelection,0.5165079365079365,0.051111111111111114,0.981904761904762,0.018095238095238095,0.9488888888888889,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,RandomUnderSampler,0.5607142857142856,0.9466666666666667,0.17476190476190476,0.8252380952380953,0.05333333333333334,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,TomekLinks,0.5165079365079365,0.051111111111111114,0.981904761904762,0.018095238095238095,0.9488888888888889,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5263631578947369,rbf,ClusterCentroids,0.6493650793650794,0.8277777777777778,0.47095238095238096,0.5290476190476191,0.1722222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,InstanceHardnessThreshold,0.6491269841269841,0.9077777777777779,0.3904761904761905,0.6095238095238095,0.0922222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,ADASYN,0.5288888888888889,0.07444444444444444,0.9833333333333334,0.016666666666666666,0.9255555555555556,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5263631578947369,rbf,EditedNearestNeighbours,0.5356349206349207,0.11555555555555556,0.9557142857142858,0.04428571428571428,0.8844444444444445,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,NearMiss,0.5806349206349206,0.8455555555555555,0.31571428571428567,0.6842857142857143,0.1544444444444444,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,RandomOverSampler,0.5123809523809524,0.03666666666666667,0.9880952380952381,0.011904761904761904,0.9633333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,NeighbourhoodCleaningRule,0.5358730158730158,0.11222222222222222,0.9595238095238096,0.04047619047619047,0.8877777777777779,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,SMOTE,0.5196031746031746,0.05777777777777778,0.9814285714285714,0.018571428571428572,0.9422222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,OneSidedSelection,0.5078571428571428,0.02666666666666667,0.9890476190476191,0.010952380952380951,0.9733333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5789894736842105,rbf,ClusterCentroids,0.6351587301587301,0.8288888888888889,0.44142857142857145,0.5585714285714286,0.1711111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,RandomUnderSampler,0.5420634920634921,0.9655555555555555,0.11857142857142856,0.8814285714285716,0.034444444444444444,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,SMOTEENN,0.5101587301587301,0.02888888888888889,0.9914285714285714,0.008571428571428572,0.971111111111111,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5263631578947369,rbf,InstanceHardnessThreshold,0.6397619047619048,0.9133333333333334,0.3661904761904762,0.6338095238095237,0.08666666666666666,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5789894736842105,rbf,EditedNearestNeighbours,0.521031746031746,0.07444444444444444,0.9676190476190477,0.03238095238095238,0.9255555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,TomekLinks,0.5078571428571428,0.02666666666666667,0.9890476190476191,0.010952380952380951,0.9733333333333333,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5263631578947369,rbf,NearMiss,0.5712698412698414,0.8544444444444445,0.28809523809523807,0.7119047619047619,0.14555555555555555,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,ADASYN,0.5179365079365079,0.04777777777777778,0.9880952380952381,0.011904761904761906,0.9522222222222222,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4211105263157895,rbf,SMOTETomek,0.518095238095238,0.053333333333333344,0.982857142857143,0.01714285714285714,0.9466666666666667,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.5263631578947369,rbf,NeighbourhoodCleaningRule,0.5195238095238094,0.06999999999999999,0.9690476190476192,0.030952380952380953,0.93,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.4737368421052632,rbf,RandomOverSampler,0.5067460317460317,0.02111111111111111,0.9923809523809525,0.007619047619047619,0.9788888888888888,0.0,0.0,0.0,0.0,0.0
4.2163157894736845,2048,,ovr,0.6316157894736842,rbf,None,0.5021428571428571,0.006666666666666667,0.9976190476190476,0.002380952380952381,0.9933333333333333,0.0,0.0,0.0,0.0,0.0
