C,cache_size,class_weight,decision_function_shape,kernel,max_iter,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff,
4.742105263,2048,balanced,ovr,linear,10000,RandomOverSampler,0.354730049,0.29474978,0.678105049,0.881955507,0.474254591,0.525745409,0.118044493,0,0,0,0,0,59.94691737
5.793684211,2048,balanced,ovr,linear,10000,OneSidedSelection,0.374767564,0.319449246,0.690564734,0.875902225,0.505227244,0.494772756,0.124097775,0,0,0,0,0,34.56789438
5.793684211,2048,None,ovr,linear,10000,TomekLinks,0.389370099,0.3523035,0.702728941,0.831122707,0.574335176,0.425664824,0.168877293,0,0,0,0,0,37.12626934
5.793684211,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.472613992,0.447833299,0.748636089,0.830481858,0.66679032,0.33320968,0.169518142,0,0,0,0,0,17.87156709
5.267894737,2048,balanced,ovr,linear,10000,RandomOverSampler,0.354472574,0.292818876,0.677305237,0.886000183,0.468610291,0.531389709,0.113999817,0,0,0,0,0,57.57387892
4.216315789,2048,None,ovr,linear,10000,SMOTE,0.363113984,0.296059932,0.680545399,0.899893802,0.461196995,0.538803005,0.100106198,0,0,0,0,0,67.43262696
4.742105263,2048,None,ovr,linear,10000,SMOTE,0.36728153,0.306571672,0.68506215,0.887195825,0.482928475,0.517071525,0.112804175,0,0,0,0,0,66.94975281
5.267894737,2048,None,ovr,linear,10000,SMOTE,0.399570875,0.341409117,0.703676087,0.891231347,0.516120827,0.483879173,0.108768653,0,0,0,0,0,66.44132821
4.742105263,2048,balanced,ovr,linear,10000,SMOTE,0.36728153,0.306571672,0.68506215,0.887195825,0.482928475,0.517071525,0.112804175,0,0,0,0,0,67.37674745
4.216315789,2048,balanced,ovr,linear,10000,SMOTE,0.363113984,0.296059932,0.680545399,0.899893802,0.461196995,0.538803005,0.100106198,0,0,0,0,0,68.60101501
5.793684211,2048,balanced,ovr,linear,10000,TomekLinks,0.345975544,0.276959243,0.670270731,0.900317373,0.44022409,0.55977591,0.099682627,0,0,0,0,0,43.26189645
4.216315789,2048,None,ovr,linear,10000,SMOTEENN,0.522272733,0.519813433,0.756305139,0.662435228,0.850175049,0.149824951,0.337564772,0,0,0,0,0,36.02352158
4.742105263,2048,None,ovr,linear,10000,SMOTEENN,0.541539716,0.540081891,0.764177874,0.65919314,0.869162608,0.130837392,0.34080686,0,0,0,0,0,45.22110907
5.267894737,2048,None,ovr,linear,10000,SMOTEENN,0.540334028,0.539502215,0.765912512,0.672297598,0.859527427,0.140472573,0.327702402,0,0,0,0,0,33.72671199
4.742105263,2048,balanced,ovr,linear,10000,SMOTEENN,0.523168958,0.521398916,0.766765107,0.727983155,0.80554706,0.19445294,0.272016845,0,0,0,0,0,36.08556811
4.216315789,2048,balanced,ovr,linear,10000,SMOTEENN,0.536369109,0.536297559,0.769324958,0.703783454,0.834866463,0.165133537,0.296216546,0,0,0,0,0,33.59575121
5.267894737,2048,balanced,ovr,linear,10000,SMOTE,0.399570875,0.341409117,0.703676087,0.891231347,0.516120827,0.483879173,0.108768653,0,0,0,0,0,81.41496857
5.793684211,2048,None,ovr,linear,10000,ADASYN,0.255379411,0.166733846,0.609124725,0.935828374,0.282421077,0.717578923,0.064171626,0,0,0,0,0,83.14863626
5.267894737,2048,balanced,ovr,linear,10000,SMOTEENN,0.532409139,0.531866743,0.769295617,0.715683115,0.822908118,0.177091882,0.284316885,0,0,0,0,0,39.2659502
5.793684211,2048,None,ovr,linear,10000,RandomOverSampler,0.335235498,0.26821934,0.664719725,0.894068785,0.435370665,0.564629335,0.105931215,0,0,0,0,0,71.76315633
4.216315789,2048,None,ovr,linear,10000,SMOTETomek,0.357037748,0.302329094,0.680628039,0.871045195,0.490210883,0.509789117,0.128954805,0,0,0,0,0,77.70889656
4.742105263,2048,None,ovr,linear,10000,SMOTETomek,0.396471848,0.345704341,0.703588007,0.87426226,0.532913754,0.467086246,0.12573774,0,0,0,0,0,75.75220927
5.793684211,2048,balanced,ovr,linear,10000,ADASYN,0.267659522,0.18236898,0.618065129,0.927776862,0.308353395,0.691646605,0.072223138,0,0,0,0,0,94.01299644
5.267894737,2048,None,ovr,linear,10000,SMOTETomek,0.377117927,0.32354392,0.692201051,0.873265586,0.511136515,0.488863485,0.126734414,0,0,0,0,0,75.04905701
4.742105263,2048,balanced,ovr,linear,10000,SMOTETomek,0.402127102,0.353894145,0.707562913,0.868202264,0.546923562,0.453076438,0.131797736,0,0,0,0,0,84.0966711
4.216315789,2048,balanced,ovr,linear,10000,SMOTETomek,0.386294639,0.331607008,0.696928049,0.879108914,0.514747184,0.485252816,0.120891086,0,0,0,0,0,79.32743041
6.319473684,2048,None,ovr,linear,10000,None,0.444566286,0.428267509,0.732786488,0.779019195,0.686553781,0.313446219,0.220980805,0,0,0,0,0,41.48720042
6.319473684,2048,balanced,ovr,linear,10000,None,0.377117608,0.321170815,0.691870697,0.878720742,0.505020651,0.494979349,0.121279258,0,0,0,0,0,41.16292628
6.845263158,2048,None,ovr,linear,10000,None,0.423348255,0.397915526,0.722231039,0.806680094,0.637781984,0.362218016,0.193319906,0,0,0,0,0,39.28232932
7.371052632,2048,None,ovr,linear,10000,None,0.343981655,0.29232996,0.674847732,0.858328298,0.491367165,0.508632835,0.141671702,0,0,0,0,0,39.8624417
6.845263158,2048,balanced,ovr,linear,10000,None,0.372310538,0.322007343,0.690699071,0.86401538,0.517382761,0.482617239,0.13598462,0,0,0,0,0,42.08934148
5.793684211,2048,None,ovr,linear,10000,SMOTE,0.369407795,0.303063729,0.684189344,0.900314321,0.468064367,0.531935633,0.099685679,0,0,0,0,0,69.15560667
5.793684211,2048,balanced,ovr,linear,10000,RandomOverSampler,0.335235498,0.26821934,0.664719725,0.894068785,0.435370665,0.564629335,0.105931215,0,0,0,0,0,56.63511825
5.267894737,2048,balanced,ovr,linear,10000,SMOTETomek,0.377176449,0.318801866,0.691256362,0.884364491,0.498148232,0.501851768,0.115635509,0,0,0,0,0,65.25381939
5.793684211,2048,None,ovr,linear,10000,SMOTEENN,0.536631089,0.536339969,0.765823925,0.680166621,0.851481229,0.148518771,0.319833379,0,0,0,0,0,32.92337354
7.371052632,2048,balanced,ovr,linear,10000,None,0.377287788,0.331043994,0.692854636,0.853911929,0.531797344,0.468202656,0.146088071,0,0,0,0,0,47.12520647
5.793684211,2048,balanced,ovr,linear,10000,SMOTE,0.369407795,0.303063729,0.684189344,0.900314321,0.468064367,0.531935633,0.099685679,0,0,0,0,0,72.60485673
5.793684211,2048,balanced,ovr,linear,10000,SMOTEENN,0.531003268,0.530363267,0.768978625,0.717707589,0.820249661,0.179750339,0.282292411,0,0,0,0,0,36.0651687
5.793684211,2048,None,ovr,linear,10000,SMOTETomek,0.39092281,0.331608072,0.698542801,0.890827917,0.506257686,0.493742314,0.109172083,0,0,0,0,0,70.06217202
7.896842105,2048,None,ovr,linear,10000,None,0.356164762,0.3146887,0.684197567,0.83373005,0.534665085,0.465334915,0.16626995,0,0,0,0,0,44.96945922
5.793684211,2048,balanced,ovr,linear,10000,SMOTETomek,0.383349527,0.330689341,0.696248455,0.872878635,0.519618274,0.480381726,0.127121365,0,0,0,0,0,66.90206869
7.896842105,2048,balanced,ovr,linear,10000,None,0.336150301,0.276299101,0.667790094,0.876287955,0.459292233,0.540707767,0.123712045,0,0,0,0,0,44.48817889
6.319473684,2048,None,ovr,linear,10000,ClusterCentroids,0.319909044,0.243967094,0.652767229,0.910810827,0.394723631,0.605276369,0.089189173,0,0,0,0,0,18.56193527
6.845263158,2048,None,ovr,linear,10000,ClusterCentroids,0.281804169,0.20199809,0.628964559,0.916856785,0.341072333,0.658927667,0.083143215,0,0,0,0,0,17.51881329
6.319473684,2048,balanced,ovr,linear,10000,ClusterCentroids,0.319909044,0.243967094,0.652767229,0.910810827,0.394723631,0.605276369,0.089189173,0,0,0,0,0,17.51921765
7.371052632,2048,None,ovr,linear,10000,ClusterCentroids,0.293157452,0.215867575,0.636792476,0.910603314,0.362981637,0.637018363,0.089396686,0,0,0,0,0,18.07280707
6.845263158,2048,balanced,ovr,linear,10000,ClusterCentroids,0.281804169,0.20199809,0.628964559,0.916856785,0.341072333,0.658927667,0.083143215,0,0,0,0,0,17.62774547
6.319473684,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.478851454,0.441245344,0.750848268,0.871871586,0.629824951,0.370175049,0.128128414,0,0,0,0,0,14.88388411
6.845263158,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.476299871,0.441194837,0.749829039,0.864010498,0.63564758,0.36435242,0.135989502,0,0,0,0,0,15.22387012
6.319473684,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.479019613,0.444187891,0.751339973,0.86460069,0.638079256,0.361920744,0.13539931,0,0,0,0,0,14.74134541
7.371052632,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.469347821,0.431085218,0.745772607,0.869869084,0.62167613,0.37832387,0.130130916,0,0,0,0,0,19.97750839
6.845263158,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.475489513,0.439841134,0.749308558,0.865423418,0.633193698,0.366806302,0.134576582,0,0,0,0,0,15.28458508
7.371052632,2048,balanced,ovr,linear,10000,ClusterCentroids,0.293157452,0.215867575,0.636792476,0.910603314,0.362981637,0.637018363,0.089396686,0,0,0,0,0,17.10457166
7.371052632,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.470848381,0.434489184,0.746885789,0.865425249,0.62834633,0.37165367,0.134574751,0,0,0,0,0,12.56923819
7.896842105,2048,None,ovr,linear,10000,ClusterCentroids,0.260256727,0.18290511,0.617503813,0.911209375,0.323798252,0.676201748,0.088790625,0,0,0,0,0,17.20954164
7.896842105,2048,None,ovr,linear,10000,EditedNearestNeighbours,0.46428599,0.423101508,0.74272339,0.8757295,0.60971728,0.39028272,0.1242705,0,0,0,0,0,12.0293049
7.896842105,2048,balanced,ovr,linear,10000,ClusterCentroids,0.260256727,0.18290511,0.617503813,0.911209375,0.323798252,0.676201748,0.088790625,0,0,0,0,0,16.32359807
7.896842105,2048,balanced,ovr,linear,10000,EditedNearestNeighbours,0.47704424,0.439349952,0.750051545,0.872293936,0.627809154,0.372190846,0.127706064,0,0,0,0,0,11.55777979
6.319473684,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.467010602,0.429725057,0.744737237,0.866424364,0.623050109,0.376949891,0.133575636,0,0,0,0,0,10.72873036
6.319473684,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.467751315,0.430742796,0.745172146,0.866022155,0.624322137,0.375677863,0.133977845,0,0,0,0,0,10.32148957
7.371052632,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.467084434,0.430026079,0.744806776,0.865821356,0.623792196,0.376207804,0.134178644,0,0,0,0,0,10.70305888
6.845263158,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.465192856,0.427682088,0.743735946,0.866221734,0.621250158,0.378749842,0.133778266,0,0,0,0,0,10.72970867
6.845263158,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.465264564,0.427982504,0.743805569,0.865618725,0.621992413,0.378007587,0.134381275,0,0,0,0,0,10.87495375
6.319473684,2048,None,ovr,linear,10000,NearMiss,0.413648607,0.397721679,0.717473532,0.765108487,0.669838578,0.330161422,0.234891513,0,0,0,0,0,17.67092768
6.319473684,2048,balanced,ovr,linear,10000,NearMiss,0.413648607,0.397721679,0.717473532,0.765108487,0.669838578,0.330161422,0.234891513,0,0,0,0,0,17.63338208
7.371052632,2048,None,ovr,linear,10000,NearMiss,0.417490562,0.401808143,0.719465158,0.765915957,0.673014359,0.326985641,0.234084043,0,0,0,0,0,19.53852828
6.845263158,2048,None,ovr,linear,10000,NearMiss,0.415304254,0.399337177,0.718348732,0.766117977,0.670579487,0.329420513,0.233882023,0,0,0,0,0,19.9468046
6.845263158,2048,balanced,ovr,linear,10000,NearMiss,0.415304254,0.399337177,0.718348732,0.766117977,0.670579487,0.329420513,0.233882023,0,0,0,0,0,22.02545985
6.319473684,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.470401281,0.437641954,0.746926952,0.85492203,0.638931873,0.361068127,0.14507797,0,0,0,0,0,20.11493452
7.371052632,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.465149083,0.428118348,0.743772319,0.864810644,0.622733994,0.377266006,0.135189356,0,0,0,0,0,10.92668986
6.319473684,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.471219736,0.439261425,0.747405524,0.852500839,0.642310209,0.357689791,0.147499161,0,0,0,0,0,19.81194297
7.371052632,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.435042394,0.383820062,0.724821978,0.88841466,0.561229297,0.438770703,0.11158534,0,0,0,0,0,19.71393275
6.845263158,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.467612986,0.429636378,0.744929004,0.868619122,0.621238886,0.378761114,0.131380878,0,0,0,0,0,18.90930486
6.845263158,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.477050687,0.442067721,0.74997415,0.86397754,0.635970761,0.364029239,0.13602246,0,0,0,0,0,18.97944713
7.371052632,2048,balanced,ovr,linear,10000,NearMiss,0.417490562,0.401808143,0.719465158,0.765915957,0.673014359,0.326985641,0.234084043,0,0,0,0,0,24.75123874
6.319473684,2048,None,ovr,linear,10000,OneSidedSelection,0.390180592,0.355620709,0.703484741,0.822212457,0.584757026,0.415242974,0.177787543,0,0,0,0,0,42.14787173
6.319473684,2048,balanced,ovr,linear,10000,OneSidedSelection,0.402462051,0.360293326,0.708866759,0.852459337,0.565274182,0.434725818,0.147540663,0,0,0,0,0,39.86525806
7.371052632,2048,None,ovr,linear,10000,OneSidedSelection,0.373649699,0.325773075,0.691836351,0.857556837,0.526115864,0.473884136,0.142443163,0,0,0,0,0,39.43506002
7.371052632,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.44225851,0.397377359,0.730132259,0.875299216,0.584965301,0.415034699,0.124700784,0,0,0,0,0,18.72873513
6.845263158,2048,None,ovr,linear,10000,OneSidedSelection,0.375609933,0.329376864,0.693460137,0.852492905,0.534427369,0.465572631,0.147507095,0,0,0,0,0,39.56623268
6.319473684,2048,None,ovr,linear,10000,RandomUnderSampler,0.474032281,0.449929488,0.749115976,0.82784644,0.670385512,0.329614488,0.17215356,0,0,0,0,0,20.28154286
6.845263158,2048,balanced,ovr,linear,10000,OneSidedSelection,0.356681142,0.291399451,0.677381744,0.895268699,0.459494789,0.540505211,0.104731301,0,0,0,0,0,38.92992274
6.319473684,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.474032281,0.449929488,0.749115976,0.82784644,0.670385512,0.329614488,0.17215356,0,0,0,0,0,19.71258601
7.371052632,2048,None,ovr,linear,10000,RandomUnderSampler,0.450998568,0.417289631,0.735600862,0.845430742,0.625770981,0.374229019,0.154569258,0,0,0,0,0,19.13434633
6.845263158,2048,None,ovr,linear,10000,RandomUnderSampler,0.468088527,0.442963886,0.745753848,0.827269676,0.66423802,0.33576198,0.172730324,0,0,0,0,0,19.79376682
6.845263158,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.468088527,0.442963886,0.745753848,0.827269676,0.66423802,0.33576198,0.172730324,0,0,0,0,0,20.60378146
7.371052632,2048,balanced,ovr,linear,10000,OneSidedSelection,0.370374078,0.312445264,0.687577472,0.881765083,0.49338986,0.50661014,0.118234917,0,0,0,0,0,36.71639713
6.319473684,2048,None,ovr,linear,10000,TomekLinks,0.380942864,0.338466097,0.697395185,0.845209192,0.549581178,0.450418822,0.154790808,0,0,0,0,0,46.73905579
7.896842105,2048,None,ovr,linear,10000,InstanceHardnessThreshold,0.466478609,0.4288089,0.744401788,0.867234276,0.6215693,0.3784307,0.132765724,0,0,0,0,0,10.96576238
6.319473684,2048,balanced,ovr,linear,10000,TomekLinks,0.346309578,0.279239711,0.670755212,0.898107358,0.443403067,0.556596933,0.101892642,0,0,0,0,0,45.59754038
7.371052632,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.450998568,0.417289631,0.735600862,0.845430742,0.625770981,0.374229019,0.154569258,0,0,0,0,0,22.22449136
7.371052632,2048,None,ovr,linear,10000,TomekLinks,0.387750096,0.341948229,0.700304561,0.856310537,0.544298584,0.455701416,0.143689463,0,0,0,0,0,45.42945504
6.845263158,2048,None,ovr,linear,10000,TomekLinks,0.396459974,0.360536969,0.706656785,0.828492783,0.584820787,0.415179213,0.171507217,0,0,0,0,0,44.50884096
6.845263158,2048,balanced,ovr,linear,10000,TomekLinks,0.383653172,0.327937703,0.695539682,0.880115963,0.5109634,0.4890366,0.119884037,0,0,0,0,0,46.41509032
7.896842105,2048,None,ovr,linear,10000,NearMiss,0.417413791,0.402020927,0.719394724,0.764506088,0.674283359,0.325716641,0.235493912,0,0,0,0,0,21.94240499
7.371052632,2048,balanced,ovr,linear,10000,TomekLinks,0.340560143,0.278461646,0.669070843,0.887006012,0.451135673,0.548864327,0.112993988,0,0,0,0,0,44.40709027
7.896842105,2048,None,ovr,linear,10000,NeighbourhoodCleaningRule,0.441616405,0.395156181,0.729462856,0.879144924,0.579780789,0.420219211,0.120855076,0,0,0,0,0,17.57716211
7.896842105,2048,balanced,ovr,linear,10000,InstanceHardnessThreshold,0.464358771,0.426559653,0.743251829,0.866628826,0.619874833,0.380125167,0.133371174,0,0,0,0,0,11.47260229
7.896842105,2048,balanced,ovr,linear,10000,NearMiss,0.417413791,0.402020927,0.719394724,0.764506088,0.674283359,0.325716641,0.235493912,0,0,0,0,0,22.72151287
6.319473684,2048,None,ovr,linear,10000,ADASYN,0.249400781,0.161472923,0.605870312,0.934614422,0.277126202,0.722873798,0.065385578,0,0,0,0,0,79.36545229
7.896842105,2048,None,ovr,linear,10000,OneSidedSelection,0.366048054,0.319187931,0.688027098,0.852490464,0.523563732,0.476436268,0.147509536,0,0,0,0,0,36.66619325
7.371052632,2048,None,ovr,linear,10000,ADASYN,0.262024544,0.172080939,0.612498987,0.937045989,0.287951986,0.712048014,0.062954011,0,0,0,0,0,78.62859996
6.319473684,2048,balanced,ovr,linear,10000,ADASYN,0.254328594,0.168404669,0.609854995,0.929567579,0.290142411,0.709857589,0.070432421,0,0,0,0,0,82.26106159
6.845263158,2048,None,ovr,linear,10000,ADASYN,0.240093231,0.155065549,0.601741341,0.930384205,0.273098477,0.726901523,0.069615795,0,0,0,0,0,85.74019893
7.896842105,2048,balanced,ovr,linear,10000,NeighbourhoodCleaningRule,0.438363786,0.393337267,0.727967002,0.874273856,0.581660148,0.418339852,0.125726144,0,0,0,0,0,16.2762862
7.896842105,2048,None,ovr,linear,10000,RandomUnderSampler,0.444654181,0.413545758,0.733416245,0.837358479,0.629474012,0.370525988,0.162641521,0,0,0,0,0,19.19660266
6.845263158,2048,balanced,ovr,linear,10000,ADASYN,0.255219277,0.169162007,0.610322853,0.929767768,0.290877937,0.709122063,0.070232232,0,0,0,0,0,81.91785947
6.319473684,2048,None,ovr,linear,10000,RandomOverSampler,0.327130652,0.259785858,0.659919597,0.894064512,0.425774682,0.574225318,0.105935488,0,0,0,0,0,57.7312479
7.371052632,2048,None,ovr,linear,10000,RandomOverSampler,0.35308623,0.288224951,0.675433795,0.893466996,0.457400594,0.542599406,0.106533004,0,0,0,0,0,54.47945801
7.371052632,2048,balanced,ovr,linear,10000,ADASYN,0.243055205,0.15983809,0.604443601,0.926153377,0.282733826,0.717266174,0.073846623,0,0,0,0,0,73.88312221
6.319473684,2048,balanced,ovr,linear,10000,RandomOverSampler,0.327130652,0.259785858,0.659919597,0.894064512,0.425774682,0.574225318,0.105935488,0,0,0,0,0,58.16210437
6.845263158,2048,None,ovr,linear,10000,RandomOverSampler,0.311841052,0.237678405,0.64864158,0.908187006,0.389096155,0.610903845,0.091812994,0,0,0,0,0,56.76858807
7.896842105,2048,balanced,ovr,linear,10000,OneSidedSelection,0.385303922,0.334597382,0.697471236,0.866811316,0.528131156,0.471868844,0.133188684,0,0,0,0,0,33.90262938
7.896842105,2048,None,ovr,linear,10000,TomekLinks,0.369975816,0.321520349,0.690002739,0.857737496,0.522267982,0.477732018,0.142262504,0,0,0,0,0,36.17682211
6.845263158,2048,balanced,ovr,linear,10000,RandomOverSampler,0.311841052,0.237678405,0.64864158,0.908187006,0.389096155,0.610903845,0.091812994,0,0,0,0,0,56.35797358
7.896842105,2048,balanced,ovr,linear,10000,RandomUnderSampler,0.444654181,0.413545758,0.733416245,0.837358479,0.629474012,0.370525988,0.162641521,0,0,0,0,0,18.16845044
7.371052632,2048,balanced,ovr,linear,10000,RandomOverSampler,0.35308623,0.288224951,0.675433795,0.893466996,0.457400594,0.542599406,0.106533004,0,0,0,0,0,54.3253053
6.319473684,2048,None,ovr,linear,10000,SMOTE,0.347387874,0.282788912,0.67264521,0.891061064,0.454229355,0.545770645,0.108938936,0,0,0,0,0,63.1926593
7.371052632,2048,None,ovr,linear,10000,SMOTE,0.358636132,0.297890016,0.680180567,0.884974824,0.475386311,0.524613689,0.115025176,0,0,0,0,0,64.15477769
6.319473684,2048,balanced,ovr,linear,10000,SMOTE,0.347387874,0.282788912,0.67264521,0.891061064,0.454229355,0.545770645,0.108938936,0,0,0,0,0,62.81189354
6.845263158,2048,None,ovr,linear,10000,SMOTE,0.33714823,0.265598181,0.664244197,0.904752052,0.423736341,0.576263659,0.095247948,0,0,0,0,0,65.15385683
6.845263158,2048,balanced,ovr,linear,10000,SMOTE,0.33714823,0.265598181,0.664244197,0.904752052,0.423736341,0.576263659,0.095247948,0,0,0,0,0,68.12357537
7.896842105,2048,balanced,ovr,linear,10000,TomekLinks,0.374942673,0.314279761,0.689218824,0.889596875,0.488840774,0.511159226,0.110403125,0,0,0,0,0,44.11078493
6.319473684,2048,None,ovr,linear,10000,SMOTEENN,0.542526075,0.541874616,0.766909868,0.672706521,0.861113214,0.138886786,0.327293479,0,0,0,0,0,37.30029504
7.371052632,2048,None,ovr,linear,10000,SMOTEENN,0.536351383,0.536007393,0.765169193,0.67673655,0.853601837,0.146398163,0.32326345,0,0,0,0,0,35.37564794
6.319473684,2048,balanced,ovr,linear,10000,SMOTEENN,0.528418039,0.526912542,0.769226817,0.729198328,0.809255306,0.190744694,0.270801672,0,0,0,0,0,42.08776108
7.371052632,2048,balanced,ovr,linear,10000,SMOTE,0.358636132,0.297890016,0.680180567,0.884974824,0.475386311,0.524613689,0.115025176,0,0,0,0,0,77.05699722
6.845263158,2048,None,ovr,linear,10000,SMOTEENN,0.532109857,0.531797091,0.764791722,0.685831121,0.843752324,0.156247676,0.314168879,0,0,0,0,0,37.44619091
7.896842105,2048,None,ovr,linear,10000,ADASYN,0.253606408,0.166647851,0.608870548,0.933003754,0.284737342,0.715262658,0.066996246,0,0,0,0,0,79.38942957
6.845263158,2048,balanced,ovr,linear,10000,SMOTEENN,0.529396412,0.528278081,0.768672687,0.721743721,0.815601652,0.184398348,0.278256279,0,0,0,0,0,35.36830775
7.371052632,2048,balanced,ovr,linear,10000,SMOTEENN,0.528011481,0.52716893,0.768291953,0.721940859,0.814643046,0.185356954,0.278059141,0,0,0,0,0,38.07093835
7.896842105,2048,None,ovr,linear,10000,RandomOverSampler,0.343802575,0.282533275,0.671132399,0.880978974,0.461285824,0.538714176,0.119021026,0,0,0,0,0,67.5171996
6.319473684,2048,None,ovr,linear,10000,SMOTETomek,0.367207527,0.311001707,0.68612418,0.87651683,0.49573153,0.50426847,0.12348317,0,0,0,0,0,76.1442705
7.371052632,2048,None,ovr,linear,10000,SMOTETomek,0.395437549,0.338907999,0.701803263,0.886183893,0.517422633,0.482577367,0.113816107,0,0,0,0,0,79.79567401
6.319473684,2048,balanced,ovr,linear,10000,SMOTETomek,0.338612782,0.274780862,0.66781934,0.887598035,0.448040646,0.551959354,0.112401965,0,0,0,0,0,78.07346773
6.845263158,2048,None,ovr,linear,10000,SMOTETomek,0.37971169,0.319029476,0.69194719,0.89063322,0.49326116,0.50673884,0.10936678,0,0,0,0,0,76.73414946
7.896842105,2048,balanced,ovr,linear,10000,ADASYN,0.255106565,0.173867101,0.612562073,0.919289572,0.305834574,0.694165426,0.080710428,0,0,0,0,0,87.83227817
6.845263158,2048,balanced,ovr,linear,10000,SMOTETomek,0.393910775,0.334324105,0.700171619,0.892658915,0.507684323,0.492315677,0.107341085,0,0,0,0,0,71.35365574
8.422631579,2048,None,ovr,linear,10000,None,0.362978855,0.312909464,0.685715796,0.859937746,0.511493847,0.488506153,0.140062254,0,0,0,0,0,40.01764067
8.948421053,2048,None,ovr,linear,10000,None,0.343586884,0.285547322,0.672705162,0.874293997,0.471116326,0.528883674,0.125706003,0,0,0,0,0,38.98575036
8.422631579,2048,balanced,ovr,linear,10000,None,0.334810499,0.277339887,0.667377368,0.874084653,0.460670082,0.539329918,0.125915347,0,0,0,0,0,40.95400349
8.948421053,2048,balanced,ovr,linear,10000,None,0.338234335,0.271578323,0.666731767,0.893664744,0.43979879,0.56020121,0.106335256,0,0,0,0,0,40.21280638
7.896842105,2048,None,ovr,linear,10000,SMOTE,0.380776835,0.3156915,0.690985431,0.900515121,0.481455741,0.518544259,0.099484879,0,0,0,0,0,67.65322057
7.371052632,2048,balanced,ovr,linear,10000,SMOTETomek,0.388373526,0.33308641,0.698339348,0.880749489,0.515929207,0.484070793,0.119250511,0,0,0,0,0,65.32651766
9.474210526,2048,None,ovr,linear,10000,None,0.395982902,0.359927624,0.70624025,0.829684763,0.582795737,0.417204263,0.170315237,0,0,0,0,0,39.63178714
7.896842105,2048,balanced,ovr,linear,10000,RandomOverSampler,0.343802575,0.282533275,0.671132399,0.880978974,0.461285824,0.538714176,0.119021026,0,0,0,0,0,54.61725744
9.474210526,2048,balanced,ovr,linear,10000,None,0.38484063,0.326247982,0.695255087,0.887201318,0.503308855,0.496691145,0.112798682,0,0,0,0,0,43.80190484
7.896842105,2048,None,ovr,linear,10000,SMOTEENN,0.509043593,0.507510324,0.757471067,0.704426745,0.810515389,0.189484611,0.295573255,0,0,0,0,0,32.36102947
7.896842105,2048,balanced,ovr,linear,10000,SMOTE,0.380776835,0.3156915,0.690985431,0.900515121,0.481455741,0.518544259,0.099484879,0,0,0,0,0,68.57759158
7.896842105,2048,balanced,ovr,linear,10000,SMOTEENN,0.53000798,0.528856373,0.76892522,0.721720529,0.816129911,0.183870089,0.278279471,0,0,0,0,0,35.13681722
7.896842105,2048,None,ovr,linear,10000,SMOTETomek,0.382169564,0.320234025,0.692892335,0.893867375,0.491917295,0.508082705,0.106132625,0,0,0,0,0,66.41452456
10,2048,None,ovr,linear,10000,None,0.352540195,0.298818412,0.678767479,0.864827123,0.492707834,0.507292166,0.135172877,0,0,0,0,0,43.02889927
7.896842105,2048,balanced,ovr,linear,10000,SMOTETomek,0.379875889,0.320309692,0.692094947,0.888795508,0.495394386,0.504605614,0.111204492,0,0,0,0,0,65.15285611
10,2048,balanced,ovr,linear,10000,None,0.362422904,0.304013147,0.683052583,0.880355214,0.485749952,0.514250048,0.119644786,0,0,0,0,0,43.61353898
8.422631579,2048,None,ovr,linear,10000,ClusterCentroids,0.277192624,0.197491032,0.626323293,0.916667582,0.335979004,0.664020996,0.083332418,0,0,0,0,0,17.04443177
8.422631579,2048,balanced,ovr,linear,10000,ClusterCentroids,0.277192624,0.197491032,0.626323293,0.916667582,0.335979004,0.664020996,0.083332418,0,0,0,0,0,16.54803419
8.948421053,2048,None,ovr,linear,10000,ClusterCentroids,0.275213333,0.19655135,0.625622732,0.914639446,0.336606018,0.663393982,0.085360554,0,0,0,0,0,17.35979573
