C,class_weight,fit_intercept,intercept_scaling,solver,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
0.1,balanced,FALSE,1.733333333,liblinear,SMOTETomek,0.522306121,0.157241171,0.770869686,0.771977174,0.769762199,0.230237801,0.228022826,0.489912417,0.495073561,0.060124494,0.055293723,0.055293723
0.1,balanced,FALSE,0.1,liblinear,SMOTETomek,0.522306121,0.157241171,0.770869686,0.771977174,0.769762199,0.230237801,0.228022826,0.489912417,0.495073561,0.060124494,0.055293723,0.055293723
0.5,,TRUE,1,liblinear,None,0.542929942,0.136339963,0.748848128,0.581109585,0.916586671,0.083413329,0.418890415,0.387006622,0.713344437,0.020431187,0.158195856,0.158195856
0.5,,TRUE,0.1,liblinear,None,0.541652699,0.136784888,0.748569032,0.581716256,0.915421808,0.084578192,0.418283744,0.393258873,0.709744703,0.022124646,0.157591626,0.157591626
0.1,balanced,FALSE,3.366666667,liblinear,SMOTETomek,0.522306121,0.157241171,0.770869686,0.771977174,0.769762199,0.230237801,0.228022826,0.489912417,0.495073561,0.060124494,0.055293723,0.055293723
0.5,,TRUE,1.733333333,liblinear,None,0.542760236,0.136290366,0.748747118,0.580907565,0.916586671,0.083413329,0.419092435,0.386401782,0.713873874,0.020325367,0.158397266,0.158397266
0.1,balanced,FALSE,5,liblinear,SMOTETomek,0.522306121,0.157241171,0.770869686,0.771977174,0.769762199,0.230237801,0.228022826,0.489912417,0.495073561,0.060124494,0.055293723,0.055293723
0.5,,TRUE,3.366666667,liblinear,None,0.54258367,0.136269053,0.748646329,0.580706155,0.916586502,0.083413498,0.419293845,0.386200372,0.714191839,0.019902087,0.158195246,0.158195246
0.5,,TRUE,1,liblinear,ClusterCentroids,0.444898553,0.19514653,0.731359149,0.878731118,0.58398718,0.41601282,0.121268882,0.6497165,0.380752013,0.192974487,0.044191767,0.044191767
0.5,,TRUE,1.733333333,liblinear,ClusterCentroids,0.446168207,0.195090768,0.732032245,0.879336568,0.584727921,0.415272079,0.120663432,0.648710061,0.379482003,0.192868835,0.044595807,0.044595807
0.5,,TRUE,0.1,liblinear,ClusterCentroids,0.44040183,0.195633869,0.729072744,0.874900058,0.58324543,0.41675457,0.125099942,0.649311239,0.382022358,0.196361403,0.044192377,0.044192377
0.5,,TRUE,1,liblinear,EditedNearestNeighbours,0.477074066,0.200365716,0.749346559,0.879347554,0.619345564,0.380654436,0.120652446,0.783085843,0.450404354,0.243043211,0.050040587,0.050040587
0.5,,TRUE,3.366666667,liblinear,ClusterCentroids,0.446442198,0.195066675,0.732191143,0.879336568,0.585045718,0.414954282,0.120663432,0.648306631,0.378847082,0.192763183,0.044393787,0.044393787
0.5,,TRUE,1.733333333,liblinear,EditedNearestNeighbours,0.477002508,0.200538002,0.749288839,0.879549574,0.619028104,0.380971896,0.120450426,0.782883823,0.450086389,0.24346666,0.049838567,0.049838567
0.5,,TRUE,0.1,liblinear,EditedNearestNeighbours,0.478282503,0.19924174,0.750044094,0.878943514,0.621144674,0.378855326,0.121056486,0.783691294,0.453367653,0.242514615,0.049838567,0.049838567
0.5,,TRUE,3.366666667,liblinear,EditedNearestNeighbours,0.476813665,0.20061595,0.749183019,0.879549574,0.618816464,0.381183536,0.120450426,0.782883823,0.449980569,0.24357248,0.049838567,0.049838567
0.5,,TRUE,1,liblinear,InstanceHardnessThreshold,0.457576869,0.22544902,0.738869306,0.874902499,0.602836113,0.397163887,0.125097501,0.80729531,0.540479639,0.292794812,0.102702554,0.102702554
0.5,,TRUE,1,liblinear,NearMiss,0.393398358,0.22691448,0.706815773,0.759671031,0.653960515,0.346039485,0.240328969,0.508876072,0.473797663,0.20483004,0.104309561,0.104309561
0.5,,TRUE,1.733333333,liblinear,InstanceHardnessThreshold,0.457307633,0.226639231,0.738705377,0.875103909,0.602306845,0.397693155,0.124896091,0.808100339,0.538892169,0.294171146,0.102702554,0.102702554
0.5,,TRUE,0.1,liblinear,InstanceHardnessThreshold,0.46239694,0.220331766,0.741646794,0.87389545,0.609398138,0.390601862,0.12610455,0.807095731,0.54736047,0.285385217,0.104719705,0.104719705
0.5,,TRUE,3.366666667,liblinear,InstanceHardnessThreshold,0.457451998,0.227190137,0.738743857,0.87570997,0.601777744,0.398222256,0.12429003,0.808503769,0.538362901,0.294700415,0.102501755,0.102501755
0.5,,TRUE,1.733333333,liblinear,NearMiss,0.385364968,0.232751517,0.702645237,0.759268821,0.646021652,0.353978348,0.240731179,0.512708352,0.462364718,0.21467417,0.102895419,0.102895419
0.5,,TRUE,0.1,liblinear,NearMiss,0.426696111,0.205478804,0.723691064,0.755633068,0.69174906,0.30825094,0.244366932,0.493738594,0.512540271,0.163230289,0.107742073,0.107742073
0.5,,TRUE,3.366666667,liblinear,NearMiss,0.38141136,0.235770975,0.700576903,0.759471452,0.641682355,0.358317645,0.240528548,0.515534194,0.456331794,0.219649397,0.102491989,0.102491989
0.5,,TRUE,1,liblinear,NeighbourhoodCleaningRule,0.499224183,0.178389114,0.762437341,0.854721841,0.670152842,0.329847158,0.145278159,0.679965821,0.494122189,0.166932647,0.0534731,0.0534731
0.5,,TRUE,1.733333333,liblinear,NeighbourhoodCleaningRule,0.499225646,0.178405843,0.762437341,0.854721841,0.670152842,0.329847158,0.145278159,0.680369251,0.494122189,0.166932647,0.05367512,0.05367512
0.5,,TRUE,0.1,liblinear,NeighbourhoodCleaningRule,0.498635697,0.178276175,0.762124828,0.854520431,0.669729225,0.330270775,0.145479569,0.679158961,0.494333661,0.167038635,0.05327169,0.05327169
0.5,,TRUE,3.366666667,liblinear,NeighbourhoodCleaningRule,0.498832606,0.178413361,0.762230816,0.854520431,0.669941202,0.330058798,0.145479569,0.680369251,0.494016369,0.166932647,0.05407916,0.05407916
0.5,,TRUE,1,liblinear,OneSidedSelection,0.542451772,0.137045042,0.752065164,0.596438097,0.90769223,0.09230777,0.403561903,0.408993256,0.701487874,0.027628637,0.152946993,0.152946993
0.5,,TRUE,1,liblinear,RandomUnderSampler,0.520867432,0.158109461,0.772227756,0.800836766,0.743618745,0.256381255,0.199163234,0.52945894,0.502803644,0.076637814,0.059123562,0.059123562
0.5,,TRUE,1.733333333,liblinear,OneSidedSelection,0.542768884,0.13699118,0.752123273,0.596236687,0.908009859,0.091990141,0.403763313,0.408389026,0.702122963,0.02688756,0.152745583,0.152745583
0.5,,TRUE,0.1,liblinear,OneSidedSelection,0.538225336,0.137503854,0.750355822,0.595030669,0.905680975,0.094319025,0.404969331,0.416657207,0.698735879,0.029110455,0.151937502,0.151937502
0.5,,TRUE,3.366666667,liblinear,OneSidedSelection,0.542931082,0.136968602,0.752175878,0.596236077,0.908115679,0.091884321,0.403763923,0.408389026,0.702228783,0.02688756,0.152745583,0.152745583
0.5,,TRUE,1.733333333,liblinear,RandomUnderSampler,0.520867432,0.158051773,0.772227756,0.800836766,0.743618745,0.256381255,0.199163234,0.52925814,0.503015284,0.076214366,0.059123562,0.059123562
0.5,,TRUE,0.1,liblinear,RandomUnderSampler,0.520198897,0.158522597,0.771943492,0.801644237,0.742242747,0.257757253,0.198355763,0.53046721,0.500580749,0.077590363,0.058316091,0.058316091
0.5,,TRUE,3.366666667,liblinear,RandomUnderSampler,0.520867432,0.158026466,0.772227756,0.800836766,0.743618745,0.256381255,0.199163234,0.52925814,0.503227093,0.076214534,0.059123562,0.059123562
0.5,,TRUE,1,liblinear,TomekLinks,0.54202448,0.136976349,0.751720095,0.595429827,0.908010363,0.091989637,0.404570173,0.408791236,0.70201748,0.027734625,0.152745583,0.152745583
0.5,,TRUE,1.733333333,liblinear,TomekLinks,0.54266757,0.136922663,0.751979614,0.595631237,0.908327992,0.091672008,0.404368763,0.407984986,0.7026524,0.026993548,0.152544173,0.152544173
0.5,,TRUE,0.1,liblinear,TomekLinks,0.538736237,0.137430582,0.750328466,0.594022399,0.906634534,0.093365466,0.405977601,0.416455186,0.699053507,0.029110455,0.151937502,0.151937502
0.5,,TRUE,3.366666667,liblinear,TomekLinks,0.542836751,0.136899685,0.752080319,0.595832647,0.908327992,0.091672008,0.404167353,0.407581556,0.702546412,0.026993548,0.152544173,0.152544173
0.5,,TRUE,1,liblinear,ADASYN,0.528944834,0.159904505,0.777522456,0.846042296,0.709002616,0.290997384,0.153957704,0.547208642,0.488089266,0.072828627,0.052665629,0.052665629
0.5,,TRUE,1,liblinear,RandomOverSampler,0.544268002,0.147103595,0.782646874,0.792353749,0.772939999,0.227060001,0.207646251,0.537722848,0.530640052,0.061924782,0.064776466,0.064776466
0.5,,TRUE,1.733333333,liblinear,ADASYN,0.529157918,0.159854405,0.77763317,0.845840276,0.709426065,0.290573935,0.154159724,0.547007232,0.488512714,0.072616987,0.052867649,0.052867649
0.5,,TRUE,0.1,liblinear,ADASYN,0.526617088,0.160321534,0.776324291,0.845233605,0.707414978,0.292585022,0.154766395,0.549631054,0.485019641,0.073463884,0.052261589,0.052261589
0.5,,TRUE,3.366666667,liblinear,ADASYN,0.529051659,0.159833671,0.77758026,0.845840276,0.709320245,0.290679755,0.154159724,0.547007232,0.488830175,0.072616987,0.052867649,0.052867649
0.5,,TRUE,1,liblinear,SMOTE,0.542262905,0.146727351,0.781223332,0.785695627,0.776751037,0.223248963,0.214304373,0.543375751,0.545036465,0.065312371,0.071233178,0.071233178
0.5,,TRUE,1.733333333,liblinear,RandomOverSampler,0.544187256,0.147042806,0.782599163,0.792152339,0.773045987,0.226954013,0.207847661,0.537924868,0.531063332,0.061925118,0.064574445,0.064574445
0.5,,TRUE,0.1,liblinear,RandomOverSampler,0.541567019,0.147596722,0.781257172,0.790738198,0.771776146,0.228223854,0.209261802,0.538529708,0.528311841,0.063195128,0.064171015,0.064171015
0.5,,TRUE,3.366666667,liblinear,RandomOverSampler,0.54440727,0.147016905,0.782704983,0.792152339,0.773257627,0.226742373,0.207847661,0.538327688,0.531169321,0.061925118,0.064574445,0.064574445
0.5,,TRUE,1.733333333,liblinear,SMOTE,0.542303066,0.146657819,0.781228226,0.785493607,0.776962845,0.223037155,0.214506393,0.542570112,0.545565734,0.065206383,0.070829748,0.070829748
0.5,,TRUE,0.1,liblinear,SMOTE,0.542144045,0.147284567,0.781214543,0.786101498,0.776327588,0.223672412,0.213898502,0.544789283,0.541649549,0.066477065,0.070224297,0.070224297
0.5,,TRUE,3.366666667,liblinear,SMOTE,0.542420988,0.146628755,0.781281136,0.785493607,0.777068665,0.222931335,0.214506393,0.542771522,0.546095003,0.065100563,0.070829748,0.070829748
0.5,,TRUE,1,liblinear,SMOTEENN,0.543113417,0.138402055,0.752985085,0.600078733,0.905891438,0.094108562,0.399921267,0.446315115,0.773468763,0.032392056,0.222361378,0.222361378
0.5,,TRUE,1.733333333,liblinear,SMOTEENN,0.542931915,0.138248496,0.75297936,0.600278922,0.905679797,0.094320203,0.399721078,0.446516525,0.775586174,0.032392392,0.222160579,0.222160579
0.5,,TRUE,0.1,liblinear,SMOTEENN,0.540430249,0.139456922,0.752134293,0.600282584,0.903986003,0.096013997,0.399717416,0.446926668,0.765951666,0.034614615,0.221956727,0.221956727
0.5,,TRUE,3.366666667,liblinear,SMOTEENN,0.543170669,0.13817993,0.753036417,0.600075071,0.905997762,0.094002238,0.399924929,0.446719155,0.776221095,0.032286572,0.221554518,0.221554518
0.5,,TRUE,1,liblinear,SMOTETomek,0.545682548,0.145488136,0.782021064,0.777024017,0.787018111,0.212981889,0.222975983,0.539343892,0.557208301,0.062666869,0.075269309,0.075269309
0.5,,TRUE,5,liblinear,None,0.542921855,0.136264816,0.748752233,0.580706155,0.916798311,0.083201689,0.419293845,0.386200372,0.714297827,0.019902087,0.158195246,0.158195246
0.5,,TRUE,1.733333333,liblinear,SMOTETomek,0.545619817,0.145413397,0.7819731,0.776822607,0.787123594,0.212876406,0.223177393,0.539545302,0.557737738,0.06245506,0.075269309,0.075269309
0.5,,TRUE,0.1,liblinear,SMOTETomek,0.544114935,0.146089116,0.781328086,0.777226037,0.785430136,0.214569864,0.222773963,0.541159633,0.552445723,0.063513934,0.074057188,0.074057188
0.5,,TRUE,3.366666667,liblinear,SMOTETomek,0.545683529,0.145382497,0.782021201,0.777024627,0.787017774,0.212982226,0.222975373,0.539545302,0.558055198,0.06234924,0.075269309,0.075269309
0.5,,FALSE,1,liblinear,None,0.541502761,0.136815722,0.748563528,0.581917056,0.91521,0.08479,0.418082944,0.393460893,0.709639051,0.022124646,0.157389606,0.157389606
0.5,,FALSE,0.1,liblinear,None,0.541502761,0.136815722,0.748563528,0.581917056,0.91521,0.08479,0.418082944,0.393460893,0.709639051,0.022124646,0.157389606,0.157389606
0.5,,FALSE,1.733333333,liblinear,None,0.541502761,0.136815722,0.748563528,0.581917056,0.91521,0.08479,0.418082944,0.393460893,0.709639051,0.022124646,0.157389606,0.157389606
0.5,,FALSE,0.1,liblinear,ClusterCentroids,0.440217294,0.195666132,0.72896684,0.874900058,0.583033622,0.416966378,0.125099942,0.648503158,0.382128179,0.196784516,0.044192377,0.044192377
0.5,,TRUE,5,liblinear,ClusterCentroids,0.446643889,0.195060983,0.732291848,0.879537978,0.585045718,0.414954282,0.120462022,0.648104611,0.378847082,0.192657363,0.044595197,0.044595197
0.5,,FALSE,1,liblinear,ClusterCentroids,0.440217294,0.195666132,0.72896684,0.874900058,0.583033622,0.416966378,0.125099942,0.648503158,0.382128179,0.196784516,0.044192377,0.044192377
0.5,,FALSE,1.733333333,liblinear,ClusterCentroids,0.440217294,0.195666132,0.72896684,0.874900058,0.583033622,0.416966378,0.125099942,0.648503158,0.382128179,0.196784516,0.044192377,0.044192377
0.5,,FALSE,0.1,liblinear,EditedNearestNeighbours,0.478477372,0.199183245,0.750149914,0.878943514,0.621356314,0.378643686,0.121056486,0.783691294,0.453579294,0.242514615,0.050040587,0.050040587
0.5,,TRUE,5,liblinear,EditedNearestNeighbours,0.476725065,0.200632388,0.749130109,0.879549574,0.618710643,0.381289357,0.120450426,0.782681803,0.449980569,0.24357248,0.049838567,0.049838567
0.5,,FALSE,1,liblinear,EditedNearestNeighbours,0.478477372,0.199183245,0.750149914,0.878943514,0.621356314,0.378643686,0.121056486,0.783691294,0.453579294,0.242514615,0.050040587,0.050040587
0.5,,FALSE,1.733333333,liblinear,EditedNearestNeighbours,0.478477372,0.199183245,0.750149914,0.878943514,0.621356314,0.378643686,0.121056486,0.783691294,0.453579294,0.242514615,0.050040587,0.050040587
0.5,,FALSE,0.1,liblinear,InstanceHardnessThreshold,0.462282031,0.220135131,0.74159861,0.87369343,0.60950379,0.39049621,0.12630657,0.807297751,0.547360301,0.285385217,0.104719705,0.104719705
0.5,,TRUE,5,liblinear,InstanceHardnessThreshold,0.457266556,0.227307737,0.738638037,0.87570997,0.601566104,0.398433896,0.12429003,0.808705789,0.538257081,0.294912223,0.102299735,0.102299735
0.5,,FALSE,1,liblinear,InstanceHardnessThreshold,0.462282031,0.220135131,0.74159861,0.87369343,0.60950379,0.39049621,0.12630657,0.807297751,0.547360301,0.285385217,0.104719705,0.104719705
0.5,,FALSE,0.1,liblinear,NearMiss,0.427752378,0.204816198,0.724220333,0.755633068,0.692807598,0.307192402,0.244366932,0.493334554,0.513916101,0.16238356,0.108146114,0.108146114
0.5,,FALSE,1.733333333,liblinear,InstanceHardnessThreshold,0.462282031,0.220135131,0.74159861,0.87369343,0.60950379,0.39049621,0.12630657,0.807297751,0.547360301,0.285385217,0.104719705,0.104719705
0.5,,TRUE,5,liblinear,NearMiss,0.379391008,0.236463516,0.699523481,0.759270042,0.63977692,0.36022308,0.240729958,0.515332174,0.455379413,0.221236867,0.102491989,0.102491989
0.5,,FALSE,1,liblinear,NearMiss,0.427752378,0.204816198,0.724220333,0.755633068,0.692807598,0.307192402,0.244366932,0.493334554,0.513916101,0.16238356,0.108146114,0.108146114
0.5,,FALSE,1.733333333,liblinear,NearMiss,0.427752378,0.204816198,0.724220333,0.755633068,0.692807598,0.307192402,0.244366932,0.493334554,0.513916101,0.16238356,0.108146114,0.108146114
0.5,,FALSE,0.1,liblinear,NeighbourhoodCleaningRule,0.498544016,0.178269908,0.762071834,0.854520431,0.669623237,0.330376763,0.145479569,0.678956941,0.494333661,0.167038635,0.05327169,0.05327169
0.5,,TRUE,5,liblinear,NeighbourhoodCleaningRule,0.498832606,0.178414127,0.762230816,0.854520431,0.669941202,0.330058798,0.145479569,0.680773292,0.494122189,0.166932647,0.05367512,0.05367512
0.5,,FALSE,1,liblinear,NeighbourhoodCleaningRule,0.498544016,0.178269908,0.762071834,0.854520431,0.669623237,0.330376763,0.145479569,0.678956941,0.494333661,0.167038635,0.05327169,0.05327169
0.5,,FALSE,1.733333333,liblinear,NeighbourhoodCleaningRule,0.498544016,0.178269908,0.762071834,0.854520431,0.669623237,0.330376763,0.145479569,0.678956941,0.494333661,0.167038635,0.05327169,0.05327169
0.5,,FALSE,0.1,liblinear,OneSidedSelection,0.538225336,0.13753443,0.750355822,0.595030669,0.905680975,0.094319025,0.404969331,0.417060637,0.698735711,0.029004635,0.151736092,0.151736092
0.5,,FALSE,0.1,liblinear,RandomUnderSampler,0.520460457,0.158546452,0.772092297,0.802047667,0.742136927,0.257863073,0.197952333,0.53066862,0.500263288,0.077696184,0.058316091,0.058316091
0.5,,TRUE,5,liblinear,OneSidedSelection,0.542931082,0.136964207,0.752175878,0.596236077,0.908115679,0.091884321,0.403763923,0.408389026,0.702122963,0.02688756,0.152745583,0.152745583
0.5,,FALSE,1,liblinear,OneSidedSelection,0.538225336,0.13753443,0.750355822,0.595030669,0.905680975,0.094319025,0.404969331,0.417060637,0.698735711,0.029004635,0.151736092,0.151736092
0.5,,FALSE,1.733333333,liblinear,OneSidedSelection,0.538225336,0.13753443,0.750355822,0.595030669,0.905680975,0.094319025,0.404969331,0.417060637,0.698735711,0.029004635,0.151736092,0.151736092
0.5,,TRUE,5,liblinear,RandomUnderSampler,0.520867432,0.158021757,0.772227756,0.800836766,0.743618745,0.256381255,0.199163234,0.52945955,0.503332913,0.076214534,0.059123562,0.059123562
0.5,,FALSE,1,liblinear,RandomUnderSampler,0.520460457,0.158546452,0.772092297,0.802047667,0.742136927,0.257863073,0.197952333,0.53066862,0.500263288,0.077696184,0.058316091,0.058316091
0.5,,FALSE,1.733333333,liblinear,RandomUnderSampler,0.520460457,0.158546452,0.772092297,0.802047667,0.742136927,0.257863073,0.197952333,0.53066862,0.500263288,0.077696184,0.058316091,0.058316091
0.5,,FALSE,0.1,liblinear,TomekLinks,0.538736237,0.137460843,0.750328466,0.594022399,0.906634534,0.093365466,0.405977601,0.416858616,0.698841699,0.029004635,0.151736092,0.151736092
0.5,,TRUE,5,liblinear,TomekLinks,0.543003683,0.136895362,0.752133229,0.595832647,0.908433812,0.091566188,0.404167353,0.407581556,0.702546412,0.026993548,0.152544173,0.152544173
0.5,,FALSE,1,liblinear,TomekLinks,0.538736237,0.137460843,0.750328466,0.594022399,0.906634534,0.093365466,0.405977601,0.416858616,0.698841699,0.029004635,0.151736092,0.151736092
0.5,,FALSE,1.733333333,liblinear,TomekLinks,0.538736237,0.137460843,0.750328466,0.594022399,0.906634534,0.093365466,0.405977601,0.416858616,0.698841699,0.029004635,0.151736092,0.151736092
0.5,,FALSE,0.1,liblinear,ADASYN,0.526617088,0.160349222,0.776324291,0.845233605,0.707414978,0.292585022,0.154766395,0.549631054,0.484808001,0.073463884,0.052261589,0.052261589
0.5,,FALSE,0.1,liblinear,RandomOverSampler,0.541385973,0.14762886,0.781156467,0.790536788,0.771776146,0.228223854,0.209463212,0.538529708,0.527994213,0.063195128,0.064171015,0.064171015
0.5,,TRUE,5,liblinear,ADASYN,0.529157918,0.15982916,0.77763317,0.845840276,0.709426065,0.290573935,0.154159724,0.547007232,0.488618198,0.072616987,0.052665629,0.052665629
0.5,,FALSE,1,liblinear,ADASYN,0.526617088,0.160349222,0.776324291,0.845233605,0.707414978,0.292585022,0.154766395,0.549631054,0.484808001,0.073463884,0.052261589,0.052261589
0.5,,FALSE,1.733333333,liblinear,ADASYN,0.526617088,0.160349222,0.776324291,0.845233605,0.707414978,0.292585022,0.154766395,0.549631054,0.484808001,0.073463884,0.052261589,0.052261589
0.5,,TRUE,5,liblinear,RandomOverSampler,0.54440727,0.147011787,0.782704983,0.792152339,0.773257627,0.226742373,0.207847661,0.538125668,0.531169321,0.061925118,0.064373035,0.064373035
0.5,,FALSE,1,liblinear,RandomOverSampler,0.541385973,0.14762886,0.781156467,0.790536788,0.771776146,0.228223854,0.209463212,0.538529708,0.527994213,0.063195128,0.064171015,0.064171015
0.5,,FALSE,1.733333333,liblinear,RandomOverSampler,0.541385973,0.14762886,0.781156467,0.790536788,0.771776146,0.228223854,0.209463212,0.538529708,0.527994213,0.063195128,0.064171015,0.064171015
0.5,,FALSE,0.1,liblinear,SMOTE,0.542024127,0.147320114,0.781161549,0.786101498,0.7762216,0.2237784,0.213898502,0.544587262,0.541437908,0.066371245,0.070224297,0.070224297
0.5,,TRUE,5,liblinear,SMOTE,0.542420988,0.146621954,0.781281136,0.785493607,0.777068665,0.222931335,0.214506393,0.542771522,0.546200823,0.065100563,0.070627727,0.070627727
0.5,,FALSE,1,liblinear,SMOTE,0.542024127,0.147320114,0.781161549,0.786101498,0.7762216,0.2237784,0.213898502,0.544587262,0.541437908,0.066371245,0.070224297,0.070224297
0.5,,FALSE,1.733333333,liblinear,SMOTE,0.542024127,0.147320114,0.781161549,0.786101498,0.7762216,0.2237784,0.213898502,0.544587262,0.541437908,0.066371245,0.070224297,0.070224297
0.5,,FALSE,0.1,liblinear,SMOTEENN,0.539289492,0.139517911,0.751667723,0.599878544,0.903456902,0.096543098,0.400121456,0.446926668,0.764681488,0.034614783,0.221956727,0.221956727
0.5,,TRUE,5,liblinear,SMOTEENN,0.543503871,0.138166944,0.753190032,0.600276481,0.906103583,0.093896417,0.399723519,0.446719155,0.776326915,0.032180584,0.221554518,0.221554518
0.5,,FALSE,1,liblinear,SMOTEENN,0.539289492,0.139517911,0.751667723,0.599878544,0.903456902,0.096543098,0.400121456,0.446926668,0.764681488,0.034614783,0.221956727,0.221956727
0.5,,FALSE,1.733333333,liblinear,SMOTEENN,0.539289492,0.139517911,0.751667723,0.599878544,0.903456902,0.096543098,0.400121456,0.446926668,0.764681488,0.034614783,0.221956727,0.221956727
0.5,,FALSE,0.1,liblinear,SMOTETomek,0.543885276,0.146127419,0.781222266,0.777226037,0.785218496,0.214781504,0.222773963,0.540756813,0.552234083,0.063513934,0.074057188,0.074057188
0.5,,FALSE,3.366666667,liblinear,None,0.541502761,0.136815722,0.748563528,0.581917056,0.91521,0.08479,0.418082944,0.393460893,0.709639051,0.022124646,0.157389606,0.157389606
0.5,,TRUE,5,liblinear,SMOTETomek,0.545683529,0.14537501,0.782021201,0.777024627,0.787017774,0.212982226,0.222975373,0.539545302,0.558055198,0.06234924,0.075269309,0.075269309
0.5,,FALSE,1,liblinear,SMOTETomek,0.543885276,0.146127419,0.781222266,0.777226037,0.785218496,0.214781504,0.222773963,0.540756813,0.552234083,0.063513934,0.074057188,0.074057188
0.5,,FALSE,1.733333333,liblinear,SMOTETomek,0.543885276,0.146127419,0.781222266,0.777226037,0.785218496,0.214781504,0.222773963,0.540756813,0.552234083,0.063513934,0.074057188,0.074057188
0.5,,FALSE,5,liblinear,None,0.541502761,0.136815722,0.748563528,0.581917056,0.91521,0.08479,0.418082944,0.393460893,0.709639051,0.022124646,0.157389606,0.157389606
0.5,balanced,TRUE,1,liblinear,None,0.538249163,0.148915012,0.779932357,0.793167933,0.766696781,0.233303219,0.206832067,0.529046965,0.517834473,0.061606312,0.059127834,0.059127834
0.5,balanced,TRUE,0.1,liblinear,None,0.537181761,0.149379511,0.77945102,0.793369953,0.765532087,0.234467913,0.206630047,0.529855656,0.515082477,0.062453378,0.058925814,0.058925814
0.5,,FALSE,3.366666667,liblinear,ClusterCentroids,0.440217294,0.195666132,0.72896684,0.874900058,0.583033622,0.416966378,0.125099942,0.648503158,0.382128179,0.196784516,0.044192377,0.044192377
0.5,,FALSE,5,liblinear,ClusterCentroids,0.440217294,0.195666132,0.72896684,0.874900058,0.583033622,0.416966378,0.125099942,0.648503158,0.382128179,0.196784516,0.044192377,0.044192377
0.5,,FALSE,3.366666667,liblinear,EditedNearestNeighbours,0.478477372,0.199183245,0.750149914,0.878943514,0.621356314,0.378643686,0.121056486,0.783691294,0.453579294,0.242514615,0.050040587,0.050040587
0.5,balanced,TRUE,1,liblinear,ClusterCentroids,0.444898553,0.19514653,0.731359149,0.878731118,0.58398718,0.41601282,0.121268882,0.6497165,0.380752013,0.192974487,0.044191767,0.044191767
0.5,balanced,TRUE,0.1,liblinear,ClusterCentroids,0.44040183,0.195633869,0.729072744,0.874900058,0.58324543,0.41675457,0.125099942,0.649311239,0.382022358,0.196361403,0.044192377,0.044192377
0.5,,FALSE,5,liblinear,EditedNearestNeighbours,0.478477372,0.199183245,0.750149914,0.878943514,0.621356314,0.378643686,0.121056486,0.783691294,0.453579294,0.242514615,0.050040587,0.050040587
0.5,balanced,TRUE,1,liblinear,EditedNearestNeighbours,0.479032584,0.197697044,0.751022481,0.871267967,0.630776995,0.369223005,0.128732033,0.772384876,0.457602813,0.235313296,0.051252708,0.051252708
0.5,balanced,TRUE,0.1,liblinear,EditedNearestNeighbours,0.480677773,0.196669336,0.751921899,0.871267356,0.632576442,0.367423558,0.128732644,0.771174586,0.459190451,0.234572388,0.051454729,0.051454729
0.5,,FALSE,3.366666667,liblinear,InstanceHardnessThreshold,0.462282031,0.220135131,0.74159861,0.87369343,0.60950379,0.39049621,0.12630657,0.807297751,0.547360301,0.285385217,0.104719705,0.104719705
0.5,,FALSE,3.366666667,liblinear,NearMiss,0.427752378,0.204816198,0.724220333,0.755633068,0.692807598,0.307192402,0.244366932,0.493334554,0.513916101,0.16238356,0.108146114,0.108146114
0.5,,FALSE,5,liblinear,InstanceHardnessThreshold,0.462282031,0.220135131,0.74159861,0.87369343,0.60950379,0.39049621,0.12630657,0.807297751,0.547360301,0.285385217,0.104719705,0.104719705
0.5,balanced,TRUE,1,liblinear,InstanceHardnessThreshold,0.457576869,0.225473886,0.738869306,0.874902499,0.602836113,0.397163887,0.125097501,0.807496719,0.540162011,0.292900632,0.102500534,0.102500534
0.5,,FALSE,5,liblinear,NearMiss,0.427752378,0.204816198,0.724220333,0.755633068,0.692807598,0.307192402,0.244366932,0.493334554,0.513916101,0.16238356,0.108146114,0.108146114
0.5,balanced,TRUE,0.1,liblinear,InstanceHardnessThreshold,0.462301779,0.220355834,0.741593884,0.87389545,0.609292318,0.390707682,0.12610455,0.807499771,0.546936685,0.285491037,0.104517684,0.104517684
0.5,balanced,TRUE,1,liblinear,NearMiss,0.393398358,0.22691448,0.706815773,0.759671031,0.653960515,0.346039485,0.240328969,0.508876072,0.473797663,0.20483004,0.104309561,0.104309561
0.5,balanced,TRUE,0.1,liblinear,NearMiss,0.426696111,0.205478804,0.723691064,0.755633068,0.69174906,0.30825094,0.244366932,0.493738594,0.512540271,0.163230289,0.107742073,0.107742073
0.5,,FALSE,3.366666667,liblinear,NeighbourhoodCleaningRule,0.498544016,0.178269908,0.762071834,0.854520431,0.669623237,0.330376763,0.145479569,0.678956941,0.494333661,0.167038635,0.05327169,0.05327169
0.5,,FALSE,5,liblinear,NeighbourhoodCleaningRule,0.498544016,0.178269908,0.762071834,0.854520431,0.669623237,0.330376763,0.145479569,0.678956941,0.494333661,0.167038635,0.05327169,0.05327169
