None,ANOVA_CHI2,Logistic regression,Bernoulli Naive Bayes,SVM (linear),Decision Tree,Random forest
0.7611470693994966,0.7119741100323624,0.709546925566343,0.7611470693994966,0.6725098885293059,0.709546925566343,0.7371449119021934
0.6725098885293059,0.7144012944983819,0.7468536497662711,0.664599065084502,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.7611470693994966,0.7119741100323624,0.709546925566343,0.7611470693994966,0.6725098885293059,0.709546925566343,0.7371449119021934
0.6709816612729234,0.6339446242358864,0.6403272204243078,0.6709816612729234,0.6800611290902553,0.6524631427544049,0.676734987414599
0.6725098885293059,0.7144012944983819,0.7468536497662711,0.664599065084502,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.7611470693994966,0.7119741100323624,0.709546925566343,0.7611470693994966,0.6725098885293059,0.709546925566343,0.7371449119021934
0.6709816612729234,0.6339446242358864,0.6403272204243078,0.6709816612729234,0.6800611290902553,0.6524631427544049,0.676734987414599
0.6607046070460705,0.7455284552845528,0.7138211382113822,0.6607046070460705,0.6607046070460705,0.6802168021680217,0.6850948509485095
0.6725098885293059,0.7144012944983819,0.7468536497662711,0.664599065084502,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.7611470693994966,0.7119741100323624,0.709546925566343,0.7611470693994966,0.6725098885293059,0.709546925566343,0.7371449119021934
0.6709816612729234,0.6339446242358864,0.6403272204243078,0.6709816612729234,0.6800611290902553,0.6524631427544049,0.676734987414599
0.6607046070460705,0.7455284552845528,0.7138211382113822,0.6607046070460705,0.6607046070460705,0.6802168021680217,0.6850948509485095
0.6518761726078799,0.6787054409005628,0.6695121951219511,0.6979362101313321,0.6402439024390244,0.6518761726078799,0.6695121951219511
0.6958827759798634,0.676465300251708,0.6916576770945704,0.6958827759798634,0.6579467817331894,0.6813196691837469,0.7435275080906149
0.6958827759798634,0.676465300251708,0.6916576770945704,0.6958827759798634,0.6579467817331894,0.6813196691837469,0.7435275080906149
0.8409744696152464,0.7933297375044948,0.8169723121179432,0.8409744696152464,0.8169723121179432,0.7863178712693275,0.796655879180151
0.6958827759798634,0.676465300251708,0.6916576770945704,0.6958827759798634,0.6579467817331894,0.6813196691837469,0.7435275080906149
0.8409744696152464,0.7933297375044948,0.8169723121179432,0.8409744696152464,0.8169723121179432,0.7863178712693275,0.796655879180151
0.6709816612729234,0.668554476806904,0.6670262495505214,0.6958827759798634,0.6670262495505214,0.5240920532182668,0.6548903272204243
0.6958827759798634,0.676465300251708,0.6916576770945704,0.6958827759798634,0.6579467817331894,0.6813196691837469,0.7435275080906149
0.8409744696152464,0.7933297375044948,0.8169723121179432,0.8409744696152464,0.8169723121179432,0.7863178712693275,0.796655879180151
0.6709816612729234,0.668554476806904,0.6670262495505214,0.6958827759798634,0.6670262495505214,0.5240920532182668,0.6548903272204243
0.6841011743450768,0.6202348690153567,0.683107497741644,0.7235772357723578,0.6763324299909665,0.6841011743450768,0.683107497741644
0.6958827759798634,0.676465300251708,0.6916576770945704,0.6958827759798634,0.6579467817331894,0.6813196691837469,0.7435275080906149
0.8409744696152464,0.7933297375044948,0.8169723121179432,0.8409744696152464,0.8169723121179432,0.7863178712693275,0.796655879180151
0.6709816612729234,0.668554476806904,0.6670262495505214,0.6958827759798634,0.6670262495505214,0.5240920532182668,0.6548903272204243
0.6841011743450768,0.6202348690153567,0.683107497741644,0.7235772357723578,0.6763324299909665,0.6841011743450768,0.683107497741644
0.6792682926829268,0.6597560975609755,0.6408067542213883,0.6792682926829268,0.6792682926829268,0.6792682926829268,0.6432457786116322
0.7153002517080187,0.6956130888169723,0.5218446601941747,0.5606796116504854,0.5218446601941747,0.7219525350593312,0.7216828478964401
0.7153002517080187,0.6956130888169723,0.5218446601941747,0.5606796116504854,0.5218446601941747,0.7219525350593312,0.7216828478964401
0.5357784969435455,0.5218446601941747,0.5218446601941747,0.5357784969435455,0.5218446601941747,0.5057533261416757,0.7280654440848615
0.7153002517080187,0.6956130888169723,0.5218446601941747,0.5606796116504854,0.5218446601941747,0.7219525350593312,0.7216828478964401
0.5357784969435455,0.5218446601941747,0.5218446601941747,0.5357784969435455,0.5218446601941747,0.5057533261416757,0.7280654440848615
0.6582164688960805,0.5364077669902912,0.5194174757281553,0.6582164688960805,0.5194174757281553,0.647608773822366,0.6612729234088457
0.7153002517080187,0.6956130888169723,0.5218446601941747,0.5606796116504854,0.5218446601941747,0.7219525350593312,0.7216828478964401
0.5357784969435455,0.5218446601941747,0.5218446601941747,0.5357784969435455,0.5218446601941747,0.5057533261416757,0.7280654440848615
0.6582164688960805,0.5364077669902912,0.5194174757281553,0.6582164688960805,0.5194174757281553,0.647608773822366,0.6612729234088457
0.7323396567299006,0.5839205058717254,0.5292682926829269,0.7323396567299006,0.7323396567299006,0.5263775971093044,0.6850948509485095
0.7153002517080187,0.6956130888169723,0.5218446601941747,0.5606796116504854,0.5218446601941747,0.7219525350593312,0.7216828478964401
0.5357784969435455,0.5218446601941747,0.5218446601941747,0.5357784969435455,0.5218446601941747,0.5057533261416757,0.7280654440848615
0.6582164688960805,0.5364077669902912,0.5194174757281553,0.6582164688960805,0.5194174757281553,0.647608773822366,0.6612729234088457
0.7323396567299006,0.5839205058717254,0.5292682926829269,0.7323396567299006,0.7323396567299006,0.5263775971093044,0.6850948509485095
0.6686679174484053,0.5219512195121951,0.5219512195121951,0.6833020637898687,0.5219512195121951,0.6686679174484053,0.6695121951219511
0.5421610931319669,0.5169902912621359,0.529126213592233,0.5421610931319669,0.529126213592233,0.5106076950737145,0.7402013664149587
0.5421610931319669,0.5169902912621359,0.529126213592233,0.5421610931319669,0.529126213592233,0.5106076950737145,0.7402013664149587
0.8039374325782093,0.5169902912621359,0.5169902912621359,0.8039374325782093,0.5169902912621359,0.7669003955411722,0.796655879180151
0.5421610931319669,0.5169902912621359,0.529126213592233,0.5421610931319669,0.529126213592233,0.5106076950737145,0.7402013664149587
0.8039374325782093,0.5169902912621359,0.5169902912621359,0.8039374325782093,0.5169902912621359,0.7669003955411722,0.796655879180151
0.676465300251708,0.525170801869831,0.5266990291262136,0.5163610212153902,0.5266990291262136,0.5240920532182668,0.6725098885293059
0.5421610931319669,0.5169902912621359,0.529126213592233,0.5421610931319669,0.529126213592233,0.5106076950737145,0.7402013664149587
0.8039374325782093,0.5169902912621359,0.5169902912621359,0.8039374325782093,0.5169902912621359,0.7669003955411722,0.796655879180151
0.676465300251708,0.525170801869831,0.5266990291262136,0.5163610212153902,0.5266990291262136,0.5240920532182668,0.6725098885293059
0.7011743450767841,0.5229448961156278,0.7026196928635953,0.6899728997289973,0.5292682926829269,0.5292682926829269,0.6733514001806684
0.5421610931319669,0.5169902912621359,0.529126213592233,0.5421610931319669,0.529126213592233,0.5106076950737145,0.7402013664149587
0.8039374325782093,0.5169902912621359,0.5169902912621359,0.8039374325782093,0.5169902912621359,0.7669003955411722,0.796655879180151
0.676465300251708,0.525170801869831,0.5266990291262136,0.5163610212153902,0.5266990291262136,0.5240920532182668,0.6725098885293059
0.7011743450767841,0.5229448961156278,0.7026196928635953,0.6899728997289973,0.5292682926829269,0.5292682926829269,0.6733514001806684
0.6591932457786116,0.5487804878048781,0.524390243902439,0.6591932457786116,0.6591932457786116,0.6591932457786116,0.6408067542213883
0.6266630708378281,0.6983099604458828,0.7468536497662711,0.6169543329737505,0.7468536497662711,0.6379000359582884,0.7371449119021934
0.6266630708378281,0.6983099604458828,0.7468536497662711,0.6169543329737505,0.7468536497662711,0.6379000359582884,0.7371449119021934
0.7207838906868034,0.6142574613448399,0.5056634304207119,0.7207838906868034,0.5572635742538655,0.6179431859043509,0.7058612010068321
0.6266630708378281,0.6983099604458828,0.7468536497662711,0.6169543329737505,0.7468536497662711,0.6379000359582884,0.7371449119021934
0.7207838906868034,0.6142574613448399,0.5056634304207119,0.7207838906868034,0.5572635742538655,0.6179431859043509,0.7058612010068321
0.6081445523193096,0.5787486515641855,0.49020136641495865,0.6081445523193096,0.689769866954333,0.5462962962962963,0.676734987414599
0.6266630708378281,0.6983099604458828,0.7468536497662711,0.6169543329737505,0.7468536497662711,0.6379000359582884,0.7371449119021934
0.7207838906868034,0.6142574613448399,0.5056634304207119,0.7207838906868034,0.5572635742538655,0.6179431859043509,0.7058612010068321
0.6081445523193096,0.5787486515641855,0.49020136641495865,0.6081445523193096,0.689769866954333,0.5462962962962963,0.676734987414599
0.6495031616982836,0.648509485094851,0.67289972899729,0.6495031616982836,0.6495031616982836,0.5786811201445348,0.559620596205962
0.6266630708378281,0.6983099604458828,0.7468536497662711,0.6169543329737505,0.7468536497662711,0.6379000359582884,0.7371449119021934
0.7207838906868034,0.6142574613448399,0.5056634304207119,0.7207838906868034,0.5572635742538655,0.6179431859043509,0.7058612010068321
0.6081445523193096,0.5787486515641855,0.49020136641495865,0.6081445523193096,0.689769866954333,0.5462962962962963,0.676734987414599
0.6495031616982836,0.648509485094851,0.67289972899729,0.6495031616982836,0.6495031616982836,0.5786811201445348,0.559620596205962
0.6302063789868668,0.5735459662288931,0.6695121951219511,0.6152908067542213,0.4469981238273921,0.6302063789868668,0.625328330206379
0.660373966199209,0.5317331895001798,0.6127292340884574,0.660373966199209,0.6155160014383315,0.6479683567062208,0.7435275080906149
0.660373966199209,0.5317331895001798,0.6127292340884574,0.660373966199209,0.6155160014383315,0.6479683567062208,0.7435275080906149
0.7465839626033801,0.6649586479683567,0.8169723121179432,0.7465839626033801,0.8169723121179432,0.7035239122617762,0.8193994965839626
0.660373966199209,0.5317331895001798,0.6127292340884574,0.660373966199209,0.6155160014383315,0.6479683567062208,0.7435275080906149
0.7465839626033801,0.6649586479683567,0.8169723121179432,0.7465839626033801,0.8169723121179432,0.7035239122617762,0.8193994965839626
0.5926824883135563,0.6054476806903992,0.6670262495505214,0.5620280474649406,0.6670262495505214,0.5538475368572456,0.6548903272204243
0.660373966199209,0.5317331895001798,0.6127292340884574,0.660373966199209,0.6155160014383315,0.6479683567062208,0.7435275080906149
0.7465839626033801,0.6649586479683567,0.8169723121179432,0.7465839626033801,0.8169723121179432,0.7035239122617762,0.8193994965839626
0.5926824883135563,0.6054476806903992,0.6670262495505214,0.5620280474649406,0.6670262495505214,0.5538475368572456,0.6548903272204243
0.6904245709123757,0.5943992773261065,0.5812104787714544,0.5934056007226739,0.6738934056007226,0.6255645889792232,0.6548328816621499
0.660373966199209,0.5317331895001798,0.6127292340884574,0.660373966199209,0.6155160014383315,0.6479683567062208,0.7435275080906149
0.7465839626033801,0.6649586479683567,0.8169723121179432,0.7465839626033801,0.8169723121179432,0.7035239122617762,0.8193994965839626
0.5926824883135563,0.6054476806903992,0.6670262495505214,0.5620280474649406,0.6670262495505214,0.5538475368572456,0.6548903272204243
0.6904245709123757,0.5943992773261065,0.5812104787714544,0.5934056007226739,0.6738934056007226,0.6255645889792232,0.6548328816621499
0.5825515947467167,0.5389305816135084,0.624296435272045,0.5825515947467167,0.5825515947467167,0.5825515947467167,0.6432457786116322
0.705591513843941,0.6983099604458828,0.7468536497662711,0.705591513843941,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.705591513843941,0.6983099604458828,0.7468536497662711,0.705591513843941,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.7748112189859763,0.7763394462423588,0.7465839626033801,0.7748112189859763,0.7320208558072636,0.7280654440848615,0.7280654440848615
0.705591513843941,0.6983099604458828,0.7468536497662711,0.705591513843941,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.7748112189859763,0.7763394462423588,0.7465839626033801,0.7748112189859763,0.7320208558072636,0.7280654440848615,0.7280654440848615
0.6621718806184825,0.6637001078748652,0.6974110032362459,0.6621718806184825,0.6800611290902553,0.6846458108594031,0.6612729234088457
0.705591513843941,0.6983099604458828,0.7468536497662711,0.705591513843941,0.7468536497662711,0.7219525350593312,0.7371449119021934
0.7748112189859763,0.7763394462423588,0.7465839626033801,0.7748112189859763,0.7320208558072636,0.7280654440848615,0.7280654440848615
0.6621718806184825,0.6637001078748652,0.6974110032362459,0.6621718806184825,0.6800611290902553,0.6846458108594031,0.6612729234088457
