C,cache_size,class_weight,decision_function_shape,gamma,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
5.793684211,2048,balanced,ovr,0.001,rbf,TomekLinks,0.702151549,0.531657848,0.872645249,0.127354751,0.468342152,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,OneSidedSelection,0.591676118,0.315784832,0.867567403,0.132432597,0.684215168,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,RandomUnderSampler,0.675514206,0.681834215,0.669194198,0.330805802,0.318165785,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,OneSidedSelection,0.625783229,0.420282187,0.831284271,0.168715729,0.579717813,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,RandomUnderSampler,0.680512308,0.645326279,0.715698337,0.284301663,0.354673721,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,OneSidedSelection,0.563538138,0.243915344,0.883160933,0.116839067,0.756084656,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,TomekLinks,0.588608094,0.308377425,0.868838764,0.131161236,0.691622575,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,RandomUnderSampler,0.672490148,0.701234568,0.643745728,0.356254272,0.298765432,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.001,rbf,ADASYN,0.711101449,0.579805996,0.842396901,0.157603099,0.420194004,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,TomekLinks,0.634354953,0.422486772,0.846223134,0.153776866,0.577513228,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,ADASYN,0.575560281,0.270194004,0.880926559,0.119073441,0.729805996,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,TomekLinks,0.568300043,0.253439153,0.883160933,0.116839067,0.746560847,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.001,rbf,RandomOverSampler,0.701992059,0.531657848,0.87232627,0.12767373,0.468342152,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,ADASYN,0.603615056,0.311022928,0.896207185,0.103792815,0.688977072,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,RandomOverSampler,0.576117651,0.265255732,0.88697957,0.11302043,0.734744268,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,ADASYN,0.559796587,0.241534392,0.878058783,0.121941217,0.758465608,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,RandomOverSampler,0.61197033,0.364021164,0.859919496,0.140080504,0.635978836,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,RandomOverSampler,0.551197311,0.205555556,0.896839067,0.103160933,0.794444444,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,SMOTE,0.563085027,0.214373898,0.911796157,0.088203843,0.785626102,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.001,rbf,SMOTE,0.699435204,0.529100529,0.869769879,0.130230121,0.470899471,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,SMOTE,0.590907192,0.267460317,0.914354067,0.085645933,0.732539683,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,SMOTE,0.545373999,0.180864198,0.9098838,0.0901162,0.819135802,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,SMOTEENN,0.562677527,0.188095238,0.937259816,0.062740184,0.811904762,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.001,rbf,SMOTEENN,0.699957765,0.529188713,0.870726817,0.129273183,0.470811287,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,SMOTEENN,0.599850046,0.272310406,0.927389686,0.072610314,0.727689594,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,SMOTEENN,0.542436225,0.142504409,0.942368041,0.057631959,0.857495591,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.211421053,rbf,SMOTETomek,0.562977224,0.209700176,0.916254272,0.083745728,0.790299824,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,None,0.540370666,0.181040564,0.899700767,0.100299233,0.818959436,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.106210526,rbf,SMOTETomek,0.588358691,0.260141093,0.916576289,0.083423711,0.739858907,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.316631579,rbf,SMOTETomek,0.544035425,0.17372134,0.91434951,0.08565049,0.82627866,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.001,rbf,SMOTETomek,0.698479026,0.529100529,0.867857523,0.132142477,0.470899471,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,None,0.521669536,0.135361552,0.90797752,0.09202248,0.864638448,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,None,0.52267238,0.128130511,0.917214248,0.082785752,0.871869489,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,None,0.514729627,0.103968254,0.925491,0.074509,0.896031746,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,ClusterCentroids,0.671119254,0.739241623,0.602996886,0.397003114,0.260758377,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,ClusterCentroids,0.674269048,0.717548501,0.630989595,0.369010405,0.282451499,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,EditedNearestNeighbours,0.625899513,0.393474427,0.858324599,0.141675401,0.606525573,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,ClusterCentroids,0.671713417,0.72707231,0.616354523,0.383645477,0.27292769,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,ClusterCentroids,0.671539159,0.705731922,0.637346396,0.362653604,0.294268078,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,EditedNearestNeighbours,0.558162747,0.22680776,0.889517734,0.110482266,0.77319224,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,EditedNearestNeighbours,0.583107727,0.291975309,0.874240146,0.125759854,0.708024691,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,EditedNearestNeighbours,0.547178257,0.1835097,0.910846814,0.089153186,0.8164903,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,InstanceHardnessThreshold,0.571629115,0.823897707,0.319360523,0.680639477,0.176102293,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,NearMiss,0.630725593,0.848236332,0.413214855,0.586785145,0.151763668,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,InstanceHardnessThreshold,0.563228315,0.836067019,0.29038961,0.70961039,0.163932981,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,InstanceHardnessThreshold,0.568963402,0.828747795,0.309179008,0.690820992,0.171252205,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,NearMiss,0.609374404,0.908377425,0.310371383,0.689628617,0.091622575,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,InstanceHardnessThreshold,0.56214657,0.848236332,0.276056809,0.723943191,0.151763668,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,NearMiss,0.624511025,0.896296296,0.352725754,0.647274246,0.103703704,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,NeighbourhoodCleaningRule,0.597818241,0.321075838,0.874560644,0.125439356,0.678924162,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,NearMiss,0.597741239,0.929982363,0.265500114,0.734499886,0.070017637,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,NeighbourhoodCleaningRule,0.547300659,0.19329806,0.901303258,0.098696742,0.80670194,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,NeighbourhoodCleaningRule,0.565448217,0.243915344,0.886981089,0.113018911,0.756084656,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,OneSidedSelection,0.547036742,0.205202822,0.888870662,0.111129338,0.794797178,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,RandomUnderSampler,0.652431036,0.685626102,0.619235969,0.380764031,0.314373898,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,NeighbourhoodCleaningRule,0.535786773,0.154673721,0.916899825,0.083100175,0.845326279,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,OneSidedSelection,0.526161869,0.14021164,0.912112098,0.087887902,0.85978836,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,RandomUnderSampler,0.637277706,0.711992945,0.562562467,0.437437533,0.288007055,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,TomekLinks,0.548363586,0.200529101,0.896198071,0.103801929,0.799470899,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,OneSidedSelection,0.529567437,0.159435626,0.899699248,0.100300752,0.840564374,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,RandomUnderSampler,0.646246382,0.702557319,0.589935445,0.410064555,0.297442681,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,OneSidedSelection,0.51745998,0.113580247,0.921339713,0.078660287,0.886419753,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,ADASYN,0.563576914,0.244003527,0.8831503,0.1168497,0.755996473,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,RandomUnderSampler,0.639416639,0.741093474,0.537739804,0.462260196,0.258906526,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,TomekLinks,0.527520949,0.137830688,0.91721121,0.08278879,0.862169312,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,TomekLinks,0.531925268,0.157142857,0.906707678,0.093292322,0.842857143,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,RandomOverSampler,0.540254508,0.181128748,0.899380269,0.100619731,0.818871252,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,TomekLinks,0.519376134,0.113580247,0.925172021,0.074827979,0.886419753,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,ADASYN,0.559967469,0.232010582,0.887924356,0.112075644,0.767989418,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,ADASYN,0.54915268,0.205291005,0.893014354,0.106985646,0.794708995,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,SMOTE,0.527596812,0.137654321,0.917539303,0.082460697,0.862345679,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,RandomOverSampler,0.523813912,0.137742504,0.909885319,0.090114681,0.862257496,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,RandomOverSampler,0.52394298,0.128130511,0.919755449,0.080244551,0.871869489,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,ADASYN,0.534533683,0.169047619,0.900019746,0.099980254,0.830952381,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,RandomOverSampler,0.516318448,0.103968254,0.928668641,0.071331359,0.896031746,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,SMOTE,0.524425247,0.128130511,0.920719982,0.079280018,0.871869489,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,SMOTE,0.523744251,0.120723104,0.926765398,0.073234602,0.879276896,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,SMOTEENN,0.534408032,0.120723104,0.94809296,0.05190704,0.879276896,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,SMOTE,0.519930466,0.108641975,0.931218956,0.068781044,0.891358025,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,SMOTEENN,0.534526468,0.115873016,0.953179919,0.046820081,0.884126984,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,SMOTEENN,0.532178806,0.106084656,0.958272955,0.041727045,0.893915344,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.421842105,rbf,SMOTETomek,0.526520215,0.135185185,0.917855244,0.082144756,0.864814815,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,None,0.507537657,0.087037037,0.928038278,0.071961722,0.912962963,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,SMOTEENN,0.527220914,0.091710758,0.96273107,0.03726893,0.908289242,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.527052632,rbf,SMOTETomek,0.525576947,0.125661376,0.925492519,0.074507481,0.874338624,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.632263158,rbf,SMOTETomek,0.523273377,0.115961199,0.930585555,0.069414445,0.884038801,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,None,0.506109845,0.082275132,0.929944558,0.070055442,0.917724868,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,None,0.504685071,0.077513228,0.931856915,0.068143085,0.922486772,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.737473684,rbf,SMOTETomek,0.516559117,0.099029982,0.934088251,0.065911749,0.900970018,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,ClusterCentroids,0.65900859,0.678747795,0.639269386,0.360730614,0.321252205,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,None,0.500153962,0.067813051,0.932494874,0.067505126,0.932186949,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,EditedNearestNeighbours,0.523710201,0.125749559,0.921670844,0.078329156,0.874250441,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,ClusterCentroids,0.658026252,0.671693122,0.644359383,0.355640617,0.328306878,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,ClusterCentroids,0.652036615,0.654938272,0.649134959,0.350865041,0.345061728,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,EditedNearestNeighbours,0.513781803,0.099206349,0.928357257,0.071642743,0.900793651,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,EditedNearestNeighbours,0.506550762,0.084744268,0.928357257,0.071642743,0.915255732,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,InstanceHardnessThreshold,0.56780052,0.869753086,0.265847953,0.734152047,0.130246914,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,ClusterCentroids,0.64559374,0.635361552,0.655825928,0.344174072,0.364638448,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,NearMiss,0.577826004,0.946825397,0.208826612,0.791173388,0.053174603,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,InstanceHardnessThreshold,0.55881252,0.867372134,0.250252905,0.749747095,0.132627866,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,EditedNearestNeighbours,0.504208121,0.077513228,0.930903015,0.069096985,0.922486772,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,NearMiss,0.56867016,0.949206349,0.188133971,0.811866029,0.050793651,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,InstanceHardnessThreshold,0.560234424,0.886772487,0.233696362,0.766303638,0.113227513,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,NeighbourhoodCleaningRule,0.524230779,0.123280423,0.925181135,0.074818865,0.876719577,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,NearMiss,0.567153574,0.958906526,0.175400623,0.824599377,0.041093474,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,NeighbourhoodCleaningRule,0.517515,0.106349206,0.928680793,0.071319207,0.893650794,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,InstanceHardnessThreshold,0.556321992,0.893915344,0.21872864,0.78127136,0.106084656,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,OneSidedSelection,0.514735703,0.099206349,0.930265057,0.069734943,0.900793651,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,RandomUnderSampler,0.653396032,0.785008818,0.521783246,0.478216754,0.214991182,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,NeighbourhoodCleaningRule,0.506477473,0.082363316,0.930591631,0.069408369,0.917636684,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,NearMiss,0.560933478,0.96366843,0.158198527,0.841801473,0.03633157,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,TomekLinks,0.512113617,0.096825397,0.927401838,0.072598162,0.903174603,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,OneSidedSelection,0.507981612,0.084744268,0.931218956,0.068781044,0.915255732,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,RandomUnderSampler,0.651747804,0.806878307,0.496617301,0.503382699,0.193121693,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,OneSidedSelection,0.507587825,0.082363316,0.932812334,0.067187666,0.917636684,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,RandomUnderSampler,0.641312709,0.816578483,0.466046936,0.533953064,0.183421517,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,NeighbourhoodCleaningRule,0.503019164,0.075132275,0.930906053,0.069093947,0.924867725,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,TomekLinks,0.507026193,0.084744268,0.929308119,0.070691881,0.915255732,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,ADASYN,0.525361383,0.144973545,0.905749222,0.094250778,0.855026455,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,RandomOverSampler,0.509646296,0.084567901,0.934724691,0.065275309,0.915432099,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,TomekLinks,0.506791896,0.082363316,0.931220475,0.068779525,0.917636684,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,ADASYN,0.519767052,0.130599647,0.908934457,0.091065543,0.869400353,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,OneSidedSelection,0.50202497,0.070282187,0.933767753,0.066232247,0.929717813,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,RandomUnderSampler,0.639930255,0.843121693,0.436738817,0.563261183,0.156878307,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,RandomOverSampler,0.508058994,0.079805996,0.936311992,0.063688008,0.920194004,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,ADASYN,0.522155895,0.123280423,0.921031366,0.078968634,0.876719577,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,SMOTE,0.509810806,0.08712522,0.932496392,0.067503608,0.91287478,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,TomekLinks,0.501069551,0.070282187,0.931856915,0.068143085,0.929717813,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,RandomOverSampler,0.506315241,0.075044092,0.93758639,0.06241361,0.924955908,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,SMOTE,0.511403424,0.08712522,0.935681628,0.064318372,0.91287478,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,ADASYN,0.512938744,0.099118166,0.926759323,0.073240677,0.900881834,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,SMOTE,0.511920205,0.084656085,0.939184324,0.060815676,0.915343915,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,RandomOverSampler,0.501943622,0.065343915,0.938543328,0.061456672,0.934656085,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,SMOTEENN,0.515192696,0.070194004,0.960191388,0.039808612,0.929805996,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,SMOTEENN,0.513836949,0.065255732,0.962418167,0.037581833,0.934744268,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,SMOTE,0.507470739,0.072574956,0.942366522,0.057633478,0.927425044,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,SMOTEENN,0.511221699,0.058112875,0.964330523,0.035669477,0.941887125,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.842684211,rbf,SMOTETomek,0.516080648,0.099029982,0.933131313,0.066868687,0.900970018,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,None,0.499122976,0.065432099,0.932813853,0.067186147,0.934567901,0,0,0,0,0
5.793684211,2048,balanced,ovr,0.947894737,rbf,SMOTETomek,0.514974853,0.094268078,0.935681628,0.064318372,0.905731922,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,SMOTEENN,0.509594103,0.053262787,0.96592542,0.03407458,0.946737213,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,None,0.498047898,0.062962963,0.933132832,0.066867168,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.053105263,rbf,SMOTETomek,0.50993304,0.082275132,0.937590947,0.062409053,0.917724868,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,None,0.498047898,0.062962963,0.933132832,0.066867168,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,ClusterCentroids,0.654388201,0.638007055,0.670769348,0.329230652,0.361992945,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.158315789,rbf,SMOTETomek,0.508348017,0.077513228,0.939182805,0.060817195,0.922486772,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,None,0.498047898,0.062962963,0.933132832,0.066867168,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,EditedNearestNeighbours,0.500514755,0.067901235,0.933128275,0.066871725,0.932098765,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,ClusterCentroids,0.651982903,0.618871252,0.685094555,0.314905445,0.381128748,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,ClusterCentroids,0.646636836,0.590035273,0.703238399,0.296761601,0.409964727,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,EditedNearestNeighbours,0.501311444,0.067901235,0.934721653,0.065278347,0.932098765,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,EditedNearestNeighbours,0.499001797,0.062962963,0.935040632,0.064959368,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,ClusterCentroids,0.634397695,0.532451499,0.73634389,0.26365611,0.467548501,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,InstanceHardnessThreshold,0.556925183,0.918077601,0.195772765,0.804227235,0.081922399,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,EditedNearestNeighbours,0.499001797,0.062962963,0.935040632,0.064959368,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,InstanceHardnessThreshold,0.549121583,0.927601411,0.170641756,0.829358244,0.072398589,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,NearMiss,0.552269014,0.966049383,0.138488646,0.861511354,0.033950617,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,InstanceHardnessThreshold,0.542908323,0.932363316,0.15345333,0.84654667,0.067636684,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,NeighbourhoodCleaningRule,0.500357544,0.067901235,0.932813853,0.067186147,0.932098765,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,NeighbourhoodCleaningRule,0.498366877,0.062962963,0.933770791,0.066229209,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,InstanceHardnessThreshold,0.542104504,0.93968254,0.144526468,0.855473532,0.06031746,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,NeighbourhoodCleaningRule,0.498366877,0.062962963,0.933770791,0.066229209,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,OneSidedSelection,0.501309925,0.067901235,0.934718615,0.065281385,0.932098765,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,RandomUnderSampler,0.635040083,0.886155203,0.383924964,0.616075036,0.113844797,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,OneSidedSelection,0.499000278,0.062962963,0.935037594,0.064962406,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,RandomUnderSampler,0.627160916,0.89329806,0.361023772,0.638976228,0.10670194,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,TomekLinks,0.500357544,0.067901235,0.932813853,0.067186147,0.932098765,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,NeighbourhoodCleaningRule,0.498366877,0.062962963,0.933770791,0.066229209,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,OneSidedSelection,0.499000278,0.062962963,0.935037594,0.064962406,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,RandomUnderSampler,0.619552248,0.900705467,0.338399028,0.661600972,0.099294533,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,TomekLinks,0.498047898,0.062962963,0.933132832,0.066867168,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,ADASYN,0.506663122,0.084656085,0.92867016,0.07132984,0.915343915,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,TomekLinks,0.498047898,0.062962963,0.933132832,0.066867168,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.263526316,rbf,RandomOverSampler,0.501666456,0.065432099,0.937900813,0.062099187,0.934567901,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,ADASYN,0.505078859,0.07989418,0.930263538,0.069736462,0.92010582,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,OneSidedSelection,0.499000278,0.062962963,0.935037594,0.064962406,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,RandomUnderSampler,0.613719864,0.912610229,0.314829498,0.685170502,0.087389771,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.368736842,rbf,RandomOverSampler,0.500591377,0.062962963,0.938219792,0.061780208,0.937037037,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.473947368,rbf,ADASYN,0.504047872,0.077513228,0.930582517,0.069417483,0.922486772,0,0,0,0,0
5.793684211,2048,balanced,ovr,1.579157895,rbf,TomekLinks,0.498047898,0.062962963,0.933132832,0.066867168,0.937037037,0,0,0,0,0
