alpha,binarize,fit_prior,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff,
0.3,10,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.049122413
0.3,10,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028512796
0.4,1.111111111,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.038175344
0.4,1.111111111,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.063319365
0.3,10,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014676174
0.3,10,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.025003354
0.4,1.111111111,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.021964471
0.4,1.111111111,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022189935
0.4,2.222222222,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.107207219
0.4,2.222222222,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.149714311
0.3,10,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.038220962
0.3,10,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.023566087
0.4,1.111111111,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019834757
0.4,3.333333333,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.112645626
0.4,1.111111111,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016308943
0.4,3.333333333,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.101644119
0.4,4.444444444,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.094869057
0.4,4.444444444,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.107961814
0.4,5.555555556,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.141037941
0.4,5.555555556,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.09246405
0.4,2.222222222,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002869685
0.4,2.222222222,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.011320829
0.4,2.222222222,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01809295
0.4,2.222222222,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.035435597
0.4,3.333333333,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002924601
0.4,4.444444444,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002951781
0.4,4.444444444,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.004288594
0.4,3.333333333,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002922773
0.4,5.555555556,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002950668
0.4,3.333333333,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017762025
0.4,5.555555556,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002902826
0.4,4.444444444,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.015524705
0.4,4.444444444,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.03643012
0.4,3.333333333,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.014200211
0.4,5.555555556,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.032688061
0.4,5.555555556,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019754251
0.4,2.222222222,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010977983
0.4,2.222222222,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002930244
0.4,4.444444444,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.011856874
0.4,3.333333333,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002961795
0.4,3.333333333,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.007982492
0.4,5.555555556,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002899011
0.4,4.444444444,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009183566
0.4,2.222222222,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002949079
0.4,5.555555556,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.007051706
0.4,2.222222222,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00296243
0.4,3.333333333,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002779643
0.4,3.333333333,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002826055
0.4,4.444444444,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002764225
0.4,5.555555556,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00280269
0.4,4.444444444,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002822399
0.4,5.555555556,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002803008
0.4,2.222222222,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014597654
0.4,2.222222222,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.025147597
0.4,4.444444444,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.023435593
0.4,3.333333333,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016797384
0.4,3.333333333,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.0170633
0.4,5.555555556,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.023307085
0.4,5.555555556,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.030166547
0.4,4.444444444,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019958496
0.4,2.222222222,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02028362
0.4,2.222222222,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.046633641
0.4,2.222222222,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010836681
0.4,2.222222222,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.033118248
0.4,4.444444444,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.028854926
0.4,3.333333333,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.039200544
0.4,5.555555556,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.022696416
0.4,3.333333333,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.035729329
0.4,4.444444444,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01202925
0.4,5.555555556,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014481227
0.4,5.555555556,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009301106
0.4,4.444444444,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.008263667
0.4,3.333333333,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009546041
0.4,3.333333333,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017290354
0.4,4.444444444,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010768572
0.4,5.555555556,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013401588
0.4,2.222222222,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.048171759
0.4,2.222222222,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.035651843
0.4,5.555555556,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.059755723
0.4,3.333333333,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.039480845
0.4,4.444444444,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.049536943
0.4,3.333333333,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.0302701
0.4,5.555555556,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022199472
0.4,4.444444444,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.023979425
0.4,2.222222222,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.161164045
0.4,2.222222222,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.114814599
0.4,2.222222222,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.088861465
0.4,4.444444444,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.155350049
0.4,3.333333333,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.121249437
0.4,3.333333333,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.091707786
0.4,5.555555556,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.139864524
0.4,2.222222222,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.124731143
0.4,5.555555556,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.163609187
0.4,4.444444444,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.115014235
0.4,4.444444444,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.121542931
0.4,3.333333333,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.114284277
0.4,3.333333333,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.138275146
0.4,5.555555556,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.167286634
0.4,2.222222222,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017774105
0.4,5.555555556,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.093672673
0.4,4.444444444,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.116922061
0.4,2.222222222,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.035928488
0.4,4.444444444,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.054623445
0.4,5.555555556,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.014620304
0.4,3.333333333,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020976543
0.4,3.333333333,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.029733181
0.4,5.555555556,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020493587
0.4,4.444444444,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.067135096
0.4,2.222222222,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019511302
0.4,2.222222222,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.018301964
0.4,5.555555556,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020553748
0.4,4.444444444,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.032294909
0.4,3.333333333,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022856553
0.4,3.333333333,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.025503715
0.4,5.555555556,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.015583038
0.4,4.444444444,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016087373
0.4,2.222222222,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.026328484
0.4,2.222222222,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.021367788
0.4,6.666666667,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.085322857
0.4,6.666666667,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.068684578
0.4,4.444444444,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022572517
0.4,4.444444444,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017773231
0.4,5.555555556,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.023739417
0.4,3.333333333,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.021147092
0.4,3.333333333,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.015654008
0.4,5.555555556,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.032454332
0.4,7.777777778,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.123381297
0.4,8.888888889,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.121396303
0.4,7.777777778,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.117062092
0.4,8.888888889,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.118297338
0.4,10,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.107850711
0.4,10,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.092399756
0.4,6.666666667,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002872229
0.4,6.666666667,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002871593
0.4,10,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002859036
0.4,6.666666667,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.018266837
0.4,8.888888889,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002907594
0.4,7.777777778,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.005010049
0.4,6.666666667,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028749466
0.4,7.777777778,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.005494038
0.4,8.888888889,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002899806
0.4,10,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002942324
0.4,10,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.041405916
0.4,8.888888889,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.026720047
0.4,7.777777778,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028923432
0.4,7.777777778,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.032730182
0.4,8.888888889,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.074672778
0.4,10,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.036028941
0.4,6.666666667,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002815406
0.4,6.666666667,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006923914
0.4,8.888888889,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006553411
0.4,10,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.004292965
0.4,7.777777778,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006856124
0.4,10,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002916257
0.4,7.777777778,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002808571
0.4,8.888888889,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00285085
0.4,6.666666667,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002849976
0.4,6.666666667,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002905766
0.4,8.888888889,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002868493
0.4,7.777777778,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002833128
0.4,10,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002834161
0.4,10,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002821366
0.4,7.777777778,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002780596
0.4,8.888888889,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.0028042
0.4,6.666666667,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.039523443
0.4,6.666666667,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.012250264
0.4,8.888888889,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.015591145
0.4,10,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017841657
0.4,7.777777778,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013932864
0.4,10,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.02510349
0.4,8.888888889,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.025004546
0.4,7.777777778,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.024367094
0.4,6.666666667,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.017680327
0.4,6.666666667,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.026248535
0.4,8.888888889,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.021924019
0.4,10,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.01898694
0.4,6.666666667,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009433826
0.4,7.777777778,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022205353
0.4,10,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.027041833
0.4,8.888888889,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.026196082
0.4,6.666666667,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.05203263
0.4,7.777777778,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.007546981
0.4,8.888888889,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.007653236
0.4,10,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002624671
0.4,7.777777778,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010797977
0.4,10,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006625652
0.4,8.888888889,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020072381
0.4,7.777777778,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006103118
0.4,6.666666667,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.058262348
0.4,6.666666667,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.029637893
0.4,8.888888889,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.03060015
0.4,10,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.026237885
0.4,10,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.029827038
0.4,7.777777778,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019521157
0.4,8.888888889,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.030372063
0.4,7.777777778,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.029687007
0.4,6.666666667,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.11634922
0.4,6.666666667,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.162697236
0.4,8.888888889,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.194610278
0.4,6.666666667,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.149987857
0.4,10,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.089521249
0.4,10,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.113077799
0.4,7.777777778,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.13087829
0.4,8.888888889,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.193795363
0.4,7.777777778,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.142825921
0.4,6.666666667,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.113950968
0.4,8.888888889,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.09731404
0.4,10,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.13752683
0.4,10,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.095875263
0.4,7.777777778,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.104029497
0.4,8.888888889,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.10474968
0.4,7.777777778,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.128899495
0.4,6.666666667,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01840059
0.4,6.666666667,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.04724741
0.4,8.888888889,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.041658799
0.4,10,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020292362
0.4,10,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.034481923
0.4,7.777777778,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.039780776
0.4,7.777777778,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.034951289
0.4,8.888888889,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.027935664
0.4,6.666666667,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.026455005
0.4,6.666666667,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016284625
0.4,8.888888889,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016870896
0.4,10,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020882209
0.4,10,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02082626
0.4,7.777777778,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020922899
0.4,7.777777778,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016710599
0.4,8.888888889,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022040844
0.4,6.666666667,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.015223742
0.4,6.666666667,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.01773413
0.4,8.888888889,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.018395583
0.4,10,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028845549
0.4,10,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.036624352
0.4,7.777777778,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.034733772
0.4,7.777777778,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.012974342
0.4,8.888888889,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.020279884
0.5,1.111111111,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.117517153
0.5,1.111111111,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.109368722
0.5,2.222222222,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.132379134
0.5,2.222222222,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.148171028
0.5,2.222222222,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002898932
0.5,1.111111111,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.004454215
0.5,2.222222222,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002854109
0.5,1.111111111,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002841393
